timestamp,x,y,z
0,5.43,4.72,-0.28
10,6.04,4.19,-0.96
20,7.1,3.81,-1.33
30,8.43,3.47,-1.43
40,9.62,2.88,-0.75
50,10.85,2.71,0.24
60,12.35,2.88,1.8
70,13.69,3.17,3.42
80,14.76,3.34,4.98
90,15.81,3.74,6.66
100,16.72,4.24,8.4
110,17.21,4.35,10.37
120,17.2,4.67,12.13
130,15.82,4.45,13.58
140,13.39,3.75,15.78
150,10.67,3.2,19.36
160,7.75,2.38,23.72
170,5.42,1.95,27.5
180,4.18,1.42,29.25
190,2.79,0.77,29.52
200,1.3,0.26,29.46
210,0.48,0.09,28.86
220,0.64,-0.23,27.41
230,1.64,-0.58,24.15
240,2.17,-1.19,20.09
250,1.9,-2.14,16.57
260,1.17,-2.9,13.66
270,0.4,-3.55,11.25
280,-0.32,-4.09,8.24
290,-0.69,-4.43,4.5
300,-0.86,-4.64,1.48
310,0.1,-3.97,-1.62
320,1.73,-3.19,-5.08
330,2.76,-2.51,-9.98
340,3.16,-1.8,-14.11
350,2.43,-1.41,-16.24
360,-0.07,-1.9,-16.49
370,-3.18,-2.97,-13.72
380,-4.95,-3.85,-9.51
390,-4.75,-5.07,-6.61
400,-3.21,-7.01,-4.45
410,-0.9,-8.79,-2.99
420,1.31,-10.94,-0.88
430,5.01,-12.32,2.23
440,9.53,-11.91,6.52
450,12.07,-10.46,11.31
460,11.45,-9.45,15.62
470,9.16,-9.09,18.15
480,8.25,-7.89,18.83
490,8.01,-7.87,19.45
500,8.5,-7.23,19.41
510,9.3,-6.47,18.56
520,9.89,-6.21,17.3
530,10.4,-6.17,16.05
540,10.93,-6.45,15.73
550,11.99,-6.91,16.63
560,13.04,-6.69,18.63
570,13.85,-7.19,21.31
580,13.52,-7.96,22.38
590,13.34,-9.75,22.61
600,12.34,-11.49,21.93
610,10.75,-13.01,21.89
620,8.34,-14.0,22.84
630,4.49,-15.14,24.62
640,1.45,-15.28,25.57
650,-0.39,-14.41,25.23
660,-1.8,-13.03,24.11
670,-2.6,-11.91,22.35
680,-3.59,-10.72,20.64
690,-4.91,-10.03,18.7
700,-6.1,-9.52,16.3
710,-6.55,-8.82,13.53
720,-6.25,-7.8,10.96
730,-5.42,-6.64,8.57
740,-4.8,-5.63,6.79
750,-3.98,-4.72,5.27
760,-3.14,-3.86,3.78
770,-1.91,-2.79,2.2
780,-0.57,-1.42,0.93
790,0.28,-0.18,0.04
800,1.12,0.79,-0.49
810,2.4,1.97,-0.91
820,3.25,3.34,-1.0
830,3.54,4.34,-1.01
840,3.41,4.96,-1.2
850,3.03,5.12,-1.27
860,2.94,5.07,-1.0
870,3.33,5.02,-0.67
880,3.99,5.2,-0.13
890,4.99,5.58,0.77
900,5.88,5.9,1.74
910,6.45,6.15,3.05
920,6.91,6.32,4.1
930,7.3,6.52,4.93
940,7.73,6.94,5.88
950,8.27,7.41,6.89
960,8.41,7.75,7.61
970,8.05,7.77,7.97
980,7.55,7.7,7.87
990,6.94,7.57,7.73
1000,6.45,7.51,7.55
