timestamp,x,y,z
0,-5.89,0.44,-10.63
10,-6.12,0.47,-10.83
20,-6.34,0.45,-10.89
30,-6.56,0.48,-10.75
40,-6.69,0.44,-10.53
50,-6.87,0.37,-10.22
60,-6.97,0.44,-9.88
70,-7.07,0.43,-9.59
80,-6.97,0.47,-9.39
90,-6.8,0.46,-9.2
100,-6.54,0.45,-9.07
110,-6.3,0.43,-8.98
120,-5.96,0.45,-8.95
130,-5.57,0.47,-8.91
140,-5.16,0.49,-8.81
150,-4.75,0.47,-8.54
160,-4.37,0.46,-8.15
170,-4.05,0.45,-7.84
180,-3.76,0.45,-7.58
190,-3.45,0.47,-7.5
200,-3.06,0.53,-7.48
210,-2.64,0.6,-7.47
220,-2.06,0.7,-7.35
230,-1.49,0.81,-7.25
240,-1.07,0.91,-7.22
250,-0.78,1.09,-7.35
260,-0.46,1.24,-7.45
270,-0.27,1.5,-7.53
280,-0.11,1.67,-7.92
290,-0.01,2.01,-8.73
300,0.24,2.27,-9.54
310,0.35,2.44,-10.34
320,0.46,2.47,-11.07
330,0.17,2.45,-12.0
340,-0.59,2.44,-12.87
350,-1.7,2.88,-13.43
360,-3.09,3.04,-14.66
370,-4.77,3.3,-15.51
380,-6.13,3.36,-15.92
390,-7.08,3.1,-16.38
400,-8.16,2.72,-16.64
410,-9.16,2.66,-16.52
420,-10.04,2.27,-16.46
430,-9.99,1.39,-15.79
440,-10.38,0.75,-15.06
450,-10.93,0.43,-14.14
460,-11.21,0.08,-13.07
470,-11.33,-0.45,-11.99
480,-11.4,-1.0,-11.06
490,-11.51,-1.47,-10.34
500,-11.68,-1.76,-9.78
510,-11.76,-1.99,-9.43
520,-12.07,-2.21,-9.4
530,-11.84,-2.56,-8.66
540,-11.69,-2.75,-7.87
550,-11.53,-2.85,-7.06
560,-11.25,-3.3,-6.5
570,-10.98,-3.38,-5.63
580,-10.54,-3.38,-4.88
590,-10.06,-3.49,-4.23
600,-9.38,-3.53,-3.56
610,-8.94,-3.47,-3.12
620,-8.15,-3.43,-2.71
630,-7.32,-3.35,-2.57
640,-6.6,-3.12,-2.41
650,-5.62,-2.93,-2.26
660,-4.6,-2.72,-2.08
670,-3.69,-2.59,-1.87
680,-2.81,-2.23,-1.61
690,-2.11,-1.94,-1.62
700,-1.52,-1.59,-1.78
710,-0.86,-1.13,-2.05
720,-0.3,-0.68,-2.65
730,0.37,-0.21,-3.34
740,1.03,0.27,-4.04
750,1.69,0.67,-4.59
760,2.16,0.9,-5.11
770,2.3,1.16,-5.77
780,2.19,1.49,-6.55
790,1.89,1.83,-7.76
800,1.35,2.29,-9.34
810,0.74,2.8,-10.96
820,0.01,3.45,-12.52
830,-0.68,4.07,-13.72
840,-1.25,4.49,-14.46
850,-1.49,4.58,-14.82
860,-1.56,4.47,-14.72
870,-1.69,4.33,-14.52
880,-2.18,4.16,-14.72
890,-2.86,4.01,-14.55
900,-3.63,4.0,-14.9
910,-4.45,3.87,-15.21
920,-5.43,3.73,-15.53
930,-5.79,3.55,-15.84
940,-6.58,3.16,-15.95
950,-7.54,2.88,-15.63
960,-8.29,2.45,-15.08
970,-8.68,1.87,-14.38
980,-9.14,1.4,-13.62
990,-9.45,1.09,-12.75
1000,-9.78,0.89,-12.46
