timestamp,x,y,z
0,2.6,2.53,10.88
10,2.75,2.6,11.07
20,2.78,2.94,11.3
30,2.84,3.23,11.23
40,3.07,3.45,11.14
50,3.17,3.16,10.62
60,3.25,3.33,9.97
70,3.59,3.5,9.33
80,4.22,3.24,8.77
90,4.46,3.71,8.01
100,4.54,3.72,6.96
110,4.64,3.58,5.95
120,4.23,3.54,5.02
130,3.53,3.82,4.01
140,3.27,3.95,2.9
150,3.46,4.18,1.58
160,3.56,3.93,-0.03
170,3.33,3.44,-1.74
180,2.82,2.9,-3.24
190,1.63,2.41,-4.92
200,0.37,1.68,-6.48
210,-1.34,0.65,-7.52
220,-3.29,-1.09,-7.79
230,-4.51,-4.14,-6.41
240,-4.29,-6.32,-3.07
250,-4.69,-7.65,0.68
260,-6.25,-8.37,6.29
270,-7.08,-8.27,13.22
280,-7.79,-7.57,21.16
290,-5.58,-6.98,27.61
300,-0.5,-7.53,31.84
310,7.02,-8.56,36.6
320,7.59,-6.36,35.43
330,11.78,-5.71,32.99
340,17.26,-8.01,27.98
350,17.18,-7.49,23.34
360,13.57,-7.73,20.61
370,11.56,-7.69,20.02
380,10.41,-7.93,17.31
390,11.64,-7.84,14.74
400,14.53,-8.46,14.66
410,18.2,-7.6,12.77
420,19.52,-6.71,10.27
430,19.6,-5.58,7.89
440,19.23,-6.08,5.83
450,17.25,-4.71,3.71
460,14.39,-4.09,1.83
470,12.09,-3.07,0.53
480,10.46,-2.34,-0.5
490,8.57,-1.99,-1.48
500,6.52,-1.42,-2.58
510,5.26,-1.23,-3.81
520,3.71,-1.06,-4.37
530,0.9,-0.71,-5.13
540,-1.52,-0.67,-5.4
550,-3.73,-0.98,-5.71
560,-5.38,-1.6,-5.3
570,-6.25,-2.21,-4.0
580,-6.01,-2.96,-1.98
590,-6.34,-3.8,0.77
600,-8.44,-3.37,5.6
610,-8.72,-2.48,10.84
620,-7.63,-2.44,14.03
630,-6.19,-1.81,17.01
640,-4.78,-0.21,20.19
650,-2.11,0.64,22.49
660,1.81,0.94,22.97
670,5.15,1.06,21.57
680,6.62,0.98,19.79
690,6.66,1.07,17.83
700,6.29,0.98,15.9
710,6.21,-0.22,14.4
720,6.84,0.63,13.15
730,7.73,0.77,11.8
740,8.43,0.66,10.97
750,8.45,1.1,10.54
760,7.85,1.65,10.29
770,7.14,2.21,10.25
780,6.55,2.54,10.08
790,6.07,2.55,9.76
800,5.71,2.5,9.39
810,5.07,2.5,9.09
820,4.48,2.43,8.6
830,3.9,2.28,8.31
840,3.21,2.1,8.15
850,2.25,2.01,8.0
860,1.38,1.96,7.86
870,0.75,1.76,7.82
880,0.16,1.71,7.97
890,-0.38,1.7,8.31
900,-0.74,1.69,8.48
910,-0.89,1.64,8.56
920,-0.91,1.62,8.85
930,-0.92,1.65,9.07
940,-0.91,1.72,9.1
950,-0.78,1.63,9.09
960,-0.61,1.63,9.04
970,-0.29,1.74,8.99
980,0.02,1.85,8.92
990,0.35,1.95,8.88
1000,0.69,1.93,8.78
