timestamp,x,y,z
0,-4.34,3.05,-8.87
10,-4.36,3.0,-8.78
20,-4.37,2.95,-8.73
30,-4.36,2.9,-8.77
40,-4.35,2.87,-8.86
50,-4.38,2.83,-9.02
60,-4.46,2.78,-9.18
70,-4.58,2.76,-9.38
80,-4.73,2.76,-9.48
90,-4.88,2.76,-9.53
100,-5.09,2.74,-9.48
110,-5.25,2.67,-9.31
120,-5.38,2.56,-9.1
130,-5.42,2.49,-8.85
140,-5.34,2.46,-8.47
150,-5.27,2.4,-8.01
160,-5.19,2.35,-7.63
170,-5.13,2.36,-7.36
180,-5.13,2.35,-7.14
190,-5.14,2.31,-7.03
200,-5.09,2.26,-7.09
210,-4.89,2.15,-7.19
220,-4.42,2.12,-7.27
230,-3.96,2.23,-7.27
240,-3.53,2.26,-7.33
250,-3.36,2.25,-7.53
260,-3.17,2.28,-7.62
270,-2.93,2.37,-7.66
280,-2.55,2.56,-7.87
290,-2.06,2.79,-8.54
300,-1.61,3.06,-9.26
310,-1.26,3.36,-9.93
320,-1.26,3.71,-10.37
330,-1.41,4.05,-10.97
340,-1.87,4.4,-11.37
350,-2.41,4.7,-11.74
360,-3.09,4.83,-12.17
370,-4.02,4.92,-12.56
380,-4.94,5.11,-12.84
390,-5.79,5.07,-13.38
400,-6.57,4.98,-13.58
410,-7.35,4.83,-14.02
420,-8.11,4.56,-14.19
430,-8.66,4.21,-13.81
440,-9.44,3.71,-13.65
450,-9.74,3.02,-12.94
460,-10.21,2.52,-12.29
470,-10.43,2.19,-11.73
480,-10.56,1.89,-11.45
490,-10.49,1.66,-11.32
500,-10.16,1.23,-11.1
510,-10.1,0.96,-11.54
520,-10.06,0.62,-11.55
530,-9.92,0.34,-11.64
540,-9.56,-0.54,-12.25
550,-9.84,-0.37,-9.65
560,-10.12,-0.73,-9.05
570,-9.97,-1.35,-8.48
580,-9.91,-1.58,-8.02
590,-9.73,-1.43,-7.24
600,-9.52,-1.54,-6.21
610,-9.59,-1.65,-5.36
620,-9.21,-1.68,-4.48
630,-9.03,-1.6,-3.89
640,-8.56,-1.62,-3.35
650,-8.26,-1.6,-3.11
660,-7.97,-1.49,-3.11
670,-7.52,-1.35,-3.17
680,-7.07,-1.15,-3.22
690,-6.58,-1.03,-3.37
700,-6.17,-0.91,-3.51
710,-5.77,-0.71,-3.66
720,-5.48,-0.58,-3.81
730,-5.16,-0.46,-3.93
740,-4.87,-0.29,-4.02
750,-4.75,0.06,-4.07
760,-4.41,0.43,-4.16
770,-4.1,0.66,-4.39
780,-3.73,1.02,-4.56
790,-3.32,1.32,-4.68
800,-2.87,1.58,-4.88
810,-2.46,1.73,-5.17
820,-1.97,1.85,-5.58
830,-1.53,2.03,-6.16
840,-1.13,2.23,-6.73
850,-0.95,2.72,-7.47
860,-0.83,3.12,-8.36
870,-0.7,3.74,-9.02
880,-0.76,4.17,-9.55
890,-0.97,4.47,-10.05
900,-1.18,4.77,-10.46
910,-1.19,4.97,-11.02
920,-1.39,5.17,-11.08
930,-1.54,5.29,-11.32
940,-1.75,5.38,-11.42
950,-2.06,5.45,-11.33
960,-2.35,5.5,-11.24
970,-2.68,5.62,-11.15
980,-3.12,5.87,-10.97
990,-3.34,5.87,-10.86
1000,-3.92,5.7,-10.84
