timestamp,x,y,z
0,-6.65,6.54,1.22
10,-6.29,6.59,1.37
20,-5.85,6.73,1.61
30,-5.49,6.82,1.8
40,-5.35,6.95,1.75
50,-4.92,6.91,1.69
60,-4.31,6.72,1.58
70,-3.58,6.31,1.27
80,-2.99,5.76,0.67
90,-2.8,5.1,-0.37
100,-3.11,4.0,-1.81
110,-3.6,2.7,-3.52
120,-4.08,1.45,-5.07
130,-5.48,0.31,-5.85
140,-7.16,-0.42,-5.71
150,-9.9,-0.69,-4.85
160,-13.13,0.12,-3.16
170,-15.83,1.02,-1.03
180,-17.2,1.89,1.8
190,-18.72,3.15,4.84
200,-19.73,4.19,7.28
210,-19.85,4.9,10.03
220,-18.87,4.98,13.35
230,-17.03,4.34,15.93
240,-14.81,3.62,17.09
250,-12.73,3.02,17.18
260,-11.02,2.43,17.37
270,-8.82,2.69,16.86
280,-6.67,2.87,17.87
290,-4.3,2.16,18.61
300,-1.99,3.03,19.83
310,-0.77,3.91,22.36
320,-1.43,4.48,22.65
330,-1.82,5.52,22.49
340,-1.97,5.13,23.41
350,1.96,2.98,24.58
360,7.67,1.79,23.37
370,9.33,1.27,20.82
380,7.89,0.95,16.95
390,4.83,1.33,13.63
400,3.19,1.0,11.24
410,3.0,0.09,9.29
420,3.52,-0.57,7.3
430,3.5,-1.18,5.6
440,3.01,-1.35,4.03
450,2.63,-1.24,3.1
460,2.61,-1.18,2.67
470,3.02,-1.04,2.32
480,3.4,-0.99,1.78
490,3.32,-1.08,0.55
500,3.03,-1.15,-0.76
510,2.31,-1.02,-1.77
520,1.26,-0.62,-2.34
530,-0.19,-0.55,-2.46
540,-1.65,-0.84,-2.28
550,-3.21,-1.22,-2.01
560,-5.12,-1.4,-1.91
570,-7.38,-1.57,-1.81
580,-9.53,-2.06,-1.35
590,-11.14,-2.84,-0.33
600,-13.44,-2.67,1.12
610,-16.53,-1.19,3.51
620,-20.4,1.86,6.53
630,-22.54,5.28,9.26
640,-23.15,7.08,11.41
650,-23.3,8.72,13.47
660,-21.76,10.29,14.92
670,-19.38,10.57,15.15
680,-17.16,10.29,14.27
690,-15.25,9.9,12.62
700,-13.76,9.71,10.79
710,-12.12,9.6,9.85
720,-10.11,9.53,9.48
730,-7.98,9.75,9.37
740,-5.48,9.83,9.53
750,-3.31,9.9,9.51
760,-1.89,9.86,9.26
770,-0.9,9.63,8.57
780,-0.19,9.55,7.83
790,0.14,9.23,6.97
800,0.15,8.79,5.88
810,-0.43,8.41,4.64
820,-1.3,8.0,3.55
830,-2.03,7.53,2.67
840,-2.76,7.16,1.89
850,-3.45,6.79,1.26
860,-4.01,6.34,0.72
870,-4.46,5.88,0.1
880,-4.78,5.31,-0.5
890,-4.89,4.96,-0.95
900,-4.99,4.77,-1.29
910,-5.25,4.79,-1.45
920,-5.62,4.99,-1.51
930,-5.97,5.23,-1.48
940,-6.33,5.47,-1.51
950,-6.63,5.75,-1.36
960,-6.97,6.22,-1.23
970,-7.12,6.59,-1.08
980,-6.75,6.75,-0.9
990,-6.26,7.0,-0.63
1000,-5.94,7.3,-0.45
