timestamp,x,y,z
0,-5.93,10.44,-2.03
10,-5.43,11.02,-1.95
20,-4.59,11.5,-1.7
30,-3.46,11.86,-1.51
40,-2.17,11.96,-1.33
50,-1.0,11.7,-1.21
60,-0.6,11.0,-1.52
70,-0.67,9.75,-2.14
80,-0.67,8.01,-3.04
90,-0.59,6.0,-4.3
100,0.02,3.81,-5.43
110,0.47,2.01,-6.55
120,0.3,0.09,-7.19
130,-0.32,-2.29,-6.5
140,-2.03,-4.81,-4.8
150,-4.35,-6.32,-2.49
160,-6.75,-8.13,0.7
170,-8.94,-9.45,4.32
180,-11.08,-9.97,7.99
190,-14.06,-10.07,11.73
200,-18.01,-8.58,15.43
210,-21.0,-5.88,18.89
220,-22.39,-3.48,22.01
230,-22.43,-1.47,24.09
240,-20.6,-0.65,24.41
250,-17.59,-1.35,23.22
260,-14.14,-2.34,21.29
270,-11.6,-3.12,20.04
280,-9.63,-3.33,19.63
290,-7.79,-2.52,20.01
300,-5.74,-1.41,21.16
310,-2.77,0.15,22.57
320,-0.17,2.18,23.84
330,1.58,3.49,24.46
340,2.88,3.61,24.05
350,4.63,2.77,22.88
360,6.31,1.94,21.14
370,7.59,1.48,19.35
380,8.15,0.99,17.18
390,8.16,0.56,14.68
400,8.87,-0.43,12.48
410,9.59,-1.59,10.37
420,9.69,-0.5,8.37
430,9.38,-0.63,7.48
440,8.83,-2.52,6.23
450,7.92,-3.07,3.83
460,7.19,-3.73,1.46
470,6.07,-4.03,-1.17
480,5.11,-3.76,-3.28
490,4.06,-3.95,-4.58
500,3.03,-3.79,-5.23
510,2.29,-3.6,-4.7
520,1.26,-3.29,-3.54
530,-0.28,-3.08,-2.1
540,-2.27,-2.99,-0.9
550,-4.13,-2.87,0.04
560,-6.54,-2.67,0.68
570,-8.02,-3.3,2.1
580,-8.9,-4.3,3.49
590,-9.61,-4.99,5.36
600,-11.17,-5.17,7.19
610,-13.78,-4.77,9.4
620,-16.65,-3.66,11.78
630,-19.43,-2.07,13.94
640,-22.23,-0.31,15.87
650,-23.28,1.62,17.28
660,-22.63,2.49,17.38
670,-20.85,2.64,17.28
680,-18.2,1.99,16.71
690,-15.88,1.47,15.88
700,-13.88,1.42,15.52
710,-11.85,1.58,15.38
720,-10.12,2.12,14.86
730,-8.72,3.23,14.04
740,-7.48,4.37,12.79
750,-6.32,5.06,11.56
760,-5.28,5.83,10.68
770,-4.41,6.14,9.66
780,-3.86,6.11,8.68
790,-3.68,5.83,7.55
800,-3.63,5.49,6.23
810,-3.73,5.28,5.04
820,-3.9,5.03,4.01
830,-4.05,4.74,3.27
840,-4.42,4.43,2.93
850,-4.9,4.3,2.66
860,-5.54,4.24,2.33
870,-6.18,4.09,2.1
880,-6.85,4.15,1.98
890,-7.44,4.32,1.85
900,-7.87,4.4,1.71
910,-8.14,4.44,1.55
920,-8.32,4.39,1.44
930,-8.42,4.42,1.33
940,-8.3,4.32,1.24
950,-8.12,4.19,1.18
960,-7.94,4.17,1.09
970,-7.83,4.22,0.93
980,-7.75,4.35,0.86
990,-7.76,4.54,0.8
1000,-7.69,4.73,0.9
