timestamp,x,y,z
0,-3.85,5.56,7.82
10,-3.93,5.88,8.19
20,-3.91,6.21,8.71
30,-3.75,6.39,9.03
40,-3.52,6.49,9.25
50,-3.11,6.47,9.31
60,-2.66,6.42,9.14
70,-2.18,6.35,8.81
80,-1.82,6.28,8.26
90,-1.33,6.09,7.46
100,-0.61,5.94,6.6
110,0.21,5.66,5.64
120,0.85,5.25,4.61
130,1.59,4.65,3.32
140,1.75,3.82,2.17
150,1.54,3.01,0.91
160,1.45,1.83,-0.51
170,1.82,0.63,-1.98
180,1.3,-0.86,-3.26
190,0.85,-1.82,-3.12
200,-1.47,-2.88,-1.45
210,-3.24,-3.2,0.48
220,-6.21,-3.03,2.83
230,-9.71,-2.66,6.51
240,-13.2,-0.29,11.75
250,-14.62,0.66,16.49
260,-15.0,1.42,20.67
270,-14.39,0.46,23.91
280,-11.88,-0.61,24.82
290,-10.04,-1.96,23.58
300,-8.45,-3.26,21.54
310,-6.67,-4.02,19.8
320,-5.54,-3.85,19.03
330,-4.96,-3.57,19.35
340,-3.83,-3.34,20.08
350,-2.53,-2.75,21.23
360,-0.12,-2.95,22.85
370,3.17,-2.76,23.87
380,6.82,-1.87,24.33
390,11.59,-2.97,22.97
400,14.81,-3.03,20.5
410,14.94,-3.26,17.71
420,13.62,-3.95,14.43
430,10.74,-3.44,10.93
440,8.62,-2.55,8.05
450,7.29,-1.24,6.0
460,6.19,-0.67,3.73
470,5.41,-1.19,1.7
480,4.82,-1.84,-0.28
490,4.23,-2.65,-2.18
500,2.54,-2.96,-4.02
510,1.29,-3.13,-5.19
520,-0.43,-3.1,-5.68
530,-2.21,-3.02,-4.96
540,-4.13,-3.17,-3.76
550,-6.4,-2.92,-2.43
560,-8.18,-3.42,-1.02
570,-9.11,-3.83,1.13
580,-9.94,-4.0,3.3
590,-11.1,-3.47,5.36
600,-12.08,-2.37,8.17
610,-12.11,-1.16,10.74
620,-11.27,-1.15,12.91
630,-10.68,-1.29,15.47
640,-9.99,-1.01,17.65
650,-9.17,-0.44,19.6
660,-8.18,0.05,20.82
670,-6.74,0.27,21.84
680,-5.81,0.71,21.77
690,-4.12,0.51,20.6
700,-2.79,0.12,18.79
710,-1.96,-0.15,17.55
720,-0.49,-0.68,17.27
730,0.86,-0.26,16.86
740,1.63,-0.42,15.72
750,2.1,-0.35,14.59
760,2.7,1.17,13.4
770,2.14,1.75,11.88
780,1.3,1.85,10.55
790,1.44,1.69,9.51
800,1.55,1.78,8.53
810,1.28,2.11,7.88
820,0.67,2.4,7.47
830,-0.3,2.78,7.15
840,-0.92,3.04,6.9
850,-1.57,3.3,6.74
860,-2.18,3.31,6.53
870,-2.51,3.34,6.47
880,-2.88,3.27,6.39
890,-3.2,3.3,6.37
900,-3.67,2.9,6.2
910,-3.86,3.22,6.17
920,-4.24,3.06,6.1
930,-4.66,2.9,6.13
940,-4.87,3.3,6.15
950,-4.87,3.45,5.99
960,-4.72,4.18,6.6
970,-4.56,3.92,6.6
980,-4.26,4.0,6.47
990,-4.03,4.07,6.42
1000,-3.91,4.05,6.48
