timestamp,x,y,z
0,1.64,4.08,10.63
10,1.87,4.41,11.33
20,2.57,4.7,12.11
30,3.17,4.93,12.73
40,3.76,5.09,13.02
50,4.25,5.1,12.72
60,4.54,4.81,11.98
70,4.58,4.34,10.76
80,4.92,3.94,9.2
90,4.99,3.93,7.66
100,4.64,3.84,6.32
110,3.97,3.78,5.16
120,3.16,3.76,4.19
130,2.3,3.85,3.39
140,1.38,3.59,2.12
150,0.53,3.32,0.78
160,0.17,3.14,-0.84
170,-0.91,2.65,-2.49
180,-2.23,1.75,-4.21
190,-2.58,0.91,-4.08
200,-2.55,-0.54,-3.19
210,-2.59,-1.46,-1.63
220,-3.27,-2.59,0.3
230,-4.28,-3.45,2.83
240,-6.15,-3.11,6.37
250,-7.43,-2.8,10.41
260,-7.58,-2.4,15.05
270,-6.11,-0.82,18.84
280,-4.2,-1.34,23.32
290,-0.47,-2.81,28.42
300,3.55,-2.42,31.72
310,4.66,-1.62,32.08
320,4.75,-1.94,30.17
330,5.54,-2.92,27.71
340,6.51,-3.83,25.49
350,7.28,-4.71,23.45
360,8.2,-5.91,21.46
370,9.1,-6.43,19.96
380,10.87,-6.75,18.75
390,12.7,-6.74,17.22
400,14.2,-6.29,15.37
410,14.84,-6.23,12.84
420,14.23,-5.87,9.45
430,13.22,-5.27,6.27
440,12.53,-4.21,4.2
450,11.71,-3.11,2.76
460,10.41,-2.19,2.14
470,8.89,-2.32,0.4
480,7.55,-0.92,-0.16
490,6.49,-1.2,-3.45
500,5.71,-1.56,-6.17
510,3.69,-0.73,-7.56
520,1.75,-0.01,-8.6
530,0.37,0.3,-9.18
540,-0.56,-0.27,-9.28
550,-1.26,-0.17,-7.62
560,-1.04,-0.57,-6.12
570,-1.33,-2.6,-3.93
580,-2.44,-4.58,-0.8
590,-4.06,-5.62,1.52
600,-5.29,-6.79,4.3
610,-6.7,-6.89,6.99
620,-7.72,-6.25,10.17
630,-8.52,-4.57,13.98
640,-7.77,-2.76,16.93
650,-6.28,-1.58,20.39
660,-4.22,-0.71,23.6
670,-1.46,-0.57,24.91
680,0.29,-0.51,25.35
690,1.31,-0.02,25.43
700,2.48,0.41,23.64
710,3.23,0.49,21.6
720,3.96,0.06,19.53
730,4.42,-0.42,17.39
740,5.21,-0.71,15.48
750,6.26,-1.85,13.98
760,7.18,-1.23,12.64
770,7.33,-0.55,11.46
780,6.97,0.01,10.64
790,6.42,0.72,9.98
800,5.69,1.2,9.19
810,5.02,1.56,8.44
820,4.22,1.43,8.1
830,3.56,1.3,8.1
840,2.99,1.51,8.08
850,2.31,1.62,8.04
860,1.73,1.63,8.09
870,1.26,1.6,8.09
880,0.82,1.57,8.05
890,0.45,1.5,8.06
900,0.27,1.5,8.19
910,0.23,1.46,8.28
920,0.13,1.48,8.43
930,0.07,1.66,8.52
940,0.06,1.84,8.55
950,0.09,1.99,8.55
960,0.11,2.13,8.54
970,0.21,2.26,8.6
980,0.29,2.48,8.66
990,0.48,2.55,8.61
1000,0.65,2.58,8.6
