timestamp,x,y,z
0,-9.41,2.45,6.43
10,-10.19,2.68,6.67
20,-10.81,3.31,6.93
30,-11.07,3.52,7.22
40,-10.94,3.59,7.74
50,-10.45,3.64,8.4
60,-10.06,3.74,8.65
70,-9.47,3.75,8.77
80,-8.78,3.58,8.92
90,-8.11,3.39,8.6
100,-7.71,3.4,8.12
110,-7.45,3.84,7.85
120,-7.28,3.88,7.49
130,-6.37,4.17,6.96
140,-5.15,3.72,6.1
150,-3.41,3.2,6.15
160,-2.0,3.42,5.92
170,-1.11,3.51,5.38
180,-0.61,3.72,4.65
190,0.58,3.94,3.64
200,2.51,3.77,2.57
210,4.19,3.81,1.6
220,5.23,3.94,0.96
230,6.07,3.66,-0.23
240,5.46,3.64,-2.1
250,3.57,3.35,-4.73
260,2.8,2.92,-7.01
270,3.51,0.71,-7.11
280,2.95,-0.07,-5.7
290,0.88,-1.04,-4.82
300,-1.52,-3.15,-4.42
310,-3.42,-4.93,-3.41
320,-5.14,-6.34,-1.6
330,-4.9,-8.94,-4.59
340,-11.16,-8.96,1.53
350,-15.22,-7.39,2.86
360,-18.21,-6.29,3.49
370,-21.68,-5.53,5.93
380,-24.66,-5.4,8.18
390,-26.61,-6.0,10.75
400,-26.27,-6.3,13.54
410,-25.26,-6.94,17.23
420,-24.58,-7.46,22.1
430,-23.64,-6.08,25.56
440,-22.19,-7.23,29.02
450,-19.12,-8.01,27.68
460,-15.4,-8.71,25.61
470,-12.62,-9.6,22.75
480,-12.49,-9.68,22.3
490,-10.44,-10.5,23.23
500,-6.84,-10.99,24.95
510,-2.31,-10.48,24.51
520,1.09,-9.46,22.43
530,3.5,-8.89,18.35
540,3.2,-7.98,13.74
550,1.39,-5.46,10.55
560,-0.43,-3.98,8.18
570,-1.3,-3.27,6.15
580,0.77,-3.92,3.87
590,2.88,-4.07,1.24
600,2.95,-3.17,-2.11
610,2.15,-1.31,-5.93
620,1.2,0.53,-9.95
630,1.03,2.93,-11.56
640,1.4,3.46,-11.1
650,1.36,0.83,-11.45
660,1.62,-0.75,-10.29
670,0.88,-0.84,-7.1
680,-1.23,-2.25,-6.38
690,-3.66,-2.72,-5.65
700,-5.22,-3.8,-3.46
710,-5.57,-6.47,-4.27
720,-7.75,-7.49,-0.71
730,-8.95,-7.44,0.18
740,-10.73,-7.62,0.03
750,-13.18,-7.55,1.41
760,-15.88,-7.21,2.78
770,-17.07,-6.95,4.12
780,-18.26,-6.1,6.35
790,-20.37,-5.37,8.9
800,-21.7,-4.7,11.34
810,-22.18,-4.23,13.78
820,-21.48,-4.32,15.67
830,-19.78,-4.7,16.18
840,-17.33,-4.99,15.44
850,-14.54,-4.93,14.18
860,-11.79,-5.31,12.94
870,-9.39,-5.47,11.95
880,-8.07,-5.09,11.29
890,-7.13,-4.5,10.73
900,-6.12,-4.47,9.89
910,-5.4,-4.2,9.05
920,-5.0,-3.62,8.42
930,-4.66,-2.89,8.06
940,-4.47,-2.55,7.29
950,-4.56,-1.91,6.71
960,-4.73,-1.51,6.25
970,-4.96,-1.18,5.62
980,-5.31,-0.92,5.11
990,-5.53,-0.73,4.66
1000,-5.59,-0.71,4.36
