timestamp,x,y,z
0,-1.66,4.39,8.33
10,-1.65,4.49,8.59
20,-1.54,4.63,8.94
30,-1.46,4.79,9.31
40,-1.41,5.03,9.84
50,-1.09,5.25,10.47
60,-0.61,5.27,10.83
70,-0.37,5.39,11.03
80,-0.34,5.56,11.12
90,-0.48,5.67,10.94
100,-0.49,5.74,10.44
110,-0.36,5.71,9.66
120,0.06,5.66,8.74
130,0.62,5.48,7.78
140,0.99,5.29,6.77
150,1.13,5.17,5.66
160,1.12,5.1,4.41
170,0.83,4.78,2.79
180,0.66,4.29,0.72
190,-0.33,2.51,-2.04
200,-1.65,1.68,-3.78
210,-2.49,0.87,-4.49
220,-2.11,-0.39,-4.21
230,-2.61,-1.66,-3.02
240,-3.2,-2.54,-0.36
250,-4.68,-2.6,3.31
260,-6.94,-2.51,7.64
270,-9.51,-1.11,13.45
280,-10.21,0.69,18.97
290,-10.22,1.2,23.15
300,-9.47,0.08,27.03
310,-6.49,-1.26,29.09
320,-3.48,-2.38,28.96
330,-1.0,-3.46,27.05
340,0.99,-3.85,25.13
350,2.57,-3.8,24.19
360,4.15,-3.46,23.52
370,6.14,-4.07,22.25
380,8.48,-4.11,20.97
390,11.29,-3.79,18.45
400,13.64,-3.45,16.13
410,15.65,-3.27,13.75
420,15.67,-2.81,10.91
430,14.08,-2.18,8.67
440,12.17,-1.63,6.93
450,10.13,-1.07,5.39
460,8.89,-0.21,4.18
470,7.66,-0.31,2.86
480,6.39,0.44,2.27
490,4.53,0.14,1.09
500,3.39,-0.51,0.31
510,1.91,-0.83,-0.93
520,-0.04,-1.23,-1.85
530,-1.57,-1.49,-3.0
540,-2.64,-2.31,-3.28
550,-2.7,-2.17,-3.05
560,-2.28,-1.76,-2.26
570,-2.45,-2.58,-0.46
580,-3.88,-3.98,1.5
590,-6.44,-4.73,5.02
600,-7.31,-3.17,9.47
610,-7.24,-1.17,14.37
620,-6.45,0.51,17.92
630,-4.78,1.2,20.28
640,-3.95,1.16,21.93
650,-3.94,1.51,22.74
660,-3.9,1.92,22.82
670,-2.81,2.77,21.61
680,-2.21,2.63,19.57
690,-1.81,2.18,17.62
700,-1.2,1.88,16.12
710,-0.18,1.56,15.24
720,1.27,1.49,15.06
730,2.77,1.41,14.78
740,3.9,0.72,14.26
750,4.81,0.23,13.51
760,5.47,-0.08,12.35
770,5.52,-0.63,11.37
780,5.93,-0.43,10.41
790,5.89,1.25,9.52
800,5.24,2.21,9.02
810,4.8,2.36,8.9
820,4.07,2.43,8.82
830,3.5,2.71,8.76
840,2.9,2.71,8.56
850,2.18,2.78,8.24
860,1.44,2.77,7.84
870,0.65,2.63,7.42
880,-0.09,2.57,7.06
890,-0.65,2.63,6.81
900,-1.12,2.77,6.51
910,-1.53,2.91,6.39
920,-1.94,3.1,6.61
930,-2.13,3.38,6.89
940,-2.32,3.56,7.15
950,-2.3,3.69,7.46
960,-2.14,3.74,7.54
970,-1.99,3.83,7.55
980,-1.74,3.95,7.59
990,-1.54,4.15,7.54
1000,-1.24,4.2,7.4
