timestamp,x,y,z
0,-4.69,2.33,-12.14
10,-5.4,2.17,-12.5
20,-5.83,2.0,-12.5
30,-6.12,1.88,-12.42
40,-6.34,1.7,-12.16
50,-6.36,1.57,-11.93
60,-6.26,1.52,-11.83
70,-6.08,1.47,-11.73
80,-5.87,1.38,-11.55
90,-5.64,1.38,-11.37
100,-5.31,1.28,-11.1
110,-4.91,1.21,-10.9
120,-4.47,1.19,-10.6
130,-3.95,1.15,-10.38
140,-3.4,1.14,-10.07
150,-2.86,1.15,-9.81
160,-2.38,1.09,-9.54
170,-2.03,1.19,-9.39
180,-1.66,1.17,-9.2
190,-1.39,1.29,-9.08
200,-1.13,1.34,-8.93
210,-0.93,1.39,-8.68
220,-0.87,1.52,-8.54
230,-0.73,1.54,-8.31
240,-0.6,1.66,-8.08
250,-0.46,1.8,-7.91
260,-0.22,1.86,-7.81
270,0.06,1.95,-7.7
280,0.5,2.21,-7.54
290,0.91,2.32,-7.5
300,1.24,2.49,-7.65
310,1.43,2.7,-7.72
320,1.56,2.97,-7.94
330,1.53,3.22,-8.22
340,1.43,3.51,-8.49
350,1.31,3.76,-8.69
360,1.36,3.95,-8.96
370,1.43,4.02,-9.22
380,1.58,4.12,-9.69
390,1.48,4.29,-10.29
400,1.62,4.32,-11.11
410,0.95,4.41,-12.49
420,0.02,4.76,-13.22
430,-1.37,4.81,-14.32
440,-3.09,4.95,-14.67
450,-5.01,5.08,-14.87
460,-6.68,5.11,-15.35
470,-8.04,4.84,-15.55
480,-8.73,4.7,-15.43
490,-8.88,4.12,-15.1
500,-8.72,3.52,-14.67
510,-8.7,3.27,-14.49
520,-8.35,2.85,-14.33
530,-8.51,2.68,-14.16
540,-8.18,2.3,-13.53
550,-8.26,1.84,-12.94
560,-8.46,1.24,-12.28
570,-8.69,0.97,-11.7
580,-9.07,0.55,-11.15
590,-9.32,0.3,-10.5
600,-9.6,0.04,-9.91
610,-9.82,-0.21,-9.31
620,-9.75,-0.54,-8.6
630,-9.69,-0.69,-8.0
640,-9.65,-0.78,-7.46
650,-9.32,-0.98,-6.96
660,-8.95,-1.19,-6.54
670,-8.48,-1.41,-6.03
680,-8.03,-1.52,-5.67
690,-7.5,-1.58,-5.36
700,-6.89,-1.71,-5.06
710,-6.28,-1.66,-4.9
720,-5.52,-1.65,-4.92
730,-4.88,-1.56,-4.93
740,-4.29,-1.35,-4.94
750,-3.7,-1.18,-4.89
760,-3.06,-1.03,-5.01
770,-2.6,-0.82,-5.05
780,-2.16,-0.61,-5.07
790,-1.87,-0.36,-5.3
800,-1.51,0.07,-5.72
810,-1.1,0.46,-6.16
820,-0.58,0.78,-6.36
830,0.02,1.04,-6.42
840,0.75,1.23,-6.37
850,1.48,1.37,-6.32
860,2.0,1.53,-6.48
870,2.34,1.84,-6.85
880,2.31,2.17,-7.53
890,2.32,2.4,-8.03
900,2.04,2.74,-8.93
910,1.54,3.12,-9.39
920,1.34,3.46,-9.88
930,1.14,3.72,-10.39
940,1.03,3.85,-10.92
950,0.98,3.96,-11.4
960,1.12,4.12,-11.54
970,1.34,4.34,-11.26
980,1.77,4.44,-11.66
990,2.17,4.47,-12.19
1000,1.69,4.74,-12.74
