timestamp,x,y,z
0,-6.04,3.88,-11.1
10,-6.34,3.77,-10.89
20,-6.48,3.54,-10.64
30,-6.25,3.39,-10.41
40,-5.82,3.2,-10.19
50,-5.34,2.93,-9.8
60,-4.9,2.72,-9.54
70,-4.33,2.56,-9.14
80,-3.77,2.39,-8.84
90,-3.3,2.29,-8.54
100,-2.7,2.24,-8.26
110,-2.08,2.17,-7.97
120,-1.46,2.08,-7.61
130,-0.9,1.96,-7.14
140,-0.62,1.85,-6.54
150,-0.58,1.85,-6.11
160,-0.5,1.84,-6.01
170,-0.09,1.79,-6.11
180,0.38,1.71,-6.03
190,1.14,1.73,-6.05
200,1.88,1.74,-6.11
210,2.53,1.8,-6.25
220,2.99,1.85,-6.38
230,3.43,1.99,-6.64
240,3.54,2.07,-7.24
250,3.36,2.25,-7.75
260,3.04,2.34,-8.24
270,2.5,2.73,-9.0
280,1.65,3.4,-10.15
290,1.02,3.93,-10.98
300,0.74,4.16,-11.69
310,0.32,4.7,-12.38
320,0.16,4.81,-13.33
330,-0.44,5.45,-13.84
340,-1.56,5.65,-14.61
350,-2.66,5.96,-15.38
360,-3.57,6.07,-16.06
370,-4.59,6.08,-16.57
380,-5.57,6.02,-17.13
390,-6.32,5.35,-17.85
400,-7.38,5.08,-18.49
410,-8.62,4.75,-18.99
420,-10.13,4.16,-18.94
430,-11.51,3.85,-18.56
440,-12.28,3.33,-17.84
450,-13.35,2.97,-17.16
460,-13.94,2.51,-16.06
470,-14.04,1.92,-14.62
480,-13.88,1.47,-13.13
490,-13.92,0.64,-11.52
500,-13.56,-0.08,-9.91
510,-13.46,-0.61,-8.67
520,-13.09,-1.23,-7.89
530,-13.55,-1.21,-6.36
540,-13.73,-1.64,-6.06
550,-12.81,-2.16,-5.97
560,-12.11,-2.39,-5.78
570,-11.31,-2.65,-5.26
580,-10.73,-2.88,-4.69
590,-10.08,-3.05,-4.08
600,-9.77,-2.95,-3.49
610,-9.25,-2.95,-2.88
620,-8.66,-2.87,-2.58
630,-7.97,-2.77,-2.26
640,-7.29,-2.7,-1.99
650,-6.51,-2.77,-1.84
660,-5.81,-2.65,-1.73
670,-4.9,-2.44,-1.61
680,-3.98,-2.36,-1.46
690,-2.95,-2.16,-1.51
700,-1.98,-2.0,-1.75
710,-0.97,-1.86,-2.05
720,-0.05,-1.72,-2.5
730,0.86,-1.56,-3.08
740,1.6,-1.3,-3.75
750,2.18,-0.92,-4.56
760,2.72,-0.53,-5.6
770,3.18,0.05,-6.57
780,3.67,0.7,-7.59
790,4.18,1.25,-8.41
800,4.53,1.77,-9.04
810,4.9,2.3,-9.77
820,5.3,2.73,-10.42
830,5.51,3.28,-11.0
840,5.58,3.84,-11.58
850,5.38,4.35,-11.99
860,5.0,4.97,-12.55
870,4.6,5.33,-13.21
880,4.36,5.5,-13.63
890,4.14,5.67,-13.96
900,3.99,5.82,-14.46
910,3.49,5.9,-15.13
920,3.11,5.56,-15.9
930,2.12,5.44,-16.55
940,0.52,5.41,-16.64
950,-0.93,5.32,-16.43
960,-2.1,5.25,-16.33
970,-3.46,5.34,-16.3
980,-4.93,5.53,-16.05
990,-5.58,5.05,-15.64
1000,-6.1,4.84,-15.54
