timestamp,x,y,z
0,-4.3,7.71,5.39
10,-4.1,7.6,5.36
20,-4.01,7.52,5.14
30,-3.97,7.12,4.8
40,-3.94,6.93,4.47
50,-4.02,6.65,4.2
60,-4.19,6.52,3.82
70,-4.0,6.17,3.33
80,-3.69,5.8,3.29
90,-3.42,5.45,2.32
100,-3.33,4.85,2.05
110,-2.79,4.45,1.59
120,-3.08,3.93,1.1
130,-3.58,3.75,1.61
140,-3.63,3.28,1.33
150,-4.75,2.53,0.91
160,-5.7,1.85,0.34
170,-7.23,0.95,-0.11
180,-10.32,0.04,-0.08
190,-13.56,0.13,1.18
200,-17.04,0.78,3.92
210,-19.74,2.37,7.98
220,-21.57,3.72,11.95
230,-21.32,4.64,15.56
240,-18.86,4.92,18.87
250,-15.26,4.97,21.59
260,-11.37,4.53,23.24
270,-7.02,3.84,23.97
280,-3.8,3.65,24.04
290,-1.43,3.57,24.07
300,1.34,4.09,24.22
310,4.24,4.09,24.02
320,7.63,4.24,23.33
330,11.15,3.85,22.48
340,13.19,4.33,21.33
350,13.25,2.94,19.58
360,12.78,0.3,17.59
370,13.57,-0.84,14.71
380,13.87,-2.03,12.55
390,14.26,-2.91,10.09
400,13.67,-3.3,7.71
410,13.48,-3.02,6.36
420,12.86,-3.12,5.83
430,11.66,-3.57,5.48
440,10.57,-4.39,5.03
450,9.49,-4.92,3.54
460,8.11,-4.98,1.56
470,6.73,-5.04,0.0
480,4.59,-4.94,-1.85
490,2.8,-4.96,-3.61
500,1.57,-4.77,-4.29
510,0.77,-4.52,-4.3
520,-0.67,-4.38,-4.26
530,-3.3,-4.14,-4.58
540,-5.43,-4.4,-4.8
550,-7.05,-4.27,-4.6
560,-8.36,-4.01,-3.76
570,-9.77,-3.84,-2.76
580,-11.23,-3.67,-1.34
590,-12.97,-2.82,0.44
600,-16.06,-2.54,3.1
610,-20.1,-0.11,5.41
620,-23.41,2.19,7.92
630,-26.92,4.96,9.9
640,-29.39,7.9,12.31
650,-27.68,8.11,13.25
660,-25.34,8.31,12.97
670,-23.41,7.91,12.18
680,-21.25,8.24,10.93
690,-19.03,8.6,10.35
700,-16.76,9.17,10.04
710,-14.25,9.46,9.85
720,-11.46,9.72,9.84
730,-9.47,10.01,9.73
740,-8.2,10.38,9.67
750,-6.69,10.33,9.36
760,-5.68,9.85,8.84
770,-4.68,9.05,8.38
780,-3.6,8.3,7.95
790,-3.13,7.78,7.17
800,-3.26,7.44,6.66
810,-2.7,6.98,5.72
820,-2.39,6.58,4.36
830,-2.38,5.82,3.97
840,-3.37,5.77,3.78
850,-3.0,5.5,2.96
860,-2.65,5.09,2.12
870,-3.32,4.41,1.31
880,-3.79,4.24,0.82
890,-4.27,4.04,0.29
900,-4.24,3.82,-0.08
910,-4.47,4.02,-0.71
920,-4.85,4.4,-0.99
930,-5.12,4.21,-0.68
940,-4.85,4.54,-0.52
950,-5.43,4.2,-0.14
960,-4.42,5.16,0.13
970,-5.34,5.5,0.67
980,-6.56,5.93,0.66
990,-6.36,6.79,0.97
1000,-6.44,5.07,0.2
