timestamp,x,y,z
0,-3.96,3.67,-13.35
10,-3.8,3.63,-12.98
20,-3.58,3.49,-12.81
30,-3.35,3.42,-12.43
40,-3.18,3.34,-12.02
50,-3.02,3.21,-11.59
60,-2.89,3.09,-11.01
70,-2.8,2.94,-10.36
80,-2.7,2.87,-9.74
90,-2.64,2.79,-9.34
100,-2.52,2.6,-8.62
110,-2.47,2.41,-7.82
120,-2.44,2.33,-7.3
130,-2.27,2.12,-6.79
140,-1.99,1.87,-6.23
150,-1.62,1.51,-5.76
160,-1.14,1.18,-5.35
170,-0.45,0.74,-4.91
180,0.14,0.42,-4.68
190,0.72,0.31,-4.77
200,1.39,0.31,-4.97
210,2.16,0.36,-5.29
220,2.75,0.49,-5.78
230,3.66,0.64,-6.06
240,4.34,0.71,-6.21
250,4.65,1.11,-6.81
260,5.22,1.55,-7.72
270,5.79,1.94,-8.72
280,6.0,2.44,-9.89
290,6.22,2.84,-10.62
300,6.25,3.24,-11.04
310,5.92,3.54,-11.42
320,5.08,4.36,-12.2
330,4.66,4.92,-13.34
340,2.97,5.6,-14.31
350,0.99,6.27,-15.96
360,-1.47,6.65,-18.14
370,-3.53,7.08,-19.65
380,-5.64,6.98,-20.29
390,-6.99,6.73,-20.79
400,-8.22,6.44,-20.67
410,-8.83,5.67,-19.92
420,-10.01,5.33,-19.12
430,-10.86,4.72,-17.65
440,-11.37,4.05,-16.62
450,-11.83,3.26,-15.1
460,-11.63,2.57,-14.62
470,-11.21,1.83,-13.82
480,-10.95,1.13,-13.37
490,-10.42,0.79,-11.74
500,-11.04,0.23,-10.92
510,-11.47,-0.27,-10.62
520,-10.3,-1.08,-9.26
530,-9.73,-1.44,-7.16
540,-9.17,-2.08,-7.09
550,-8.23,-2.52,-6.49
560,-7.36,-2.74,-6.35
570,-6.75,-2.8,-5.68
580,-6.51,-2.92,-5.26
590,-5.98,-2.96,-5.0
600,-5.43,-2.97,-4.47
610,-4.96,-2.93,-4.03
620,-4.44,-2.84,-3.83
630,-3.93,-2.6,-3.72
640,-3.42,-2.32,-3.74
650,-2.73,-1.96,-3.82
660,-1.94,-1.61,-3.86
670,-0.86,-1.29,-3.65
680,0.41,-1.07,-3.46
690,1.88,-0.91,-3.35
700,3.2,-0.68,-3.63
710,4.36,-0.28,-4.25
720,5.28,0.26,-5.09
730,5.93,0.86,-5.8
740,6.39,1.51,-6.57
750,6.62,2.22,-7.62
760,6.32,2.78,-9.12
770,6.55,3.56,-10.41
780,5.76,4.2,-11.73
790,5.32,4.73,-12.59
800,4.67,4.96,-13.06
810,3.78,5.74,-13.6
820,3.37,5.83,-14.58
830,2.37,6.21,-15.02
840,1.13,6.35,-15.73
850,0.12,6.68,-16.27
860,-0.72,6.72,-16.65
870,-1.67,6.56,-16.65
880,-2.28,6.25,-16.49
890,-3.17,5.95,-16.31
900,-4.13,5.92,-16.22
910,-4.65,5.48,-15.71
920,-5.03,5.16,-15.15
930,-4.86,4.68,-14.18
940,-5.08,4.36,-14.31
950,-4.34,3.96,-13.2
960,-3.92,3.6,-12.57
970,-3.3,3.18,-11.98
980,-3.25,2.95,-12.04
990,-2.71,2.67,-11.48
1000,-2.56,2.44,-11.12
