timestamp,x,y,z
0,-2.31,4.65,-9.91
10,-2.42,4.81,-10.16
20,-2.37,4.96,-10.33
30,-2.14,5.05,-10.42
40,-1.75,5.2,-10.47
50,-1.31,5.4,-10.5
60,-0.67,5.53,-10.72
70,0.35,5.69,-11.26
80,1.73,5.76,-12.21
90,3.53,5.54,-13.46
100,5.54,5.25,-14.98
110,7.59,4.77,-16.37
120,9.03,4.15,-17.85
130,10.67,3.73,-19.45
140,11.73,2.34,-20.17
150,12.2,1.83,-20.45
160,11.98,0.91,-19.97
170,10.93,0.14,-18.34
180,8.6,1.15,-16.82
190,7.0,3.3,-15.74
200,4.6,-0.79,-13.5
210,2.13,-2.38,-11.6
220,-0.01,-0.62,-10.51
230,-2.54,-2.47,-8.85
240,-3.6,-2.24,-8.02
250,-5.23,-2.91,-6.62
260,-8.37,-2.5,-5.66
270,-11.16,-3.32,-4.18
280,-13.8,-3.1,-2.61
290,-17.7,-3.83,-0.23
300,-20.31,-3.3,1.75
310,-24.38,-2.54,4.9
320,-28.85,-2.46,8.67
330,-33.73,-2.43,12.02
340,-38.2,-2.99,14.89
350,-40.87,-4.09,17.37
360,-40.9,-5.78,19.0
370,-38.39,-8.53,19.16
380,-34.41,-12.08,17.63
390,-29.02,-15.86,14.48
400,-22.28,-18.36,8.95
410,-14.96,-20.54,1.62
420,-6.39,-22.58,-7.67
430,2.86,-22.77,-18.09
440,10.4,-23.04,-26.85
450,16.27,-22.24,-33.88
460,22.55,-21.92,-39.66
470,29.65,-19.38,-45.18
480,35.84,-15.25,-48.33
490,38.76,-10.84,-47.94
500,37.9,-7.88,-43.7
510,34.79,-6.13,-38.29
520,31.62,-5.25,-33.02
530,27.16,-5.65,-28.09
540,20.3,-6.92,-22.64
550,16.04,-7.74,-19.57
560,12.17,-8.38,-16.61
570,8.55,-9.71,-13.6
580,5.05,-10.99,-10.36
590,0.69,-12.09,-7.28
600,-4.77,-12.16,-4.68
610,-10.95,-12.1,-2.61
620,-18.07,-11.43,-1.07
630,-25.31,-9.28,-0.3
640,-30.83,-6.88,0.56
650,-35.61,-3.66,2.19
660,-40.79,-1.01,4.42
670,-45.22,0.96,7.43
680,-48.82,2.32,9.19
690,-48.8,2.22,9.64
700,-47.32,1.65,9.63
710,-45.23,-0.0,9.97
720,-41.21,-2.14,10.42
730,-36.28,-5.14,10.71
740,-29.98,-9.0,9.7
750,-21.62,-12.56,6.26
760,-12.44,-15.92,0.79
770,-2.76,-19.3,-5.62
780,7.42,-21.35,-12.82
790,15.53,-22.05,-20.2
800,22.47,-20.93,-27.84
810,26.02,-18.45,-33.44
820,26.57,-15.42,-37.17
830,24.64,-12.74,-38.09
840,21.32,-10.07,-36.64
850,17.38,-7.17,-33.63
860,13.17,-4.31,-29.27
870,8.93,-1.9,-24.45
880,5.14,0.23,-20.19
890,2.42,2.11,-16.77
900,0.64,3.02,-14.1
910,-0.7,3.39,-11.81
920,-2.21,3.72,-9.86
930,-3.81,3.85,-8.28
940,-4.99,4.37,-7.26
950,-5.43,4.82,-6.79
960,-5.53,5.22,-6.59
970,-5.23,5.47,-6.76
980,-4.81,5.56,-7.21
990,-4.11,5.52,-7.89
1000,-3.49,5.45,-8.39
