timestamp,x,y,z
0,-11.08,8.86,-0.46
10,-12.67,9.15,-0.78
20,-14.82,8.95,-1.32
30,-17.74,7.92,-2.16
40,-21.02,6.7,-3.01
50,-23.14,5.8,-3.01
60,-23.82,5.39,-2.32
70,-23.28,5.19,-1.5
80,-22.23,4.71,-0.84
90,-20.68,3.85,-0.49
100,-18.9,2.96,-0.34
110,-16.86,1.99,-0.1
120,-14.54,1.19,0.33
130,-12.09,0.6,0.88
140,-9.59,0.11,1.42
150,-6.93,-0.33,2.06
160,-4.22,-0.46,2.87
170,-1.59,-0.81,3.49
180,1.37,-0.91,3.78
190,4.78,-1.25,3.84
200,9.13,-1.21,3.75
210,14.59,-0.69,3.56
220,21.02,0.05,2.73
230,28.23,2.15,2.77
240,33.89,4.36,3.72
250,36.5,5.8,6.08
260,36.84,6.83,8.51
270,35.01,7.09,9.55
280,31.93,6.85,9.93
290,28.2,6.25,11.19
300,23.68,5.33,12.63
310,18.59,4.18,14.27
320,13.65,3.13,16.29
330,7.79,1.57,18.13
340,1.93,-0.79,19.44
350,-5.37,-4.5,19.12
360,-13.7,-8.26,17.59
370,-23.37,-12.14,15.03
380,-33.56,-15.16,10.46
390,-41.84,-15.36,4.72
400,-45.38,-15.84,0.05
410,-44.19,-12.82,-2.77
420,-41.27,-12.3,-4.47
430,-38.47,-11.33,-5.6
440,-33.5,-10.68,-5.57
450,-29.03,-9.38,-3.74
460,-24.66,-8.21,-1.18
470,-20.28,-7.09,1.41
480,-16.0,-6.16,3.01
490,-11.64,-4.69,3.91
500,-8.1,-3.03,5.09
510,-4.1,-1.3,7.11
520,0.1,0.73,9.5
530,2.97,3.32,12.13
540,5.3,6.5,14.37
550,9.0,8.95,15.14
560,13.46,11.71,15.63
570,18.94,14.37,15.75
580,23.72,16.69,14.93
590,27.86,18.64,13.49
600,31.74,19.18,11.45
610,32.87,19.65,10.56
620,31.96,18.52,9.83
630,29.62,16.49,10.15
640,26.18,13.97,10.34
650,22.83,10.82,9.56
660,18.78,7.81,8.97
670,13.98,5.29,9.4
680,8.46,2.65,10.25
690,3.6,0.1,11.45
700,-2.46,-3.64,12.05
710,-10.07,-7.66,11.27
720,-18.84,-11.94,8.14
730,-27.0,-14.68,3.68
740,-32.28,-16.23,-0.45
750,-34.95,-15.28,-2.9
760,-33.55,-13.63,-3.32
770,-32.17,-10.62,-2.95
780,-30.31,-7.54,-2.45
790,-27.08,-4.7,-1.66
800,-23.14,-2.24,-1.38
810,-19.25,-0.35,-1.42
820,-15.59,1.3,-1.24
830,-12.6,2.89,-0.81
840,-10.22,4.17,-0.51
850,-8.39,5.39,-0.19
860,-6.87,6.52,0.14
870,-5.91,7.24,0.22
880,-5.0,7.59,0.13
890,-4.47,7.72,-0.01
900,-4.23,7.69,-0.12
910,-4.15,7.58,-0.26
920,-4.16,7.5,-0.43
930,-4.21,7.45,-0.5
940,-4.29,7.46,-0.52
950,-4.36,7.43,-0.45
960,-4.47,7.35,-0.24
970,-4.64,7.24,-0.04
980,-4.94,7.05,0.23
990,-5.34,6.93,0.63
1000,-5.83,6.74,0.97
