timestamp,x,y,z
0,-0.27,4.29,-10.58
10,-0.02,4.48,-10.97
20,0.36,4.68,-11.49
30,0.88,5.02,-12.05
40,1.53,5.41,-12.85
50,2.26,5.85,-13.86
60,3.14,6.4,-15.02
70,3.97,6.78,-16.29
80,4.63,6.97,-17.54
90,5.27,6.99,-18.58
100,5.73,6.76,-19.34
110,6.02,6.24,-19.74
120,6.21,5.55,-19.71
130,6.36,4.81,-19.26
140,6.36,3.92,-18.57
150,6.02,3.24,-17.63
160,5.51,2.47,-16.61
170,4.76,1.92,-15.52
180,4.0,1.41,-14.43
190,3.22,0.89,-13.6
200,2.46,0.55,-12.67
210,1.57,0.22,-11.67
220,0.59,-0.28,-10.49
230,-0.49,-0.5,-9.05
240,-1.7,-0.68,-7.36
250,-3.35,-0.9,-4.98
260,-5.52,-0.73,-1.96
270,-8.07,0.2,1.86
280,-11.09,1.19,6.41
290,-14.16,2.52,10.7
300,-18.87,4.0,14.95
310,-23.16,5.25,17.41
320,-26.2,6.5,16.31
330,-28.36,7.73,12.83
340,-30.18,8.08,8.56
350,-30.34,7.59,4.81
360,-28.88,6.68,1.84
370,-26.36,4.19,0.15
380,-23.57,1.1,-1.35
390,-20.19,-1.92,-3.14
400,-15.83,-4.47,-5.97
410,-10.39,-7.84,-8.83
420,-4.65,-11.59,-11.73
430,1.75,-15.66,-14.36
440,8.71,-19.25,-17.08
450,15.34,-21.55,-20.4
460,21.4,-21.93,-23.69
470,25.37,-21.08,-25.4
480,27.4,-19.15,-24.92
490,27.52,-17.05,-22.95
500,26.23,-15.55,-20.48
510,23.75,-14.55,-18.64
520,20.74,-13.23,-17.16
530,17.23,-12.14,-16.02
540,14.05,-10.73,-15.55
550,10.71,-8.93,-15.11
560,6.9,-7.52,-14.47
570,3.31,-5.94,-13.79
580,-0.56,-3.95,-13.25
590,-4.85,-1.0,-12.85
600,-9.57,1.16,-12.53
610,-13.39,4.67,-13.21
620,-16.93,7.63,-12.97
630,-19.3,10.1,-12.07
640,-20.47,12.18,-10.68
650,-21.61,13.81,-8.71
660,-23.36,16.08,-7.22
670,-25.19,17.48,-5.17
680,-25.31,18.04,-2.93
690,-26.16,19.43,-0.68
700,-26.33,19.66,1.08
710,-25.81,18.75,1.87
720,-24.38,16.96,1.87
730,-22.09,13.79,2.09
740,-19.67,9.51,2.04
750,-16.45,5.32,0.53
760,-12.86,1.08,-2.42
770,-8.43,-2.79,-6.62
780,-3.71,-6.06,-10.79
790,0.56,-9.97,-14.24
800,5.17,-13.35,-17.71
810,9.19,-15.8,-21.13
820,12.65,-17.23,-23.75
830,15.5,-17.76,-25.52
840,17.62,-17.67,-26.34
850,18.63,-16.72,-25.91
860,17.99,-14.69,-24.44
870,16.06,-12.09,-22.15
880,13.69,-9.31,-19.5
890,11.12,-6.73,-16.91
900,8.58,-4.06,-14.48
910,5.68,-1.77,-12.15
920,3.08,0.29,-10.48
930,1.34,2.12,-9.59
940,0.02,3.75,-9.22
950,-1.2,5.02,-9.21
960,-1.98,6.05,-9.41
970,-2.74,6.64,-9.45
980,-3.19,6.71,-9.2
990,-3.3,6.61,-8.87
1000,-3.23,6.37,-8.61
