timestamp,x,y,z
0,-5.56,7.42,2.45
10,-5.54,7.65,2.45
20,-5.58,7.99,2.39
30,-5.69,8.6,2.25
40,-5.83,9.65,1.99
50,-6.1,10.73,1.75
60,-6.68,11.97,1.52
70,-7.7,13.11,1.32
80,-8.97,13.7,1.14
90,-10.35,14.1,0.83
100,-11.72,14.09,0.58
110,-12.68,13.97,0.56
120,-13.53,13.44,0.68
130,-14.54,12.9,0.89
140,-15.48,12.34,1.16
150,-16.41,11.42,1.46
160,-16.98,10.35,1.65
170,-16.93,9.25,1.74
180,-16.18,8.1,1.68
190,-15.02,6.82,1.57
200,-13.52,5.61,1.52
210,-11.61,4.26,1.64
220,-9.18,2.92,1.73
230,-6.93,1.64,1.76
240,-4.5,0.59,1.55
250,-1.65,-0.73,1.59
260,1.69,-1.99,2.02
270,5.01,-2.92,2.49
280,8.71,-3.79,3.31
290,12.63,-4.34,4.1
300,15.35,-3.72,4.98
310,18.22,-3.54,6.52
320,21.05,-3.4,8.34
330,23.89,-3.11,10.45
340,25.84,-2.89,12.81
350,26.16,-2.5,14.53
360,25.51,-2.18,15.79
370,24.18,-2.1,16.67
380,21.96,-2.43,16.65
390,19.01,-3.02,16.31
400,15.15,-3.67,15.47
410,10.27,-4.79,14.62
420,4.68,-5.89,13.71
430,-0.89,-7.03,12.7
440,-6.65,-8.15,11.47
450,-12.62,-8.66,10.04
460,-18.37,-8.93,9.17
470,-23.8,-8.83,8.43
480,-28.31,-7.85,7.78
490,-32.16,-6.38,7.42
500,-34.28,-4.38,7.32
510,-34.78,-2.98,7.38
520,-33.3,-2.37,7.29
530,-31.52,-1.8,6.76
540,-28.66,-1.3,6.36
550,-24.58,-0.92,6.52
560,-19.61,-0.67,7.18
570,-14.84,-0.36,7.98
580,-10.57,0.21,8.7
590,-6.87,1.22,9.1
600,-3.59,1.91,10.2
610,-0.05,3.65,12.23
620,2.8,4.88,13.77
630,4.87,5.96,14.76
640,6.31,6.89,14.99
650,7.96,7.33,14.81
660,10.01,7.16,14.11
670,12.8,7.43,13.74
680,16.14,8.29,13.82
690,19.38,8.68,13.83
700,22.48,9.81,14.17
710,24.65,11.12,14.63
720,26.52,11.89,15.08
730,27.32,11.9,15.11
740,27.09,10.93,14.59
750,25.58,9.09,13.29
760,22.92,6.74,11.37
770,19.35,4.22,9.4
780,14.96,1.61,7.88
790,9.78,-1.11,7.14
800,3.86,-3.74,6.95
810,-2.49,-5.78,7.22
820,-9.34,-7.05,7.68
830,-16.18,-7.6,8.2
840,-21.51,-6.95,9.51
850,-25.42,-5.96,11.27
860,-27.71,-4.75,12.63
870,-28.44,-3.73,13.55
880,-27.9,-1.74,14.32
890,-26.71,-0.35,14.59
900,-24.85,0.79,13.89
910,-22.06,2.02,12.83
920,-18.75,3.13,11.35
930,-14.99,3.68,9.7
940,-11.68,4.09,7.96
950,-9.19,4.84,6.7
960,-6.92,5.66,6.05
970,-4.07,6.21,5.97
980,-1.66,6.42,6.27
990,-1.02,7.01,6.43
1000,-1.26,7.53,6.29
