timestamp,x,y,z
0,2.13,13.99,-10.06
10,3.31,15.67,-11.37
20,4.33,17.3,-13.18
30,4.87,18.53,-14.62
40,5.11,19.19,-15.35
50,4.79,19.27,-15.28
60,3.76,18.68,-14.56
70,2.46,17.4,-13.19
80,1.12,16.03,-11.42
90,-0.45,14.44,-9.46
100,-2.1,12.4,-7.23
110,-3.88,10.52,-4.8
120,-5.58,8.65,-2.43
130,-6.79,7.14,-0.24
140,-7.78,5.76,1.48
150,-8.78,4.4,2.64
160,-10.17,2.77,3.4
170,-12.38,0.91,3.7
180,-15.73,-0.57,4.37
190,-19.91,-1.37,5.37
200,-23.97,-2.68,6.28
210,-27.61,-3.71,6.63
220,-30.78,-5.22,5.99
230,-33.89,-6.1,4.12
240,-35.27,-6.45,1.4
250,-34.22,-6.8,-1.27
260,-31.36,-7.97,-3.21
270,-27.47,-9.32,-4.67
280,-22.65,-10.19,-6.15
290,-16.34,-11.06,-8.33
300,-8.51,-11.54,-12.42
310,0.88,-10.75,-19.06
320,12.36,-9.28,-28.59
330,24.34,-5.03,-40.01
340,33.83,0.39,-47.73
350,40.29,3.72,-49.29
360,44.02,5.12,-46.29
370,44.49,5.33,-42.0
380,43.37,5.23,-37.6
390,40.47,4.72,-33.47
400,35.58,3.61,-28.59
410,29.86,2.3,-23.6
420,23.66,1.07,-19.37
430,17.07,-0.34,-16.1
440,10.62,-1.31,-13.88
450,4.44,-2.02,-12.49
460,-2.4,-2.76,-11.36
470,-9.17,-2.61,-10.05
480,-14.28,-2.19,-7.98
490,-18.53,-1.99,-5.54
500,-22.66,-1.76,-3.05
510,-27.27,-1.93,-1.12
520,-32.89,-1.36,0.74
530,-37.87,-0.52,2.89
540,-40.44,0.18,5.09
550,-40.36,0.82,7.08
560,-37.91,1.12,8.86
570,-34.74,0.7,9.46
580,-31.9,0.34,8.58
590,-29.8,0.09,6.99
600,-28.82,-0.45,5.48
610,-27.73,-1.17,4.33
620,-25.85,-2.26,3.25
630,-22.99,-2.92,2.01
640,-19.79,-3.86,0.08
650,-15.85,-5.26,-2.9
660,-9.82,-5.77,-7.01
670,-1.59,-5.76,-13.13
680,8.78,-3.79,-22.69
690,17.38,-0.33,-33.46
700,25.02,6.04,-41.77
710,30.37,8.38,-43.86
720,32.74,8.32,-40.58
730,31.54,7.86,-36.52
740,28.64,7.35,-32.96
750,25.46,6.98,-29.89
760,22.08,6.66,-27.09
770,18.76,5.89,-24.15
780,15.1,4.96,-21.19
790,10.98,4.41,-18.56
800,7.66,3.84,-16.66
810,4.63,3.74,-15.22
820,1.44,4.17,-13.84
830,-1.31,4.43,-12.24
840,-3.41,4.62,-10.69
850,-4.91,4.8,-9.38
860,-5.91,5.15,-8.32
870,-6.64,5.79,-7.5
880,-7.12,6.31,-6.79
890,-7.41,6.61,-6.27
900,-7.49,6.78,-5.81
910,-7.41,6.76,-5.36
920,-7.21,6.74,-4.91
930,-6.87,6.69,-4.54
940,-6.28,6.68,-4.14
950,-5.53,6.6,-3.72
960,-4.84,6.71,-3.43
970,-4.35,7.01,-3.17
980,-4.16,7.14,-2.98
990,-3.99,7.32,-2.95
1000,-3.77,7.46,-2.91
