timestamp,x,y,z
0,-8.93,9.59,0.71
10,-9.89,10.24,0.13
20,-11.18,10.64,-0.39
30,-12.94,10.65,-0.98
40,-15.0,10.24,-1.77
50,-17.14,9.65,-2.63
60,-18.75,8.96,-3.7
70,-19.73,8.03,-4.81
80,-19.74,7.08,-5.66
90,-19.11,6.13,-6.18
100,-18.22,5.04,-6.27
110,-17.4,3.82,-5.99
120,-16.49,2.69,-5.09
130,-15.35,1.66,-3.68
140,-14.17,0.86,-2.0
150,-12.69,-0.04,-0.9
160,-11.07,-0.69,0.33
170,-9.09,-1.32,1.39
180,-6.5,-1.91,2.6
190,-3.7,-2.1,3.53
200,-0.74,-2.31,4.65
210,3.22,-2.37,5.82
220,8.65,-2.19,7.22
230,14.94,-1.21,8.71
240,21.37,0.37,10.57
250,27.06,1.58,11.81
260,32.22,2.1,13.08
270,35.28,2.18,13.54
280,36.28,1.86,13.34
290,35.34,1.23,12.56
300,32.34,0.45,11.22
310,27.82,-0.33,10.05
320,22.82,-1.36,9.8
330,17.81,-2.65,9.95
340,12.34,-4.32,10.33
350,6.36,-6.77,10.92
360,-0.61,-10.0,11.53
370,-8.77,-13.35,11.66
380,-20.43,-16.1,9.45
390,-32.44,-17.07,4.0
400,-42.21,-16.49,-3.6
410,-47.53,-15.51,-11.12
420,-48.46,-14.22,-16.58
430,-46.16,-12.34,-18.33
440,-42.22,-11.26,-18.07
450,-37.54,-10.22,-16.97
460,-32.55,-9.16,-14.94
470,-27.75,-8.31,-12.04
480,-23.25,-7.63,-8.53
490,-18.71,-7.02,-5.11
500,-14.94,-6.06,-1.82
510,-12.05,-4.63,1.23
520,-9.72,-2.49,4.14
530,-7.81,-0.38,7.95
540,-4.98,1.75,12.94
550,-0.87,3.87,18.13
560,3.4,6.27,22.44
570,7.03,8.43,25.24
580,10.65,10.32,26.19
590,13.83,11.94,25.55
600,16.49,13.15,24.16
610,18.54,13.75,22.86
620,20.14,13.65,21.72
630,21.43,12.51,20.53
640,23.37,10.51,19.59
650,23.5,8.03,18.61
660,20.44,5.65,16.85
670,16.14,3.23,13.79
680,12.15,1.16,10.76
690,8.27,-0.88,8.32
700,3.68,-3.0,6.25
710,-2.08,-5.36,4.03
720,-9.74,-7.43,1.53
730,-20.37,-7.99,-1.55
740,-32.02,-7.32,-5.55
750,-39.37,-6.07,-8.83
760,-39.73,-5.16,-8.72
770,-35.96,-3.77,-6.95
780,-31.3,-2.36,-5.2
790,-26.92,-0.62,-4.27
800,-23.14,0.83,-3.27
810,-19.09,2.0,-2.01
820,-15.53,3.2,-0.49
830,-12.28,4.2,0.81
840,-9.5,4.96,1.42
850,-7.37,5.57,1.6
860,-5.78,6.04,1.75
870,-4.98,6.41,1.93
880,-4.21,6.79,2.6
890,-3.65,7.01,3.17
900,-3.29,7.11,3.24
910,-3.13,7.13,2.96
920,-3.02,7.03,2.72
930,-2.96,6.88,2.41
940,-3.08,6.67,2.04
950,-3.44,6.55,1.87
960,-3.97,6.39,1.85
970,-4.5,6.14,1.79
980,-5.0,5.97,1.84
990,-5.5,5.74,1.82
1000,-5.91,5.55,1.8
