timestamp,x,y,z
0,-0.35,3.73,-10.45
10,-0.21,3.96,-10.77
20,-0.17,4.25,-11.12
30,-0.11,4.54,-11.44
40,-0.02,4.99,-11.77
50,0.23,5.54,-12.25
60,0.6,6.18,-12.81
70,0.85,6.84,-13.66
80,0.91,7.49,-14.78
90,0.99,8.24,-16.24
100,1.14,8.53,-17.55
110,1.42,8.31,-18.6
120,1.94,7.81,-19.43
130,2.85,7.12,-20.11
140,4.02,6.31,-20.54
150,4.81,5.53,-20.72
160,5.46,4.45,-20.55
170,5.98,3.45,-20.39
180,6.18,2.26,-19.9
190,5.99,1.07,-19.05
200,4.89,0.14,-17.74
210,3.33,-0.83,-15.94
220,1.76,-1.57,-13.99
230,0.25,-2.07,-12.12
240,-1.16,-2.34,-10.15
250,-2.55,-2.48,-8.09
260,-3.99,-2.61,-5.77
270,-5.39,-3.21,-3.09
280,-6.79,-3.69,0.19
290,-8.82,-4.01,4.13
300,-11.23,-4.04,8.36
310,-14.67,-3.33,12.87
320,-19.49,-2.43,17.0
330,-24.44,-2.15,20.33
340,-26.1,-1.3,22.19
350,-27.05,-1.43,22.41
360,-26.05,-2.54,21.76
370,-24.23,-3.73,19.79
380,-22.35,-5.19,16.65
390,-19.51,-7.2,12.4
400,-16.3,-7.94,6.93
410,-12.48,-8.37,0.55
420,-7.57,-8.78,-4.56
430,-3.18,-9.67,-9.15
440,1.28,-10.77,-13.61
450,6.72,-11.7,-18.04
460,12.61,-12.58,-22.41
470,17.44,-12.28,-26.73
480,20.38,-10.5,-30.72
490,21.4,-7.76,-33.73
500,20.81,-6.17,-34.06
510,20.32,-5.48,-33.32
520,20.15,-5.26,-32.36
530,19.13,-5.18,-30.44
540,16.81,-5.64,-27.59
550,14.0,-6.17,-24.9
560,10.7,-5.38,-23.07
570,7.33,-6.0,-20.36
580,3.34,-5.23,-18.16
590,-1.98,-4.75,-16.14
600,-6.96,-3.97,-14.24
610,-12.52,-3.48,-11.66
620,-17.5,-2.11,-9.33
630,-23.11,-0.21,-6.37
640,-28.19,2.28,-3.03
650,-32.68,4.62,0.56
660,-36.01,6.06,4.22
670,-39.58,8.42,6.97
680,-42.18,9.89,9.8
690,-41.4,10.02,11.31
700,-40.28,10.02,11.67
710,-36.87,7.97,11.08
720,-32.81,6.02,10.13
730,-28.16,2.36,9.96
740,-21.79,-2.12,8.67
750,-14.29,-6.62,5.37
760,-6.99,-11.04,0.14
770,0.39,-14.09,-7.14
780,7.38,-15.94,-15.31
790,13.22,-16.11,-23.77
800,16.35,-14.95,-29.87
810,16.7,-13.35,-32.8
820,14.94,-11.43,-33.49
830,12.25,-9.0,-33.39
840,10.38,-6.79,-32.16
850,8.83,-5.08,-29.58
860,7.32,-3.04,-26.47
870,5.88,-1.41,-22.89
880,4.12,-0.24,-19.01
890,2.32,0.78,-15.56
900,0.87,1.65,-12.95
910,-0.59,1.91,-10.43
920,-2.24,2.88,-9.07
930,-3.2,3.22,-7.75
940,-4.12,4.24,-7.48
950,-4.69,4.27,-7.19
960,-4.68,4.64,-7.59
970,-4.45,4.63,-8.11
980,-4.04,4.68,-8.57
990,-3.64,4.47,-8.82
1000,-3.1,4.38,-8.96
