timestamp,x,y,z
0,-21.64,7.09,-2.29
10,-24.22,6.1,-2.06
20,-25.05,5.31,-1.35
30,-24.68,4.48,-0.26
40,-23.92,4.2,0.78
50,-22.52,3.84,1.82
60,-20.85,3.1,2.45
70,-19.1,2.45,2.78
80,-17.1,1.51,3.27
90,-14.63,0.6,3.94
100,-11.56,-0.23,4.51
110,-8.33,-0.86,4.93
120,-4.93,-1.54,5.62
130,-1.88,-1.46,6.43
140,0.95,-1.7,6.99
150,3.39,-2.16,6.92
160,5.45,-2.17,6.53
170,7.84,-2.33,5.97
180,11.03,-2.76,5.21
190,15.1,-2.77,4.41
200,20.18,-2.09,3.81
210,25.85,-1.36,3.34
220,30.32,-0.4,3.69
230,33.35,0.51,4.68
240,34.34,1.47,7.29
250,34.16,2.03,9.11
260,33.17,2.03,10.01
270,31.49,1.24,10.39
280,29.5,0.36,10.78
290,25.76,-0.57,11.5
300,21.2,-1.56,12.39
310,16.35,-2.81,13.36
320,10.87,-4.46,14.27
330,4.71,-6.5,14.45
340,-1.79,-7.93,13.69
350,-8.8,-10.37,12.23
360,-16.91,-12.32,10.35
370,-26.28,-14.04,8.34
380,-35.46,-14.15,7.14
390,-41.98,-12.36,5.76
400,-44.0,-10.45,5.22
410,-41.93,-8.11,4.85
420,-39.02,-6.38,4.94
430,-36.24,-5.21,4.64
440,-33.27,-4.76,3.88
450,-29.82,-4.11,3.87
460,-25.66,-2.97,4.03
470,-21.54,-1.98,4.32
480,-17.77,-1.29,4.44
490,-13.79,-0.49,4.85
500,-10.27,0.42,5.28
510,-7.38,1.12,5.99
520,-4.27,2.6,7.46
530,-0.49,4.18,9.29
540,3.87,6.53,11.22
550,7.42,8.85,13.58
560,10.31,9.13,13.01
570,12.1,8.87,11.34
580,13.86,8.48,9.6
590,17.4,9.23,8.18
600,21.72,10.26,7.17
610,25.46,12.08,7.97
620,28.69,13.78,8.8
630,30.3,14.19,9.34
640,30.38,14.0,9.97
650,28.97,12.75,10.07
660,26.53,10.98,9.9
670,23.67,8.76,9.61
680,20.41,6.54,9.63
690,16.23,4.63,10.01
700,11.17,3.62,10.85
710,5.76,2.51,11.68
720,0.52,0.58,11.64
730,-5.28,-2.02,11.7
740,-10.98,-4.58,11.22
750,-16.97,-7.16,10.68
760,-23.07,-8.77,9.54
770,-28.91,-9.45,7.86
780,-34.07,-9.64,5.58
790,-36.55,-9.91,3.34
800,-36.19,-8.82,1.63
810,-33.69,-7.39,0.15
820,-30.14,-5.26,-0.81
830,-26.02,-3.74,-1.65
840,-21.68,-2.21,-2.34
850,-17.62,-0.84,-2.48
860,-14.14,0.43,-2.32
870,-11.37,1.92,-1.88
880,-9.12,3.23,-1.53
890,-7.22,4.37,-1.23
900,-5.89,5.2,-1.09
910,-5.07,5.81,-0.91
920,-4.55,6.28,-0.8
930,-4.04,6.84,-0.57
940,-3.67,7.24,-0.24
950,-3.36,7.59,0.19
960,-3.17,7.71,0.59
970,-3.11,7.81,0.85
980,-3.12,7.7,0.88
990,-3.36,7.48,0.8
1000,-3.85,7.15,0.76
