timestamp,x,y,z
0,-3.07,3.11,-9.49
10,-3.13,3.26,-9.6
20,-2.99,3.3,-9.85
30,-3.05,3.4,-10.16
40,-3.22,3.86,-10.63
50,-3.34,4.02,-10.73
60,-3.34,3.96,-10.99
70,-3.65,4.22,-11.08
80,-3.67,4.49,-10.65
90,-3.49,4.6,-10.78
100,-3.27,4.71,-10.97
110,-3.15,4.97,-11.23
120,-3.03,5.1,-11.28
130,-3.03,5.14,-11.35
140,-3.01,5.23,-11.49
150,-2.94,5.32,-11.75
160,-2.82,5.37,-11.83
170,-2.78,5.36,-11.69
180,-2.72,5.24,-11.4
190,-2.51,5.19,-11.02
200,-2.39,5.09,-10.84
210,-2.18,5.07,-10.68
220,-1.98,5.05,-10.57
230,-1.82,5.07,-10.56
240,-1.65,5.08,-10.47
250,-1.47,5.05,-10.24
260,-1.33,5.04,-9.96
270,-1.19,4.81,-9.83
280,-1.2,4.67,-9.64
290,-1.24,4.56,-9.32
300,-1.36,4.5,-9.08
310,-1.39,4.29,-8.83
320,-1.52,4.17,-8.65
330,-1.63,3.99,-8.43
340,-1.86,3.85,-8.28
350,-2.1,3.79,-8.13
360,-2.39,3.73,-8.03
370,-2.69,3.65,-7.84
380,-3.01,3.5,-7.78
390,-3.28,3.42,-7.76
400,-3.61,3.22,-7.83
410,-3.77,3.01,-8.0
420,-3.91,2.8,-8.2
430,-4.07,2.4,-8.25
440,-4.26,2.1,-8.18
450,-4.96,1.83,-7.96
460,-5.93,1.64,-7.79
470,-7.09,1.56,-7.76
480,-8.3,1.46,-7.75
490,-9.39,1.12,-7.86
500,-10.29,0.8,-7.72
510,-10.75,0.47,-7.39
520,-10.85,-0.01,-7.18
530,-10.74,-0.35,-6.73
540,-10.51,-0.62,-6.72
550,-10.38,-0.89,-6.98
560,-10.25,-0.93,-7.22
570,-10.13,-0.77,-7.2
580,-10.05,-0.58,-7.1
590,-9.94,-0.35,-6.83
600,-9.83,-0.03,-6.62
610,-9.5,0.27,-6.58
620,-9.01,0.62,-6.66
630,-8.33,1.04,-6.86
640,-7.47,1.41,-7.23
650,-6.53,1.85,-7.71
660,-5.39,2.14,-8.3
670,-4.3,2.32,-8.91
680,-3.28,2.53,-9.45
690,-2.18,2.83,-10.04
700,-1.16,3.14,-10.63
710,-0.05,3.68,-10.83
720,0.88,4.14,-11.09
730,1.94,4.41,-11.33
740,2.99,4.73,-11.54
750,3.82,5.09,-11.83
760,4.56,5.41,-12.18
770,5.14,5.76,-12.48
780,5.57,6.02,-12.49
790,5.62,6.13,-12.11
800,5.43,6.11,-11.76
810,5.23,6.05,-11.65
820,5.09,5.97,-11.57
830,4.97,5.79,-11.45
840,4.83,5.55,-11.13
850,4.62,5.3,-10.59
860,4.41,4.99,-10.1
870,4.23,4.7,-9.79
880,3.96,4.3,-9.63
890,3.38,3.9,-9.56
900,2.44,3.7,-9.55
910,1.35,3.52,-9.56
920,0.2,3.34,-9.32
930,-0.87,3.14,-9.0
940,-1.78,2.99,-8.9
950,-2.66,2.88,-8.89
960,-3.5,2.82,-8.92
970,-4.31,2.71,-9.17
980,-5.09,2.66,-9.43
990,-5.94,2.29,-9.88
1000,-6.87,2.17,-10.04
