timestamp,x,y,z
0,-9.09,5.83,-4.9
10,-9.63,6.25,-5.54
20,-10.39,6.53,-6.55
30,-11.19,7.13,-7.89
40,-12.22,7.38,-9.42
50,-13.66,7.41,-11.03
60,-14.98,7.34,-12.33
70,-16.64,6.4,-13.52
80,-17.06,6.78,-14.17
90,-17.87,5.92,-14.74
100,-17.73,4.92,-14.8
110,-17.1,4.02,-14.73
120,-15.94,3.16,-14.48
130,-14.37,2.34,-13.83
140,-12.96,1.58,-12.99
150,-11.85,0.71,-12.08
160,-10.92,-0.05,-10.99
170,-10.2,-0.58,-9.45
180,-9.47,-0.99,-7.68
190,-8.72,-1.21,-6.18
200,-7.91,-1.47,-4.25
210,-7.06,-1.76,-2.47
220,-5.98,-2.12,-0.85
230,-4.53,-2.41,0.76
240,-3.36,-2.63,1.87
250,-2.06,-2.89,2.89
260,-0.77,-3.07,3.92
270,1.16,-3.41,5.81
280,3.36,-3.44,8.55
290,5.92,-3.41,12.5
300,8.45,-2.61,17.06
310,10.08,-1.61,21.37
320,10.78,-0.25,24.56
330,11.18,0.86,27.88
340,10.86,1.32,30.65
350,10.25,1.76,32.16
360,9.16,1.85,32.67
370,7.67,1.44,32.17
380,6.21,0.31,30.88
390,4.06,-1.09,28.73
400,1.58,-2.72,25.87
410,-1.04,-4.55,22.44
420,-3.89,-6.52,18.39
430,-6.67,-8.57,14.22
440,-9.62,-10.98,10.13
450,-12.27,-13.48,5.48
460,-15.39,-15.75,0.24
470,-18.86,-18.86,-6.27
480,-23.47,-20.25,-16.73
490,-27.16,-18.79,-30.92
500,-28.72,-17.87,-40.54
510,-27.1,-16.82,-40.2
520,-23.41,-15.44,-35.46
530,-19.71,-13.91,-32.01
540,-16.66,-12.39,-28.47
550,-14.64,-10.88,-24.23
560,-12.98,-9.34,-20.22
570,-12.19,-8.05,-17.43
580,-11.46,-6.75,-14.89
590,-10.6,-5.76,-11.69
600,-9.87,-4.39,-9.13
610,-9.41,-2.65,-6.03
620,-9.52,-0.67,-2.75
630,-9.84,0.94,0.66
640,-9.87,2.58,3.84
650,-9.96,3.9,6.51
660,-9.98,5.42,8.74
670,-9.89,7.27,10.38
680,-10.1,9.24,11.85
690,-10.19,11.38,13.99
700,-9.61,13.47,16.56
710,-7.86,14.92,20.73
720,-5.09,16.48,25.4
730,-2.44,16.13,29.23
740,-0.04,16.01,30.85
750,0.97,15.3,30.91
760,0.83,13.89,29.5
770,0.46,11.37,26.84
780,-0.16,8.26,23.62
790,-1.03,4.97,20.11
800,-2.17,1.82,16.37
810,-3.83,-1.16,12.66
820,-5.96,-4.19,9.06
830,-8.75,-7.48,4.92
840,-11.36,-10.49,0.06
850,-14.41,-13.05,-5.18
860,-17.4,-14.52,-11.56
870,-19.92,-14.85,-19.06
880,-20.45,-15.11,-24.55
890,-18.74,-15.29,-27.06
900,-16.34,-14.29,-26.94
910,-14.41,-12.43,-25.07
920,-13.25,-10.24,-22.36
930,-12.27,-7.98,-19.11
940,-11.6,-5.75,-16.24
950,-11.08,-3.77,-13.61
960,-10.5,-2.01,-11.81
970,-9.93,-0.55,-10.23
980,-9.06,0.52,-8.77
990,-8.14,1.48,-8.06
1000,-7.1,2.28,-7.35
