timestamp,x,y,z
0,1.22,5.57,-9.95
10,1.45,5.93,-10.26
20,1.74,6.4,-10.8
30,2.06,6.93,-11.49
40,2.33,7.62,-12.28
50,2.68,8.41,-13.03
60,3.21,9.15,-13.87
70,3.77,9.61,-14.72
80,4.33,9.85,-15.52
90,4.7,9.49,-16.32
100,5.14,8.88,-17.15
110,5.87,8.03,-17.94
120,6.85,7.35,-18.63
130,7.6,6.43,-19.19
140,8.34,5.45,-19.49
150,8.67,4.14,-19.66
160,8.66,3.1,-19.66
170,8.57,2.29,-19.68
180,8.26,1.59,-19.58
190,7.58,0.96,-19.03
200,6.59,0.29,-17.97
210,5.71,-0.49,-16.53
220,4.75,-1.36,-14.67
230,3.69,-2.32,-12.35
240,2.23,-3.13,-9.78
250,0.64,-3.69,-7.01
260,-1.27,-3.91,-4.45
270,-3.41,-3.6,-1.53
280,-5.9,-3.04,1.91
290,-8.59,-2.26,6.17
300,-12.64,-1.17,12.05
310,-17.42,0.16,19.06
320,-21.37,2.18,24.82
330,-23.6,3.94,27.4
340,-24.8,5.42,27.86
350,-25.12,6.01,27.27
360,-24.89,5.68,25.76
370,-24.16,4.06,22.6
380,-22.73,1.58,17.82
390,-21.17,-1.42,12.25
400,-18.57,-4.36,5.65
410,-15.74,-6.08,-0.17
420,-12.4,-8.0,-5.17
430,-8.15,-11.13,-9.59
440,-7.59,-23.87,-12.43
450,4.23,-18.68,-18.58
460,6.12,-20.23,-20.78
470,10.09,-13.77,-24.61
480,9.76,-12.84,-26.18
490,8.8,-12.99,-27.06
500,8.96,-10.68,-27.84
510,10.27,-9.86,-27.39
520,10.36,-9.45,-26.11
530,10.35,-9.65,-24.75
540,9.52,-10.16,-23.34
550,8.6,-9.79,-22.06
560,6.83,-8.3,-20.71
570,4.41,-5.54,-18.89
580,1.19,-3.43,-17.51
590,-1.7,-1.37,-15.77
600,-5.16,0.5,-13.81
610,-7.88,2.21,-11.91
620,-10.58,4.06,-10.62
630,-12.94,5.07,-9.88
640,-15.33,5.93,-8.63
650,-17.87,7.35,-6.48
660,-20.64,8.37,-3.53
670,-20.77,9.86,-0.84
680,-23.4,11.84,2.11
690,-25.16,13.22,4.78
700,-26.56,15.09,6.98
710,-27.85,16.69,9.02
720,-28.95,17.83,10.67
730,-26.97,17.29,10.77
740,-26.72,16.83,11.26
750,-25.16,15.18,11.22
760,-23.13,12.56,10.44
770,-20.45,8.68,8.48
780,-16.96,4.18,5.4
790,-13.19,-1.39,1.55
800,-9.23,-7.05,-2.93
810,-5.19,-11.96,-8.38
820,-0.28,-15.96,-14.38
830,4.2,-18.83,-19.97
840,7.57,-19.97,-24.54
850,9.74,-19.3,-26.84
860,10.46,-17.37,-27.46
870,10.51,-14.64,-27.4
880,9.9,-11.72,-26.46
890,9.08,-8.63,-25.57
900,7.95,-6.08,-24.37
910,7.04,-4.11,-22.9
920,6.12,-2.48,-20.62
930,5.26,-1.48,-18.04
940,4.33,-0.76,-15.64
950,3.35,-0.0,-13.73
960,2.39,0.85,-12.15
970,1.38,1.7,-11.09
980,0.41,2.89,-10.09
990,-0.51,3.74,-9.13
1000,-1.04,4.31,-8.38
