timestamp,x,y,z
0,-1.77,8.2,-8.47
10,-1.39,8.88,-9.11
20,-0.66,9.86,-10.14
30,0.53,11.06,-11.48
40,2.16,12.23,-12.98
50,3.85,13.67,-14.4
60,5.06,15.08,-15.47
70,5.61,16.32,-16.39
80,5.45,17.06,-16.99
90,5.08,17.13,-17.13
100,4.55,16.91,-16.85
110,3.53,16.34,-16.01
120,2.33,15.29,-14.89
130,1.14,13.95,-13.46
140,-0.07,12.59,-11.71
150,-1.42,10.94,-9.64
160,-3.09,8.61,-7.21
170,-4.61,6.82,-5.07
180,-6.33,4.91,-2.56
190,-7.84,2.99,0.22
200,-9.32,1.12,2.93
210,-10.99,-0.66,4.91
220,-13.07,-2.47,6.38
230,-16.42,-4.07,7.78
240,-20.2,-5.97,9.43
250,-23.55,-7.85,11.51
260,-27.02,-10.04,13.96
270,-30.17,-11.67,15.91
280,-31.66,-12.6,16.46
290,-31.96,-12.57,15.11
300,-30.9,-12.3,12.16
310,-29.27,-12.29,8.4
320,-27.31,-12.65,4.7
330,-25.17,-13.02,1.02
340,-22.69,-13.63,-3.09
350,-19.45,-14.11,-7.67
360,-14.3,-13.11,-13.1
370,-6.9,-10.45,-20.18
380,0.95,-4.98,-27.97
390,8.5,1.06,-36.57
400,15.5,7.39,-43.68
410,20.49,11.7,-47.1
420,22.92,14.65,-46.46
430,24.41,14.74,-44.73
440,25.19,15.72,-42.27
450,25.5,15.3,-40.49
460,25.68,14.65,-38.1
470,25.03,13.59,-35.38
480,23.41,11.61,-32.91
490,20.48,9.1,-30.48
500,16.52,6.39,-28.06
510,12.73,3.99,-25.52
520,8.53,1.9,-21.98
530,4.55,0.24,-18.15
540,1.01,-1.05,-14.42
550,-2.19,-1.71,-11.18
560,-5.06,-1.92,-7.84
570,-7.7,-1.68,-4.41
580,-10.13,-0.81,-0.88
590,-12.62,-0.27,1.9
600,-16.07,-0.27,3.85
610,-20.78,-0.86,6.08
620,-25.89,-1.51,9.48
630,-29.74,-1.62,14.05
640,-30.69,-1.27,18.03
650,-29.12,-0.22,19.69
660,-27.33,0.9,19.27
670,-26.9,1.63,17.68
680,-27.61,1.88,15.88
690,-28.42,1.61,14.35
700,-28.67,1.66,12.84
710,-27.56,1.98,10.64
720,-25.6,1.78,7.78
730,-22.69,1.08,4.3
740,-18.96,-0.32,0.65
750,-15.77,-0.74,-3.51
760,-13.46,-0.71,-8.51
770,-10.34,-0.17,-14.29
780,-5.67,0.9,-21.54
790,-0.28,2.46,-29.48
800,3.76,3.87,-35.47
810,5.77,4.48,-38.54
820,6.73,4.61,-40.03
830,8.29,4.39,-40.98
840,10.64,4.76,-40.95
850,11.0,5.79,-39.89
860,10.48,6.68,-37.59
870,10.45,6.92,-34.09
880,10.67,6.72,-30.03
890,10.13,6.91,-25.91
900,8.96,6.72,-22.6
910,7.15,6.19,-19.82
920,4.99,5.53,-17.36
930,2.77,4.97,-15.41
940,0.98,4.51,-13.8
950,-0.33,4.2,-12.42
960,-1.24,4.17,-11.2
970,-1.98,4.35,-10.18
980,-2.66,4.29,-9.37
990,-3.42,4.23,-8.73
1000,-4.13,4.22,-8.2
