timestamp,x,y,z
0,-0.65,2.3,-11.39
10,0.51,2.53,-12.97
20,2.46,3.0,-16.04
30,5.32,3.57,-20.28
40,8.83,4.05,-25.06
50,11.87,4.78,-29.22
60,14.09,5.53,-32.42
70,15.29,5.48,-33.48
80,14.93,5.18,-32.44
90,12.96,4.54,-29.89
100,10.17,4.11,-26.49
110,7.52,3.94,-22.66
120,4.82,3.73,-18.45
130,1.99,3.06,-13.94
140,-0.98,2.12,-8.93
150,-2.91,0.98,-3.97
160,-4.32,-0.1,0.18
170,-6.5,-1.38,3.42
180,-9.35,-2.42,5.69
190,-12.51,-3.09,7.22
200,-16.2,-3.64,8.23
210,-20.82,-4.72,8.38
220,-26.13,-6.18,7.32
230,-31.57,-7.35,5.17
240,-36.96,-6.71,1.94
250,-40.87,-6.65,-1.9
260,-42.03,-6.03,-4.86
270,-40.38,-6.43,-6.38
280,-37.65,-9.02,-5.52
290,-33.61,-13.16,-3.31
300,-29.29,-17.49,-1.1
310,-25.58,-21.52,-0.26
320,-21.53,-25.79,-1.89
330,-15.6,-30.34,-5.66
340,-6.96,-34.66,-12.08
350,2.72,-36.94,-20.89
360,12.22,-36.5,-29.58
370,21.67,-32.66,-36.97
380,32.33,-29.96,-40.41
390,41.59,-27.06,-40.32
400,49.15,-24.6,-40.45
410,53.95,-20.34,-41.34
420,56.19,-16.63,-41.07
430,56.18,-14.44,-38.91
440,53.67,-13.53,-35.21
450,48.3,-14.17,-30.64
460,40.24,-16.41,-25.56
470,30.05,-19.22,-20.13
480,19.58,-20.8,-14.81
490,10.72,-21.71,-10.59
500,3.41,-21.57,-7.73
510,-3.72,-20.58,-5.87
520,-10.89,-19.37,-4.96
530,-16.5,-17.56,-4.13
540,-21.12,-16.46,-4.14
550,-25.92,-14.32,-6.24
560,-29.72,-10.11,-10.05
570,-32.57,-6.15,-13.0
580,-35.46,-3.09,-14.01
590,-38.9,-0.96,-14.18
600,-41.92,0.79,-13.34
610,-43.25,2.4,-11.15
620,-43.55,3.15,-7.96
630,-42.79,2.78,-3.21
640,-41.05,1.1,0.57
650,-39.25,-1.53,2.54
660,-36.8,-4.87,3.05
670,-32.42,-9.01,2.8
680,-25.73,-13.57,1.98
690,-17.75,-17.71,0.07
700,-9.13,-21.2,-3.63
710,-1.4,-22.87,-9.61
720,5.42,-22.69,-16.86
730,12.55,-21.28,-24.13
740,20.06,-20.66,-30.15
750,26.97,-20.71,-34.61
760,31.63,-19.88,-37.95
770,33.76,-18.19,-39.66
780,33.56,-15.36,-39.92
790,31.74,-12.5,-38.61
800,28.21,-10.86,-35.39
810,23.46,-9.33,-30.59
820,18.18,-8.24,-25.49
830,12.95,-7.86,-20.54
840,7.52,-7.94,-16.13
850,2.05,-7.68,-12.44
860,-2.42,-6.62,-9.68
870,-5.18,-5.18,-8.02
880,-6.29,-3.76,-7.14
890,-6.48,-2.34,-6.66
900,-6.75,-1.2,-6.34
910,-7.22,-0.29,-6.14
920,-7.69,0.45,-5.96
930,-8.26,1.07,-5.76
940,-8.84,1.61,-5.51
950,-8.94,2.07,-5.35
960,-8.54,2.52,-5.37
970,-7.81,2.86,-5.49
980,-6.85,3.08,-5.66
990,-5.94,3.22,-6.17
1000,-5.24,3.51,-6.92
