timestamp,x,y,z
0,1.86,5.31,-12.37
10,2.57,5.65,-13.51
20,3.45,6.08,-15.29
30,4.29,6.51,-17.51
40,4.92,6.8,-19.62
50,5.2,6.84,-21.42
60,5.65,6.49,-23.01
70,6.41,6.02,-23.98
80,6.84,5.4,-24.17
90,7.16,4.75,-23.47
100,7.17,3.88,-21.91
110,6.85,2.96,-19.95
120,6.07,1.95,-18.43
130,5.29,1.63,-16.46
140,4.13,1.21,-14.76
150,2.85,0.73,-13.25
160,1.67,0.46,-11.6
170,0.26,0.12,-9.81
180,-0.83,-0.28,-8.09
190,-1.59,-0.38,-6.15
200,-2.33,-0.78,-4.28
210,-3.06,-1.32,-2.49
220,-3.76,-1.51,-0.64
230,-4.96,-1.53,1.67
240,-6.46,-1.56,4.3
250,-8.29,-1.17,7.4
260,-11.03,-0.87,11.41
270,-13.88,-0.44,15.79
280,-16.48,0.17,19.97
290,-20.41,0.45,24.52
300,-21.7,0.93,27.55
310,-22.11,1.3,28.48
320,-22.56,0.64,27.64
330,-21.34,-1.42,25.52
340,-19.3,-3.79,21.5
350,-17.76,-5.8,15.6
360,-15.33,-7.81,8.5
370,-12.93,-9.36,0.74
380,-10.44,-9.55,-7.37
390,-6.85,-10.6,-14.44
400,-2.12,-11.94,-20.88
410,3.5,-12.56,-26.78
420,8.74,-12.15,-31.22
430,13.87,-12.05,-33.74
440,18.11,-11.7,-34.94
450,20.0,-10.28,-34.7
460,20.42,-8.42,-33.74
470,20.73,-7.16,-31.86
480,20.65,-6.52,-28.65
490,19.81,-6.24,-25.0
500,17.76,-6.63,-21.84
510,15.14,-6.32,-19.83
520,11.93,-6.64,-17.34
530,9.02,-5.94,-15.69
540,6.01,-5.26,-13.53
550,2.55,-4.29,-11.6
560,-0.4,-3.3,-9.53
570,-4.2,-2.58,-7.85
580,-8.42,-0.95,-6.84
590,-13.97,0.93,-5.29
600,-15.65,2.52,-5.48
610,-19.21,5.31,-4.51
620,-22.58,7.03,-3.41
630,-24.69,8.32,-2.29
640,-26.11,10.22,-1.71
650,-27.98,11.67,-0.59
660,-29.63,12.67,0.46
670,-30.22,13.42,1.13
680,-30.35,13.71,1.96
690,-29.99,13.22,3.04
700,-29.56,12.05,3.89
710,-28.23,10.29,4.5
720,-26.08,7.56,4.65
730,-23.08,4.64,4.1
740,-19.79,1.51,3.01
750,-16.03,-1.61,1.08
760,-11.89,-4.81,-1.7
770,-7.58,-7.11,-5.43
780,-2.9,-9.14,-8.95
790,2.04,-11.26,-12.12
800,7.17,-13.15,-14.98
810,11.93,-13.91,-17.85
820,15.46,-14.66,-20.54
830,18.35,-14.84,-22.45
840,19.3,-14.23,-23.32
850,18.67,-13.57,-23.96
860,17.39,-11.4,-25.62
870,15.58,-9.18,-26.69
880,13.68,-6.53,-27.09
890,10.46,-4.23,-25.86
900,7.49,-2.36,-22.96
910,5.38,-0.49,-19.55
920,3.81,0.99,-16.34
930,2.44,1.79,-13.61
940,1.7,2.11,-11.43
950,1.14,2.29,-10.07
960,0.42,3.0,-9.31
970,0.0,3.58,-8.9
980,-0.62,4.08,-8.73
990,-1.16,4.35,-8.39
1000,-1.6,4.55,-7.95
