timestamp,x,y,z
0,-1.65,3.91,-10.75
10,-1.52,3.92,-10.75
20,-1.4,3.9,-10.7
30,-1.34,3.9,-10.67
40,-1.32,4.01,-10.7
50,-1.3,4.15,-10.75
60,-1.31,4.35,-10.77
70,-1.36,4.6,-10.81
80,-1.42,4.75,-10.86
90,-1.33,4.88,-10.86
100,-1.26,4.94,-10.92
110,-1.27,4.92,-10.96
120,-1.24,4.87,-10.65
130,-1.3,4.96,-10.5
140,-1.34,5.13,-10.53
150,-1.37,5.42,-10.54
160,-1.33,5.72,-10.53
170,-1.33,6.06,-10.49
180,-1.28,6.37,-10.46
190,-1.24,6.55,-10.49
200,-1.13,6.67,-10.43
210,-0.99,6.67,-10.29
220,-0.85,6.63,-10.12
230,-0.97,6.56,-10.04
240,-0.92,6.51,-9.82
250,-0.92,6.57,-9.74
260,-0.89,6.65,-9.6
270,-0.86,6.64,-9.47
280,-0.9,6.53,-9.4
290,-0.92,6.22,-9.37
300,-1.0,5.66,-9.17
310,-1.15,5.3,-8.91
320,-1.53,4.93,-8.68
330,-1.86,4.66,-8.4
340,-2.27,4.35,-8.09
350,-2.73,3.99,-7.9
360,-3.02,3.43,-7.75
370,-3.44,2.84,-7.76
380,-3.97,2.33,-7.83
390,-4.61,1.93,-7.9
400,-5.15,1.59,-7.88
410,-5.87,1.35,-7.81
420,-6.72,1.16,-7.71
430,-7.66,1.01,-7.54
440,-8.56,0.8,-7.29
450,-9.31,0.57,-7.11
460,-9.88,0.28,-7.01
470,-10.24,-0.19,-6.93
480,-10.25,-0.66,-6.91
490,-10.03,-1.14,-6.88
500,-9.71,-1.4,-6.76
510,-9.4,-1.47,-6.59
520,-9.27,-1.26,-6.5
530,-9.26,-0.98,-6.43
540,-9.27,-0.59,-6.32
550,-9.22,-0.17,-6.28
560,-9.17,0.22,-6.24
570,-8.92,0.66,-6.37
580,-8.44,1.14,-6.77
590,-7.72,1.55,-7.3
600,-6.74,1.84,-7.99
610,-5.64,2.11,-8.59
620,-4.51,2.36,-9.22
630,-3.49,2.69,-9.84
640,-2.53,3.05,-10.44
650,-1.58,3.39,-11.08
660,-0.55,3.66,-11.58
670,0.32,4.05,-11.97
680,1.24,4.1,-12.33
690,1.95,4.25,-12.33
700,2.41,4.45,-12.19
710,2.59,4.75,-12.22
720,2.77,5.25,-12.37
730,2.92,5.78,-12.68
740,3.22,6.16,-12.94
750,3.65,6.44,-13.27
760,4.12,6.53,-13.36
770,4.69,6.45,-13.51
780,5.27,6.31,-13.4
790,5.6,6.07,-13.18
800,5.7,5.88,-12.88
810,5.49,5.66,-12.46
820,5.08,5.42,-12.01
830,4.49,5.17,-11.6
840,3.9,4.84,-11.25
850,3.22,4.43,-10.93
860,2.04,4.11,-10.77
870,0.84,3.74,-10.61
880,-0.44,3.17,-10.34
890,-1.88,2.68,-9.98
900,-3.38,2.26,-9.79
910,-5.05,2.02,-9.67
920,-6.72,1.96,-9.54
930,-8.19,1.68,-9.4
940,-9.47,1.67,-9.17
950,-10.73,1.07,-8.73
960,-11.72,0.88,-8.11
970,-12.53,0.53,-7.72
980,-13.21,0.35,-7.43
990,-13.63,0.11,-7.15
1000,-13.95,-0.21,-6.78
