timestamp,x,y,z
0,-3.11,4.18,-9.45
10,-3.16,4.13,-9.43
20,-3.23,4.17,-9.44
30,-3.32,4.33,-9.45
40,-3.4,4.5,-9.44
50,-3.43,4.63,-9.41
60,-3.42,4.75,-9.34
70,-3.43,4.88,-9.27
80,-3.36,4.98,-9.23
90,-3.18,5.07,-9.2
100,-2.93,5.11,-9.18
110,-2.68,5.15,-9.14
120,-2.52,5.22,-9.13
130,-2.39,5.22,-9.05
140,-2.29,5.23,-8.97
150,-2.31,5.17,-8.86
160,-2.21,5.28,-9.02
170,-2.21,5.18,-9.15
180,-2.31,5.15,-9.25
190,-2.32,5.2,-9.42
200,-2.27,5.07,-9.59
210,-2.15,5.04,-9.66
220,-2.07,4.74,-9.49
230,-1.84,4.62,-9.5
240,-1.65,4.44,-9.69
250,-1.43,3.96,-9.56
260,-1.37,3.74,-9.26
270,-1.7,3.6,-9.12
280,-2.21,3.5,-9.22
290,-2.74,3.28,-9.33
300,-3.38,3.13,-9.36
310,-4.14,2.87,-9.34
320,-5.14,2.52,-9.11
330,-6.28,2.45,-9.11
340,-7.26,2.19,-9.29
350,-8.09,1.73,-9.44
360,-8.69,1.22,-9.51
370,-8.95,0.79,-9.44
380,-9.09,0.49,-9.48
390,-8.9,-0.21,-9.69
400,-8.66,-0.48,-9.81
410,-8.44,-0.6,-9.95
420,-8.26,-0.68,-10.14
430,-8.22,-0.7,-10.41
440,-7.98,-0.53,-10.45
450,-7.91,-0.26,-10.43
460,-7.77,-0.05,-10.14
470,-7.55,0.21,-9.84
480,-7.19,0.5,-9.57
490,-6.83,0.55,-9.36
500,-6.09,0.68,-9.08
510,-5.19,0.97,-8.93
520,-4.05,1.37,-9.05
530,-2.72,1.86,-9.29
540,-1.63,2.06,-10.0
550,-0.28,2.42,-10.52
560,0.94,2.78,-11.29
570,2.43,3.36,-12.1
580,3.63,3.85,-12.63
590,4.87,4.3,-13.03
600,5.57,4.73,-13.07
610,6.18,5.04,-12.97
620,6.54,5.26,-12.58
630,6.73,5.51,-12.26
640,6.58,5.73,-11.9
650,6.96,6.04,-11.69
660,7.05,6.14,-11.54
670,7.05,6.18,-11.17
680,7.08,6.0,-10.81
690,6.91,5.61,-10.53
700,6.45,5.29,-10.44
710,5.56,4.89,-10.38
720,4.55,4.61,-10.44
730,3.41,4.12,-10.33
740,2.26,3.57,-10.05
750,0.99,2.99,-9.82
760,-0.3,2.59,-9.83
770,-1.66,2.31,-9.86
780,-2.97,2.07,-9.94
790,-4.3,1.78,-10.17
800,-5.79,1.71,-10.27
810,-7.13,1.75,-10.39
820,-8.24,1.8,-10.45
830,-8.87,1.68,-10.42
840,-9.55,1.5,-10.25
850,-10.07,1.34,-9.82
860,-10.53,1.23,-9.26
870,-10.8,1.03,-8.6
880,-11.03,0.88,-8.11
890,-11.06,0.74,-7.74
900,-11.02,0.58,-7.52
910,-10.83,0.4,-7.55
920,-10.66,0.18,-7.68
930,-10.56,0.0,-7.87
940,-10.39,-0.18,-8.13
950,-10.22,-0.32,-8.37
960,-10.04,-0.29,-8.69
970,-9.87,-0.31,-8.95
980,-9.53,-0.26,-9.28
990,-9.02,-0.27,-9.69
1000,-8.33,-0.36,-10.07
