timestamp,x,y,z
0,-1.57,5.68,-11.8
10,-1.57,5.92,-12.3
20,-1.4,6.32,-12.75
30,-1.22,6.7,-13.18
40,-0.85,7.24,-14.01
50,-0.35,7.58,-15.07
60,0.15,7.82,-16.2
70,0.89,7.72,-17.46
80,2.08,7.16,-18.92
90,3.62,6.22,-20.37
100,5.32,5.0,-21.48
110,6.91,3.66,-21.94
120,8.17,2.11,-21.88
130,9.25,0.76,-21.39
140,10.25,-0.87,-20.56
150,10.71,-2.11,-19.53
160,10.43,-2.93,-18.26
170,9.73,-3.81,-16.82
180,8.66,-4.64,-15.22
190,7.11,-5.18,-13.52
200,5.25,-5.74,-11.66
210,3.09,-6.27,-9.54
220,0.82,-6.62,-7.09
230,-1.45,-6.53,-4.55
240,-4.09,-6.15,-2.06
250,-7.16,-5.05,1.22
260,-10.11,-3.99,4.79
270,-13.27,-1.83,9.16
280,-16.71,1.28,13.35
290,-20.76,3.59,17.28
300,-24.37,6.62,20.31
310,-26.79,9.28,21.95
320,-28.79,11.56,21.7
330,-30.66,12.77,20.15
340,-31.33,13.14,17.67
350,-31.45,12.27,14.74
360,-30.59,10.06,11.53
370,-28.61,6.64,7.63
380,-25.49,2.47,2.84
390,-20.94,-2.09,-2.66
400,-15.65,-7.2,-7.5
410,-10.56,-11.79,-11.03
420,-4.56,-16.15,-14.9
430,1.8,-19.65,-18.53
440,8.64,-22.4,-22.7
450,16.07,-23.61,-27.86
460,21.21,-22.64,-32.04
470,23.96,-20.41,-34.54
480,24.28,-17.62,-34.77
490,23.33,-14.34,-32.56
500,22.08,-11.97,-29.58
510,20.4,-10.82,-26.44
520,18.27,-9.77,-23.73
530,15.3,-9.06,-21.75
540,12.18,-7.92,-19.59
550,8.42,-6.68,-17.4
560,4.79,-5.5,-15.05
570,1.08,-4.44,-12.7
580,-2.82,-2.83,-10.67
590,-6.0,-1.6,-8.72
600,-8.62,-0.26,-6.74
610,-11.59,1.53,-4.99
620,-14.29,2.6,-3.18
630,-15.05,4.65,-2.23
640,-18.13,6.47,-0.81
650,-20.37,9.06,1.14
660,-22.86,11.82,3.07
670,-24.66,14.44,4.95
680,-27.34,16.62,6.81
690,-29.43,18.48,8.06
700,-29.91,20.22,8.51
710,-30.5,19.14,9.3
720,-29.78,17.78,9.73
730,-28.31,15.04,9.88
740,-26.22,11.14,9.3
750,-23.15,6.79,7.77
760,-19.66,3.14,5.67
770,-15.59,-0.56,3.29
780,-10.54,-4.8,0.19
790,-5.75,-9.61,-4.16
800,-1.2,-14.27,-10.48
810,4.19,-16.98,-17.88
820,9.29,-18.9,-25.14
830,12.28,-19.27,-31.67
840,13.51,-18.49,-36.54
850,13.12,-15.8,-39.28
860,11.81,-12.11,-38.52
870,10.41,-8.95,-35.68
880,8.92,-6.34,-32.25
890,7.35,-3.83,-27.32
900,6.03,-1.83,-22.22
910,4.78,-0.29,-17.69
920,3.7,0.66,-13.84
930,2.78,1.42,-10.97
940,2.0,2.34,-8.9
950,1.28,3.15,-7.36
960,0.36,4.0,-6.17
970,-0.51,4.93,-5.44
980,-1.51,5.58,-5.08
990,-2.2,6.0,-4.98
1000,-2.8,6.39,-5.25
