timestamp,x,y,z
0,-13.67,7.9,-8.51
10,-14.54,7.69,-9.47
20,-15.57,7.09,-10.76
30,-16.47,6.54,-11.88
40,-17.18,5.58,-13.17
50,-17.54,4.71,-14.27
60,-17.75,3.8,-14.93
70,-17.55,2.73,-15.46
80,-17.24,1.8,-15.23
90,-16.44,0.97,-14.01
100,-15.27,0.35,-12.09
110,-14.03,-0.17,-9.92
120,-12.97,-0.77,-8.55
130,-11.72,-0.64,-6.49
140,-9.29,-1.53,-4.2
150,-8.32,-1.89,-2.35
160,-7.0,-2.12,-1.02
170,-5.31,-2.59,0.19
180,-3.74,-2.78,1.25
190,-2.49,-3.07,2.25
200,-1.31,-3.19,3.28
210,0.38,-3.23,4.46
220,2.12,-3.25,5.19
230,4.21,-3.28,6.49
240,5.66,-3.11,8.87
250,7.54,-2.78,11.96
260,8.96,-2.03,15.4
270,10.35,-0.58,19.87
280,11.96,1.06,24.23
290,13.66,2.25,28.52
300,14.06,3.29,31.36
310,13.14,3.8,31.89
320,12.32,3.58,31.79
330,11.09,2.93,30.7
340,8.98,1.64,28.88
350,6.46,0.29,26.61
360,3.5,-1.03,24.02
370,0.26,-2.72,21.13
380,-3.25,-4.76,17.99
390,-6.79,-7.4,14.65
400,-10.83,-10.11,10.71
410,-14.59,-13.09,5.19
420,-18.27,-16.02,-1.7
430,-22.32,-17.63,-11.16
440,-26.09,-18.23,-22.18
450,-28.73,-18.25,-31.54
460,-29.29,-16.83,-35.3
470,-26.92,-15.5,-34.0
480,-23.22,-13.34,-31.56
490,-20.52,-11.03,-28.77
500,-18.4,-9.21,-25.2
510,-17.13,-8.04,-21.69
520,-16.46,-6.72,-19.06
530,-16.1,-5.89,-17.03
540,-15.22,-5.08,-15.11
550,-13.79,-4.59,-12.83
560,-12.49,-4.07,-10.46
570,-11.53,-3.43,-7.82
580,-10.89,-2.35,-5.05
590,-10.04,-1.03,-2.17
600,-9.21,0.64,1.47
610,-8.36,2.61,5.03
620,-7.72,4.61,9.28
630,-6.74,6.83,12.47
640,-5.58,9.32,15.05
650,-4.53,11.0,17.09
660,-3.15,12.43,18.67
670,-2.08,13.98,19.74
680,-0.38,15.48,21.21
690,1.37,16.4,23.36
700,3.08,17.08,26.47
710,4.46,17.08,29.19
720,4.68,16.18,29.75
730,4.24,13.94,28.32
740,3.28,10.8,25.72
750,1.79,7.29,22.24
760,0.0,3.72,18.55
770,-2.36,0.58,14.91
780,-4.35,-2.14,11.71
790,-6.25,-5.06,8.21
800,-8.49,-7.76,4.24
810,-11.31,-10.11,-0.53
820,-14.06,-12.13,-5.97
830,-16.2,-13.35,-12.65
840,-17.27,-13.65,-19.14
850,-17.76,-13.71,-22.85
860,-17.6,-12.5,-24.11
870,-16.92,-11.84,-23.28
880,-16.76,-10.48,-22.24
890,-16.73,-8.54,-19.59
900,-16.5,-6.73,-16.51
910,-16.22,-4.98,-13.78
920,-15.65,-3.3,-12.01
930,-14.51,-1.75,-10.64
940,-13.12,-0.36,-9.39
950,-11.6,0.83,-8.27
960,-10.05,1.72,-7.3
970,-8.67,2.52,-6.31
980,-7.83,3.25,-5.47
990,-7.3,3.8,-4.65
1000,-7.06,4.17,-3.94
