timestamp,x,y,z
0,-4.58,9.97,1.85
10,-3.7,9.26,1.22
20,-2.58,8.94,0.42
30,-1.62,8.62,-0.45
40,-0.54,8.54,-1.07
50,0.34,8.26,-1.48
60,1.32,8.05,-1.74
70,2.22,7.69,-1.95
80,3.16,7.61,-2.46
90,3.87,7.48,-3.07
100,4.59,7.55,-3.69
110,5.49,7.37,-4.57
120,6.85,6.79,-5.17
130,8.01,6.0,-4.97
140,8.62,4.92,-4.47
150,9.04,3.68,-4.06
160,8.49,2.33,-3.51
170,7.5,0.79,-2.73
180,5.84,-0.81,-1.95
190,4.35,-2.66,-0.54
200,2.83,-4.36,0.66
210,0.57,-5.48,1.62
220,-2.66,-5.76,2.4
230,-6.72,-4.95,4.39
240,-10.98,-2.8,7.5
250,-14.34,0.28,11.58
260,-14.63,1.81,15.62
270,-13.38,2.2,19.66
280,-12.41,2.36,23.42
290,-11.93,2.92,25.18
300,-12.04,3.07,24.89
310,-12.11,2.59,23.41
320,-11.74,1.86,21.8
330,-11.51,1.28,20.17
340,-11.18,0.81,18.7
350,-11.34,0.79,17.31
360,-11.75,0.91,15.72
370,-11.94,1.0,14.44
380,-11.85,1.1,13.77
390,-11.84,1.11,12.96
400,-11.55,0.89,12.33
410,-10.56,0.2,11.61
420,-8.51,-1.3,10.77
430,-6.55,-2.23,8.43
440,-4.9,-2.24,5.43
450,-3.7,-1.95,2.81
460,-2.96,-0.7,-0.05
470,-2.37,1.1,-2.77
480,-1.82,2.64,-4.93
490,-0.68,3.73,-6.29
500,0.54,4.5,-6.93
510,1.54,5.11,-7.01
520,2.28,5.59,-6.66
530,2.83,6.01,-6.16
540,2.96,6.51,-5.57
550,2.86,6.92,-5.05
560,2.52,7.39,-4.4
570,2.0,7.83,-3.44
580,1.51,8.19,-2.65
590,1.14,8.52,-2.27
600,0.79,8.71,-1.76
610,0.45,8.94,-1.23
620,0.22,9.08,-0.86
630,0.04,9.16,-0.73
640,-0.29,9.29,-0.58
650,-0.51,9.36,-0.4
660,-0.69,9.41,-0.31
670,-0.79,9.49,0.07
680,-0.8,9.48,0.41
690,-0.85,9.45,0.45
700,-0.99,9.5,0.52
710,-1.19,9.59,0.76
720,-1.41,9.66,0.83
730,-1.64,9.72,0.72
740,-1.89,9.74,0.97
750,-2.08,9.8,1.27
760,-2.33,9.86,1.33
770,-2.5,9.91,1.18
780,-2.6,9.96,1.07
790,-2.68,9.96,1.29
800,-2.75,9.97,1.36
810,-2.75,9.94,1.19
820,-2.67,9.91,0.95
830,-2.57,9.84,0.93
840,-2.41,9.74,0.99
850,-2.31,9.72,0.81
860,-2.12,9.65,0.59
870,-1.91,9.57,0.39
880,-1.81,9.48,0.25
890,-1.72,9.47,0.14
900,-1.61,9.45,0.12
910,-1.5,9.37,0.11
920,-1.46,9.38,-0.02
930,-1.43,9.35,0.03
940,-1.44,9.31,0.25
950,-1.49,9.36,0.3
960,-1.52,9.38,0.22
970,-1.5,9.43,0.2
980,-1.47,9.46,0.13
990,-1.43,9.5,0.1
1000,-1.36,9.47,0.13
