timestamp,x,y,z
0,-0.11,8.73,-9.73
10,-0.61,8.75,-10.0
20,-1.1,8.7,-9.92
30,-1.91,8.54,-9.34
40,-2.82,8.38,-8.53
50,-3.7,8.46,-7.58
60,-4.36,8.5,-6.12
70,-4.83,8.73,-4.37
80,-4.6,8.87,-2.71
90,-3.7,8.84,-1.32
100,-2.43,8.75,-0.16
110,-1.02,8.48,0.92
120,0.14,8.23,1.56
130,1.43,8.04,1.93
140,2.84,7.64,2.6
150,4.2,7.3,3.47
160,5.23,6.67,4.28
170,6.04,6.11,4.87
180,6.64,5.75,5.07
190,7.36,5.7,5.05
200,8.37,5.25,4.9
210,9.72,4.49,5.05
220,10.57,3.78,5.25
230,10.89,3.23,5.73
240,10.77,2.27,6.37
250,10.66,1.14,7.09
260,9.87,-0.67,6.91
270,8.28,-2.33,6.06
280,5.77,-4.71,5.09
290,3.21,-7.83,4.14
300,0.19,-11.09,3.0
310,-5.52,-12.42,2.24
320,-12.45,-11.23,2.02
330,-17.46,-9.18,2.76
340,-20.03,-7.51,4.56
350,-20.31,-7.12,6.72
360,-20.01,-7.2,8.16
370,-20.25,-6.8,8.6
380,-21.35,-5.7,8.74
390,-22.48,-4.74,9.19
400,-23.3,-3.76,10.02
410,-23.83,-2.79,10.88
420,-23.81,-1.97,11.31
430,-22.96,-1.49,11.01
440,-21.28,-1.56,10.18
450,-18.9,-2.07,9.16
460,-16.25,-2.5,7.84
470,-13.76,-2.67,6.65
480,-11.93,-2.74,6.04
490,-10.89,-2.49,5.9
500,-10.75,-2.08,6.35
510,-12.61,-1.3,7.51
520,-15.07,-0.3,9.06
530,-16.31,0.42,10.86
540,-17.22,0.59,12.58
550,-18.04,0.17,13.65
560,-18.82,-0.96,14.25
570,-18.93,-2.66,13.75
580,-17.48,-5.15,12.43
590,-15.48,-7.96,9.9
600,-13.03,-10.1,7.3
610,-9.72,-11.88,4.92
620,-6.1,-12.48,1.98
630,-2.81,-11.2,-1.59
640,-0.68,-8.06,-6.07
650,1.02,-4.95,-10.33
660,3.46,-1.77,-12.65
670,6.42,-0.76,-11.73
680,8.15,0.13,-9.96
690,9.43,1.24,-9.27
700,9.7,2.35,-8.54
710,9.97,3.58,-8.07
720,9.74,4.58,-7.54
730,8.52,5.28,-7.13
740,7.31,5.93,-7.03
750,6.28,6.35,-6.81
760,5.08,6.77,-6.69
770,4.12,7.18,-6.67
780,3.34,7.58,-6.73
790,2.76,7.83,-6.94
800,2.48,7.96,-6.9
810,2.29,7.97,-6.8
820,2.16,8.01,-6.56
830,1.87,8.08,-6.07
840,1.56,8.26,-5.56
850,1.42,8.36,-5.23
860,1.29,8.42,-5.01
870,1.19,8.53,-4.7
880,1.13,8.63,-4.51
890,1.07,8.76,-4.57
900,0.86,8.86,-4.79
910,0.51,9.0,-4.82
920,0.2,9.11,-4.81
930,-0.02,9.16,-4.85
940,-0.19,9.22,-4.94
950,-0.56,9.28,-4.8
960,-0.87,9.33,-4.48
970,-1.01,9.36,-4.25
980,-1.06,9.36,-4.17
990,-1.2,9.41,-4.08
1000,-1.36,9.44,-4.09
