timestamp,x,y,z
0,-1.7,9.16,-10.27
10,-2.7,9.28,-10.01
20,-3.54,9.07,-9.53
30,-4.19,9.04,-9.1
40,-4.01,8.75,-8.52
50,-2.93,8.46,-7.65
60,-0.72,7.61,-6.57
70,1.41,7.1,-5.33
80,3.4,6.64,-3.68
90,5.07,6.25,-1.81
100,6.82,5.71,0.6
110,7.73,5.31,2.17
120,8.47,5.05,3.51
130,8.9,4.95,4.12
140,9.05,5.0,4.25
150,9.51,4.99,4.5
160,10.54,4.63,5.17
170,11.68,4.05,5.8
180,12.66,3.39,6.1
190,13.2,2.4,6.26
200,13.14,1.26,6.45
210,12.56,-0.05,6.76
220,11.27,-1.73,7.46
230,9.85,-3.65,7.95
240,8.07,-6.36,8.02
250,5.54,-9.5,7.01
260,3.1,-12.31,4.97
270,-0.76,-14.28,3.26
280,-6.59,-14.79,2.18
290,-13.21,-13.1,2.21
300,-18.97,-9.49,2.88
310,-20.54,-7.53,4.88
320,-19.8,-7.75,7.44
330,-20.19,-8.21,9.16
340,-23.04,-7.52,9.63
350,-26.59,-6.06,9.4
360,-28.38,-5.22,9.87
370,-29.88,-4.3,11.1
380,-31.3,-3.51,12.42
390,-32.15,-2.52,13.03
400,-31.55,-2.43,12.91
410,-30.02,-2.44,12.47
420,-27.77,-2.47,12.55
430,-24.96,-2.64,13.78
440,-21.96,-3.77,15.92
450,-19.41,-5.14,17.35
460,-17.33,-6.79,17.36
470,-16.34,-8.81,15.89
480,-15.22,-11.48,12.96
490,-13.65,-14.2,9.02
500,-11.67,-15.86,4.75
510,-8.63,-16.62,1.61
520,-5.75,-16.38,-0.65
530,-3.45,-14.18,-3.62
540,-2.08,-9.91,-6.78
550,-0.26,-7.08,-11.19
560,2.59,-4.52,-12.44
570,5.2,-3.17,-11.05
580,6.97,-2.12,-9.91
590,8.51,-0.48,-9.63
600,10.17,0.61,-9.15
610,11.56,1.37,-8.32
620,12.28,2.01,-7.64
630,12.44,2.53,-7.55
640,11.75,3.2,-7.79
650,10.81,3.53,-7.67
660,9.83,3.88,-7.77
670,8.96,4.19,-7.99
680,8.21,4.43,-8.07
690,7.48,4.69,-8.32
700,6.73,4.98,-8.29
710,6.14,5.27,-8.26
720,5.62,5.47,-8.19
730,5.06,5.73,-7.99
740,4.66,5.93,-7.84
750,4.47,6.1,-7.67
760,4.32,6.25,-7.47
770,4.14,6.42,-7.26
780,4.1,6.62,-7.31
790,4.16,6.78,-7.4
800,4.13,6.98,-7.35
810,3.83,7.24,-7.05
820,3.56,7.49,-6.78
830,3.4,7.69,-6.66
840,3.28,7.86,-6.65
850,2.94,8.07,-6.4
860,2.48,8.25,-6.0
870,2.11,8.39,-5.74
880,1.91,8.44,-5.68
890,1.93,8.53,-5.8
900,1.68,8.7,-5.82
910,1.45,8.85,-5.72
920,1.38,8.94,-5.68
930,1.48,8.9,-5.71
940,1.6,8.84,-5.74
950,1.54,8.84,-5.56
960,1.52,8.81,-5.44
970,1.63,8.74,-5.5
980,1.85,8.66,-5.59
990,1.8,8.63,-5.77
1000,1.46,8.66,-5.77
