timestamp,x,y,z
0,-4.75,9.3,-4.79
10,-4.55,8.95,-4.9
20,-4.09,8.86,-5.06
30,-3.27,8.51,-5.34
40,-2.34,8.08,-5.76
50,-1.28,7.75,-5.95
60,-0.23,7.49,-5.94
70,0.94,7.22,-5.91
80,2.15,6.93,-5.88
90,3.24,6.74,-5.63
100,4.36,6.67,-5.48
110,5.36,6.6,-5.08
120,6.0,6.35,-4.61
130,6.83,6.04,-4.29
140,7.71,5.73,-4.17
150,8.68,5.7,-3.6
160,10.06,5.2,-2.62
170,11.31,4.0,-1.25
180,13.12,0.84,0.74
190,14.03,-2.68,2.76
200,13.36,-7.73,3.86
210,11.23,-12.62,4.65
220,6.76,-17.12,5.34
230,1.89,-17.93,5.78
240,-3.43,-19.07,7.13
250,-10.59,-14.87,9.58
260,-15.78,-9.64,12.82
270,-16.11,-7.77,16.32
280,-16.66,-7.31,20.82
290,-16.88,-4.58,27.12
300,-17.01,-3.07,33.17
310,-18.24,-1.68,36.26
320,-18.83,-0.65,34.85
330,-18.66,-0.85,30.27
340,-16.85,-1.73,25.29
350,-16.03,-1.54,21.63
360,-15.01,-1.36,19.49
370,-14.03,-0.76,18.02
380,-13.6,-0.19,18.13
390,-12.6,0.12,17.82
400,-11.7,-0.24,18.26
410,-8.66,-3.86,17.52
420,-5.76,-7.02,16.26
430,-3.19,-10.02,13.17
440,-2.3,-11.93,9.28
450,-1.46,-12.29,5.95
460,-1.5,-11.26,1.03
470,-2.65,-9.0,-2.64
480,-2.41,-6.4,-5.71
490,-1.54,-3.92,-8.5
500,-1.03,-1.9,-11.63
510,0.18,-0.25,-14.29
520,2.11,1.48,-15.96
530,3.54,2.89,-16.25
540,4.0,4.1,-15.44
550,4.08,4.96,-13.9
560,3.84,5.73,-12.07
570,3.3,6.14,-10.05
580,2.93,6.59,-7.89
590,2.64,6.97,-6.26
600,2.24,7.37,-5.17
610,1.89,7.87,-4.2
620,1.27,8.22,-3.55
630,1.03,8.61,-3.27
640,0.71,8.99,-3.23
650,0.51,9.32,-3.03
660,0.38,9.54,-2.98
670,0.35,9.72,-3.15
680,0.35,9.85,-3.42
690,0.17,10.0,-3.32
700,0.11,10.1,-2.79
710,-0.03,10.08,-2.48
720,-0.13,9.96,-2.46
730,-0.32,9.9,-2.72
740,-0.63,9.91,-3.12
750,-0.99,9.97,-3.24
760,-1.03,10.06,-2.88
770,-1.0,9.91,-2.79
780,-0.87,9.74,-2.87
790,-0.88,9.68,-2.8
800,-0.72,9.72,-2.58
810,-0.54,9.62,-2.63
820,-0.34,9.58,-2.72
830,-0.19,9.57,-2.9
840,-0.22,9.57,-2.94
850,-0.25,9.53,-2.88
860,-0.36,9.53,-2.97
870,-0.45,9.53,-3.15
880,-0.62,9.61,-3.18
890,-0.74,9.64,-3.25
900,-0.81,9.66,-3.26
910,-0.79,9.66,-3.27
920,-0.88,9.66,-3.25
930,-0.89,9.63,-3.22
940,-0.86,9.55,-3.31
950,-0.75,9.51,-3.37
960,-0.74,9.43,-3.38
970,-0.71,9.36,-3.47
980,-0.68,9.33,-3.66
990,-0.66,9.33,-3.76
1000,-0.63,9.32,-3.8
