timestamp,x,y,z
0,-4.79,9.39,-3.69
10,-4.78,9.47,-3.92
20,-4.82,9.5,-4.13
30,-4.81,9.25,-4.16
40,-4.65,9.59,-3.99
50,-4.4,9.3,-3.62
60,-3.99,9.73,-3.17
70,-3.34,8.88,-2.76
80,-2.3,8.83,-2.36
90,-1.33,8.72,-2.11
100,-0.07,8.52,-1.76
110,1.54,8.21,-1.7
120,3.32,7.81,-2.01
130,5.31,7.35,-2.37
140,7.2,6.53,-2.44
150,8.76,5.61,-2.03
160,9.84,4.38,-1.45
170,10.16,3.02,-0.75
180,9.76,1.22,0.35
190,8.53,-1.06,0.95
200,7.24,-3.25,0.53
210,5.77,-5.25,0.49
220,3.84,-7.89,1.1
230,1.43,-10.61,1.92
240,-2.19,-12.22,2.41
250,-9.67,-12.64,2.96
260,-15.21,-10.75,4.2
270,-20.37,-7.47,6.23
280,-24.9,-4.62,9.45
290,-28.33,-3.35,13.92
300,-31.06,-1.74,17.67
310,-33.77,-0.49,19.49
320,-35.0,0.23,19.83
330,-34.5,0.16,19.4
340,-31.79,-0.6,18.03
350,-27.31,-2.33,17.12
360,-22.93,-4.27,16.15
370,-19.31,-5.99,15.28
380,-16.03,-8.18,14.17
390,-13.45,-9.85,12.22
400,-11.55,-10.64,9.6
410,-10.08,-10.25,6.55
420,-8.79,-9.91,3.25
430,-7.2,-8.03,0.22
440,-6.46,-6.22,-2.35
450,-5.43,-3.28,-5.65
460,-4.34,-1.68,-8.59
470,-2.85,-1.13,-8.54
480,-1.33,-0.94,-5.69
490,-0.15,-0.33,-4.7
500,1.63,0.47,-4.78
510,3.85,1.21,-5.4
520,5.94,1.93,-6.19
530,7.11,2.66,-6.42
540,7.47,3.35,-7.15
550,7.48,4.4,-8.19
560,7.28,5.12,-8.64
570,6.88,5.77,-8.61
580,6.17,6.37,-8.16
590,5.26,6.81,-7.44
600,4.27,7.31,-6.73
610,3.35,7.74,-6.11
620,2.5,8.07,-5.53
630,1.46,8.4,-4.92
640,0.6,8.71,-4.36
650,0.06,8.95,-3.86
660,-0.4,9.18,-3.29
670,-0.74,9.39,-2.89
680,-1.05,9.51,-2.79
690,-1.7,9.7,-2.49
700,-2.0,9.81,-2.43
710,-1.89,9.91,-2.9
720,-1.58,9.9,-3.53
730,-1.27,9.87,-3.86
740,-1.1,9.78,-4.03
750,-0.95,9.79,-4.14
760,-0.71,9.73,-4.1
770,-1.1,9.67,-3.62
780,-1.54,9.68,-2.99
790,-1.94,9.77,-2.57
800,-2.32,9.9,-2.51
810,-2.45,10.01,-2.5
820,-2.47,10.12,-2.58
830,-2.47,10.13,-2.91
840,-2.59,10.18,-3.15
850,-2.33,10.09,-3.18
860,-1.94,9.98,-3.3
870,-1.35,9.77,-3.38
880,-0.92,9.59,-3.49
890,-0.67,9.45,-3.51
900,-0.6,9.36,-3.36
910,-0.43,9.28,-3.33
920,-0.34,9.28,-3.41
930,-0.3,9.35,-3.41
940,-0.18,9.35,-3.38
950,0.05,9.36,-3.4
960,0.35,9.28,-3.54
970,0.61,9.27,-3.58
980,0.75,9.18,-3.62
990,0.66,9.16,-3.68
1000,0.26,9.21,-3.52
