timestamp,x,y,z
0,-1.89,3.49,-10.97
10,-1.84,3.59,-11.08
20,-1.82,3.75,-11.16
30,-1.76,3.86,-11.31
40,-1.6,3.99,-11.57
50,-1.46,4.12,-11.9
60,-1.38,4.23,-12.1
70,-1.42,4.29,-12.24
80,-1.5,4.45,-12.52
90,-1.7,4.66,-12.93
100,-1.92,4.71,-13.16
110,-2.18,4.76,-13.09
120,-2.35,4.74,-12.92
130,-2.54,4.58,-12.66
140,-2.73,4.57,-12.06
150,-2.94,4.45,-11.43
160,-3.0,4.49,-11.02
170,-3.05,4.56,-10.81
180,-3.17,4.5,-10.71
190,-3.19,4.35,-10.53
200,-3.26,4.16,-10.39
210,-3.25,3.93,-10.16
220,-3.22,3.61,-9.67
230,-3.19,3.28,-9.09
240,-3.22,2.96,-8.43
250,-3.27,2.65,-7.66
260,-3.32,2.34,-7.12
270,-3.42,2.09,-6.56
280,-3.49,1.78,-6.01
290,-3.28,1.59,-5.43
300,-3.62,1.14,-4.87
310,-3.9,0.7,-4.45
320,-3.89,0.33,-4.28
330,-3.82,-0.12,-3.86
340,-3.69,-0.69,-3.43
350,-3.47,-1.2,-3.29
360,-3.22,-1.65,-3.46
370,-2.99,-2.15,-3.67
380,-2.65,-2.53,-3.89
390,-2.37,-2.83,-3.88
400,-2.11,-3.08,-3.79
410,-1.86,-2.99,-3.67
420,-1.74,-2.76,-3.53
430,-1.8,-2.62,-3.37
440,-1.93,-2.39,-3.75
450,-2.15,-1.85,-4.78
460,-2.32,-1.25,-6.13
470,-2.38,-0.75,-7.56
480,-2.28,-0.15,-8.93
490,-2.21,0.47,-10.39
500,-2.22,0.96,-11.92
510,-2.6,1.47,-13.75
520,-3.63,2.46,-15.88
530,-4.43,2.94,-18.16
540,-4.6,3.23,-20.78
550,-5.7,3.81,-21.74
560,-5.61,4.11,-22.61
570,-5.71,4.14,-21.68
580,-5.85,4.46,-20.53
590,-6.54,4.54,-20.33
600,-6.52,4.31,-20.16
610,-6.77,4.29,-19.98
620,-7.09,4.39,-19.74
630,-7.43,4.17,-19.55
640,-8.0,4.19,-19.28
650,-8.51,4.19,-18.76
660,-9.12,4.07,-18.06
670,-9.62,4.03,-17.01
680,-9.89,3.85,-15.82
690,-9.67,3.56,-14.94
700,-9.05,3.31,-14.28
710,-8.26,2.92,-13.75
720,-7.24,2.47,-13.18
730,-6.14,2.08,-12.55
740,-4.95,1.6,-12.12
750,-3.8,1.07,-11.91
760,-2.64,0.62,-11.61
770,-1.6,0.32,-11.23
780,-0.67,0.1,-10.76
790,0.02,-0.07,-10.29
800,0.67,-0.12,-9.59
810,1.26,-0.03,-8.92
820,1.8,-0.09,-8.36
830,2.28,-0.04,-7.87
840,2.6,0.13,-7.36
850,2.79,0.23,-6.7
860,2.85,0.43,-6.12
870,2.68,0.76,-5.69
880,2.21,1.08,-5.37
890,1.8,1.49,-5.43
900,1.41,1.89,-5.49
910,0.79,2.21,-5.52
920,0.38,2.41,-5.63
930,-0.06,2.67,-5.92
940,-0.48,2.96,-6.27
950,-0.81,3.19,-6.43
960,-1.11,3.41,-6.75
970,-1.29,3.55,-6.94
980,-1.28,3.61,-6.96
990,-1.19,3.61,-7.08
1000,-1.24,3.65,-7.2
