timestamp,x,y,z
0,-4.05,9.74,-5.05
10,-4.23,9.74,-5.17
20,-4.45,9.67,-4.95
30,-4.62,9.19,-4.64
40,-4.25,9.49,-4.25
50,-3.62,9.34,-3.99
60,-2.86,9.16,-3.7
70,-1.8,8.84,-3.37
80,-0.82,8.72,-2.96
90,0.12,8.56,-2.54
100,0.97,8.43,-2.05
110,1.8,8.27,-1.48
120,2.63,8.08,-0.87
130,3.51,7.8,-0.47
140,4.64,7.46,-0.23
150,6.32,6.95,0.01
160,8.58,6.03,0.5
170,10.52,4.42,1.57
180,12.32,2.36,2.86
190,12.42,0.01,4.17
200,10.74,-1.96,4.88
210,8.01,-5.1,5.01
220,5.9,-8.84,4.8
230,3.9,-12.89,4.26
240,0.22,-14.71,3.28
250,-6.65,-17.07,2.71
260,-15.01,-13.34,3.46
270,-19.67,-9.1,4.93
280,-21.22,-5.97,7.18
290,-21.29,-4.68,9.75
300,-21.67,-3.44,11.94
310,-23.86,-2.71,12.57
320,-24.32,-2.78,12.77
330,-25.69,-2.27,12.6
340,-28.46,-1.84,13.3
350,-31.85,-0.7,14.3
360,-33.73,0.4,14.93
370,-33.17,0.9,14.33
380,-30.53,0.07,13.54
390,-27.31,-1.63,13.21
400,-23.24,-4.55,12.87
410,-18.71,-8.01,12.38
420,-14.55,-10.88,11.44
430,-10.09,-13.62,10.32
440,-6.92,-13.93,7.76
450,-5.13,-12.6,3.2
460,-4.25,-9.55,-1.71
470,-3.7,-6.27,-4.97
480,-2.44,-3.72,-8.44
490,-0.42,-1.69,-10.17
500,1.64,-0.78,-9.47
510,3.67,-0.21,-7.51
520,4.37,0.54,-5.92
530,4.43,1.24,-4.82
540,4.58,2.18,-3.9
550,4.76,3.02,-3.74
560,4.98,3.85,-4.67
570,5.17,4.85,-5.48
580,5.32,5.86,-5.98
590,5.34,6.82,-6.24
600,4.86,7.63,-5.93
610,4.2,8.52,-5.22
620,3.27,9.48,-4.8
630,1.94,10.17,-4.44
640,0.26,10.84,-3.75
650,-0.91,11.11,-3.1
660,-1.43,10.84,-2.75
670,-1.59,10.41,-2.57
680,-1.62,10.01,-2.15
690,-1.53,9.62,-1.78
700,-1.15,9.36,-1.68
710,-0.82,9.14,-1.81
720,-1.13,9.09,-1.53
730,-1.45,9.05,-0.84
740,-1.67,9.17,-0.61
750,-1.82,9.39,-0.91
760,-1.89,9.63,-1.41
770,-1.91,9.83,-1.9
780,-1.94,10.0,-2.26
790,-2.05,10.05,-2.44
800,-2.1,9.94,-2.55
810,-2.29,9.85,-2.55
820,-2.62,9.69,-2.15
830,-2.8,9.52,-1.91
840,-2.97,9.58,-1.74
850,-3.24,9.61,-1.64
860,-3.28,9.73,-1.69
870,-3.17,9.76,-1.9
880,-3.03,9.84,-2.13
890,-2.88,9.85,-2.34
900,-2.75,9.83,-2.49
910,-2.55,9.79,-2.41
920,-2.39,9.68,-2.39
930,-2.33,9.61,-2.32
940,-2.36,9.57,-2.06
950,-2.28,9.51,-1.73
960,-2.08,9.45,-1.63
970,-1.85,9.44,-1.66
980,-1.88,9.44,-1.67
990,-1.96,9.5,-1.7
1000,-1.85,9.54,-1.82
