timestamp,x,y,z
0,-4.5,10.2,-3.18
10,-4.84,10.21,-3.22
20,-5.07,10.09,-3.42
30,-5.08,9.86,-3.87
40,-4.59,9.49,-4.2
50,-3.76,8.87,-4.46
60,-2.82,8.4,-4.79
70,-1.64,7.87,-5.41
80,-0.48,7.4,-6.12
90,0.9,6.94,-6.43
100,2.18,6.49,-6.39
110,3.35,6.16,-5.99
120,4.34,5.92,-5.16
130,5.44,5.82,-4.4
140,6.73,5.59,-4.19
150,8.23,5.01,-4.1
160,9.59,4.28,-4.38
170,10.44,3.9,-4.6
180,11.5,2.78,-4.66
190,11.95,1.57,-4.42
200,11.9,-0.5,-3.77
210,10.64,-2.92,-1.01
220,9.51,-5.22,1.8
230,7.78,-8.07,5.63
240,6.42,-10.64,8.13
250,3.17,-13.26,9.09
260,-3.07,-13.53,11.37
270,-8.49,-11.94,13.51
280,-14.69,-10.51,15.21
290,-19.28,-7.95,17.01
300,-20.28,-5.95,18.77
310,-18.28,-6.23,19.36
320,-14.84,-6.35,20.76
330,-13.49,-6.09,21.91
340,-14.67,-4.78,22.45
350,-15.82,-2.33,22.86
360,-16.66,-0.17,22.69
370,-14.6,-0.71,21.1
380,-13.05,-1.01,18.73
390,-10.89,-1.27,16.82
400,-9.56,-1.27,15.34
410,-9.0,-0.86,14.49
420,-8.7,-0.62,14.13
430,-9.2,0.01,14.33
440,-10.07,0.73,14.91
450,-10.84,1.17,15.6
460,-11.7,0.87,16.45
470,-11.62,0.13,16.55
480,-10.9,-0.16,15.73
490,-10.02,-3.65,13.87
500,-8.1,-5.66,11.65
510,-6.56,-7.62,9.23
520,-4.96,-8.54,7.19
530,-4.16,-8.58,4.81
540,-3.41,-7.62,2.36
550,-3.33,-6.58,-0.28
560,-3.41,-5.19,-3.29
570,-2.78,-3.86,-6.21
580,-1.71,-2.68,-9.44
590,-0.29,-1.28,-12.2
600,1.06,0.02,-14.33
610,2.25,1.42,-15.44
620,3.3,2.91,-14.77
630,3.5,3.71,-13.48
640,3.44,4.64,-12.13
650,3.27,5.34,-10.79
660,3.31,5.8,-9.66
670,3.44,6.19,-8.99
680,3.22,6.6,-8.41
690,3.07,6.96,-7.83
700,2.85,7.31,-7.26
710,2.42,7.69,-6.79
720,2.08,8.01,-6.29
730,1.86,8.17,-5.88
740,1.73,8.38,-5.51
750,1.65,8.53,-5.08
760,1.61,8.52,-4.55
770,1.3,8.77,-4.06
780,0.94,8.9,-3.77
790,0.59,9.12,-3.27
800,0.37,9.22,-2.99
810,0.13,9.34,-3.07
820,-0.06,9.44,-3.39
830,-0.26,9.57,-3.74
840,-0.47,9.65,-4.19
850,-0.61,9.7,-4.55
860,-0.75,9.7,-4.65
870,-0.94,9.72,-4.29
880,-1.17,9.7,-3.84
890,-1.29,9.65,-3.44
900,-1.32,9.6,-3.2
910,-1.3,9.62,-2.92
920,-1.36,9.64,-2.78
930,-1.31,9.67,-2.94
940,-1.17,9.71,-3.29
950,-0.96,9.69,-3.66
960,-0.76,9.63,-4.0
970,-0.64,9.6,-4.16
980,-0.54,9.51,-4.25
990,-0.43,9.42,-4.29
1000,-0.4,9.28,-4.12
