timestamp,x,y,z
0,2.89,8.42,-8.71
10,2.54,8.49,-9.39
20,2.23,8.35,-10.09
30,2.4,8.04,-10.7
40,2.66,7.67,-11.02
50,2.84,7.31,-11.34
60,2.86,7.01,-11.81
70,2.65,6.6,-11.38
80,2.27,6.27,-10.16
90,1.9,6.11,-8.82
100,1.74,5.99,-7.41
110,1.89,5.98,-5.86
120,2.26,5.96,-4.51
130,2.8,5.88,-2.95
140,3.22,5.95,-1.4
150,3.61,5.75,0.19
160,4.04,5.62,1.58
170,4.5,5.45,2.67
180,5.02,5.15,3.8
190,5.39,4.68,5.36
200,5.62,3.88,7.44
210,5.76,3.3,9.39
220,5.66,2.39,10.78
230,5.24,1.26,11.21
240,4.55,0.14,10.67
250,3.55,-1.35,9.92
260,2.34,-3.17,9.36
270,0.23,-4.91,8.58
280,-2.0,-6.51,7.63
290,-3.73,-8.41,7.04
300,-5.3,-10.47,6.44
310,-7.39,-12.01,5.71
320,-10.57,-12.03,5.28
330,-13.2,-11.78,5.25
340,-14.92,-11.47,5.61
350,-16.84,-11.21,5.78
360,-19.94,-9.52,5.73
370,-23.58,-8.27,6.32
380,-27.21,-6.56,7.94
390,-30.16,-4.71,9.87
400,-31.87,-3.17,11.48
410,-30.95,-2.96,11.82
420,-28.56,-3.23,11.28
430,-25.33,-3.98,10.01
440,-23.33,-4.26,9.0
450,-22.22,-4.22,8.95
460,-22.38,-3.5,9.26
470,-23.09,-2.79,9.79
480,-23.77,-2.3,10.44
490,-23.79,-2.51,11.34
500,-22.93,-3.67,12.02
510,-21.36,-5.61,12.51
520,-18.44,-8.84,12.94
530,-14.86,-12.8,12.97
540,-10.37,-17.26,11.86
550,-5.69,-20.75,9.94
560,-1.9,-21.47,7.26
570,0.17,-19.2,2.9
580,1.89,-14.77,-1.13
590,2.18,-11.1,-6.31
600,4.08,-6.06,-12.42
610,6.79,-2.19,-16.65
620,9.65,-0.24,-17.1
630,11.71,0.77,-15.42
640,12.57,1.55,-12.79
650,12.32,2.17,-10.38
660,11.8,3.0,-8.35
670,10.67,3.72,-6.97
680,9.21,4.32,-6.38
690,7.82,4.94,-6.25
700,6.77,5.34,-6.21
710,5.99,5.7,-6.45
720,5.33,6.07,-6.91
730,4.65,6.51,-7.27
740,3.94,6.81,-7.7
750,3.33,6.96,-7.96
760,2.79,7.07,-8.06
770,2.01,7.13,-7.79
780,1.25,7.25,-7.45
790,0.85,7.41,-7.24
800,0.79,7.48,-7.25
810,0.79,7.55,-7.24
820,1.01,7.54,-7.38
830,1.34,7.51,-7.71
840,1.71,7.53,-8.03
850,2.16,7.5,-8.08
860,2.43,7.51,-8.1
870,2.68,7.55,-8.18
880,2.74,7.56,-8.03
890,2.49,7.61,-7.63
900,2.23,7.69,-7.18
910,2.06,7.77,-6.91
920,1.8,7.9,-6.78
930,1.47,8.07,-6.51
940,1.22,8.23,-6.24
950,1.06,8.37,-6.13
960,0.98,8.42,-6.16
970,0.92,8.47,-6.18
980,0.91,8.54,-6.15
990,0.94,8.57,-6.05
1000,1.0,8.61,-5.91
