timestamp,x,y,z
0,-4.0,9.69,-2.78
10,-3.96,9.6,-2.65
20,-3.78,9.45,-2.57
30,-3.25,9.61,-2.44
40,-2.64,9.64,-2.15
50,-2.05,9.44,-1.74
60,-1.31,9.47,-1.65
70,-0.32,9.01,-1.48
80,0.92,8.85,-1.15
90,2.1,8.63,-0.91
100,3.56,8.25,-0.77
110,5.07,7.87,-0.79
120,6.88,7.37,-0.68
130,8.94,6.38,-0.37
140,11.03,5.45,0.21
150,12.62,4.11,0.97
160,13.12,2.21,2.1
170,12.17,-0.03,2.67
180,10.7,-2.61,2.75
190,8.84,-5.58,2.89
200,6.37,-8.76,2.82
210,3.56,-11.56,2.58
220,0.75,-13.26,2.18
230,-2.49,-16.09,1.54
240,-6.63,-16.83,1.0
250,-12.53,-15.09,2.21
260,-17.93,-12.41,4.72
270,-23.44,-7.58,10.61
280,-26.78,-5.05,14.35
290,-29.38,-3.09,17.53
300,-30.3,-3.37,18.78
310,-30.77,-3.44,18.75
320,-31.56,-3.26,18.63
330,-32.11,-2.22,16.8
340,-29.22,-2.55,15.22
350,-25.54,-3.21,13.39
360,-21.77,-4.16,12.01
370,-19.2,-4.68,10.94
380,-17.68,-5.26,10.26
390,-15.95,-6.51,9.78
400,-13.75,-8.2,9.03
410,-11.44,-8.21,7.69
420,-9.05,-9.37,5.75
430,-6.87,-8.69,4.14
440,-5.19,-7.27,2.13
450,-3.84,-5.41,-0.04
460,-3.01,-3.43,-1.48
470,-1.87,-1.71,-2.81
480,-0.66,-0.52,-4.18
490,0.3,0.98,-5.74
500,1.35,1.81,-5.85
510,2.53,2.53,-5.66
520,3.39,3.36,-5.7
530,3.74,4.32,-5.72
540,3.92,4.97,-5.5
550,3.76,5.65,-5.32
560,3.08,6.5,-5.59
570,2.28,7.22,-5.95
580,1.57,7.92,-6.05
590,0.93,8.28,-6.01
600,0.23,8.47,-5.62
610,-0.53,8.54,-5.06
620,-1.2,8.5,-4.41
630,-1.81,8.41,-3.66
640,-2.52,8.51,-2.85
650,-3.39,8.68,-2.36
660,-4.09,9.07,-1.68
670,-4.22,9.28,-1.46
680,-4.12,9.46,-1.86
690,-4.11,9.59,-2.41
700,-4.26,9.68,-2.52
710,-4.28,9.67,-2.53
720,-4.06,9.57,-2.66
730,-3.88,9.43,-2.77
740,-3.86,9.29,-2.33
750,-3.79,9.18,-2.01
760,-3.56,9.12,-1.84
770,-3.22,9.04,-1.91
780,-3.35,9.07,-2.06
790,-3.56,9.11,-1.89
800,-3.54,9.18,-1.72
810,-3.4,9.17,-1.92
820,-3.22,9.14,-2.27
830,-3.19,9.2,-2.6
840,-3.17,9.21,-2.77
850,-3.04,9.12,-2.81
860,-2.88,9.05,-2.81
870,-2.78,8.96,-2.87
880,-2.83,8.92,-2.95
890,-3.01,8.86,-2.89
900,-3.2,8.85,-2.78
910,-3.44,8.88,-2.7
920,-3.72,8.92,-2.68
930,-3.73,9.01,-2.75
940,-3.64,9.03,-2.99
950,-3.53,9.05,-3.16
960,-3.55,9.04,-3.08
970,-3.47,8.99,-2.9
980,-3.29,8.93,-2.86
990,-3.06,8.88,-2.97
1000,-2.91,8.83,-2.99
