timestamp,x,y,z
0,-2.77,9.1,3.14
10,-2.81,9.19,3.12
20,-2.83,9.26,3.08
30,-2.85,9.33,2.97
40,-2.87,9.37,2.83
50,-2.94,9.44,2.7
60,-3.04,9.52,2.64
70,-3.2,9.64,2.53
80,-3.34,9.73,2.36
90,-3.46,9.76,2.15
100,-3.56,9.82,2.03
110,-3.62,9.77,1.92
120,-3.61,9.7,1.78
130,-3.61,9.66,1.74
140,-3.63,9.69,1.78
150,-3.62,9.69,1.92
160,-3.75,9.7,1.94
170,-3.85,9.66,1.98
180,-3.84,9.58,1.91
190,-3.67,9.47,1.84
200,-3.35,9.27,1.65
210,-2.81,9.0,1.53
220,-2.11,8.64,1.26
230,-1.21,8.2,0.9
240,-0.23,7.58,0.26
250,1.22,6.91,-0.82
260,3.09,5.92,-2.08
270,5.48,4.87,-3.4
280,7.27,3.15,-3.82
290,8.43,1.84,-2.96
300,8.19,0.85,-2.99
310,7.75,-1.16,-2.91
320,6.47,-2.51,-2.45
330,5.26,-4.34,-1.34
340,3.25,-6.2,-0.12
350,0.6,-7.3,1.56
360,-2.44,-7.9,3.56
370,-5.05,-8.44,5.55
380,-7.91,-7.94,8.33
390,-9.92,-7.24,11.75
400,-10.62,-5.84,15.77
410,-10.5,-4.82,19.99
420,-9.45,-4.32,23.54
430,-8.44,-3.71,25.71
440,-8.11,-2.72,26.42
450,-8.24,-2.07,26.39
460,-8.23,-1.29,26.19
470,-7.82,-1.03,25.7
480,-8.03,-0.44,25.12
490,-8.47,0.1,24.15
500,-8.36,-0.14,23.48
510,-8.43,-0.62,22.77
520,-8.79,-1.41,21.98
530,-9.07,-3.09,21.04
540,-8.9,-4.28,19.41
550,-7.83,-8.23,16.63
560,-5.88,-10.95,12.16
570,-4.73,-11.67,7.08
580,-5.87,-9.29,-0.33
590,-5.77,-4.58,-5.91
600,-5.06,-0.93,-8.99
610,-2.84,2.27,-10.73
620,-0.79,3.2,-10.27
630,1.2,3.89,-9.21
640,2.69,4.5,-7.6
650,3.03,5.1,-6.39
660,2.55,6.01,-5.75
670,1.95,6.6,-5.42
680,1.13,6.93,-5.16
690,0.04,7.6,-4.68
700,-1.01,8.06,-4.05
710,-1.52,8.3,-3.02
720,-1.8,8.41,-2.0
730,-1.75,8.59,-0.87
740,-1.61,8.72,-0.05
750,-1.47,8.8,0.54
760,-1.34,8.94,0.91
770,-1.64,9.21,1.12
780,-2.01,9.46,1.1
790,-2.25,9.67,1.1
800,-2.18,9.82,1.08
810,-2.15,9.85,1.05
820,-1.92,9.79,1.06
830,-1.49,9.71,1.12
840,-1.08,9.66,1.19
850,-0.84,9.66,1.13
860,-0.64,9.67,0.94
870,-0.64,9.68,0.85
880,-0.77,9.78,0.82
890,-0.88,9.77,0.71
900,-1.03,9.79,0.54
910,-1.31,9.87,0.62
920,-1.46,9.84,0.74
930,-1.5,9.8,0.6
940,-1.54,9.79,0.3
950,-1.66,9.78,0.2
960,-1.75,9.73,0.3
970,-1.75,9.7,0.29
980,-1.73,9.69,0.07
990,-1.79,9.63,0.09
1000,-1.8,9.57,0.37
