timestamp,x,y,z
0,-0.88,9.17,-7.19
10,-1.41,9.31,-7.25
20,-1.92,9.43,-6.94
30,-2.41,9.39,-6.44
40,-2.72,9.38,-5.81
50,-2.9,9.32,-5.06
60,-2.8,9.22,-4.3
70,-2.56,9.16,-3.58
80,-2.36,9.0,-3.03
90,-1.7,9.12,-2.5
100,-0.9,8.88,-2.12
110,0.28,8.52,-1.86
120,1.66,8.33,-1.63
130,2.97,8.01,-1.31
140,4.32,7.69,-0.96
150,5.94,7.18,-0.63
160,7.62,6.78,-0.29
170,9.3,6.4,0.22
180,11.1,5.89,1.14
190,12.79,5.23,2.46
200,14.47,4.12,3.95
210,15.34,2.85,4.8
220,16.04,0.89,5.04
230,15.32,-0.93,4.32
240,12.99,-2.83,3.46
250,9.96,-4.69,3.13
260,6.84,-7.12,3.36
270,4.1,-9.73,3.53
280,0.69,-12.7,3.38
290,-4.05,-14.22,3.38
300,-9.0,-13.83,2.83
310,-14.92,-11.77,3.24
320,-20.29,-8.55,5.37
330,-23.87,-6.02,8.51
340,-27.08,-3.65,11.87
350,-29.31,-1.83,15.24
360,-30.8,-0.96,18.35
370,-29.89,-0.87,18.34
380,-27.98,-1.16,16.95
390,-25.35,-1.94,15.66
400,-22.86,-2.54,15.01
410,-20.62,-2.67,14.11
420,-19.63,-2.28,13.0
430,-18.48,-1.96,12.02
440,-18.13,-1.18,11.17
450,-18.07,-0.35,10.69
460,-18.03,0.11,10.55
470,-17.69,-0.25,10.38
480,-16.79,-1.44,9.86
490,-15.61,-3.17,8.09
500,-14.11,-5.21,6.39
510,-11.71,-7.64,5.29
520,-8.34,-9.71,3.64
530,-5.34,-10.38,1.45
540,-2.86,-9.41,-1.52
550,-0.53,-7.46,-4.72
560,1.75,-4.95,-6.92
570,4.2,-2.43,-9.07
580,7.31,-0.08,-12.02
590,8.81,1.16,-10.78
600,10.51,2.2,-11.01
610,11.65,3.03,-10.25
620,11.77,3.68,-9.06
630,11.28,4.22,-7.8
640,10.3,4.73,-6.88
650,9.04,5.27,-6.36
660,7.54,5.82,-6.07
670,6.18,6.41,-6.05
680,5.15,6.83,-6.14
690,4.23,7.21,-6.24
700,3.17,7.71,-6.16
710,2.31,8.17,-6.04
720,1.76,8.47,-5.94
730,1.58,8.53,-5.78
740,1.37,8.52,-5.46
750,1.09,8.56,-5.26
760,1.02,8.62,-5.2
770,1.18,8.66,-5.32
780,1.27,8.66,-5.23
790,1.23,8.67,-4.81
800,1.04,8.8,-4.65
810,0.94,8.98,-4.83
820,0.91,9.06,-5.09
830,0.4,9.23,-5.34
840,-0.13,9.34,-5.19
850,-0.36,9.34,-5.02
860,-0.45,9.35,-5.09
870,-0.51,9.34,-5.23
880,-0.73,9.42,-5.08
890,-0.95,9.48,-4.8
900,-1.03,9.54,-4.62
910,-0.93,9.54,-4.66
920,-0.68,9.48,-4.74
930,-0.54,9.41,-4.53
940,-0.57,9.39,-4.23
950,-0.57,9.39,-4.14
960,-0.41,9.35,-4.25
970,-0.17,9.26,-4.45
980,-0.05,9.21,-4.64
990,0.07,9.15,-4.78
1000,0.21,9.15,-4.86
