timestamp,x,y,z
0,-3.77,9.81,-4.37
10,-3.78,9.64,-4.5
20,-3.52,9.47,-4.54
30,-3.1,9.24,-4.73
40,-2.5,9.04,-5.13
50,-1.78,8.42,-5.49
60,-0.7,8.22,-5.71
70,0.1,7.9,-5.9
80,0.98,7.48,-5.88
90,1.84,7.3,-5.9
100,2.64,7.23,-5.75
110,3.56,7.11,-5.26
120,4.49,7.0,-4.71
130,5.62,6.85,-4.34
140,6.7,6.72,-4.24
150,7.73,6.46,-4.16
160,8.57,6.22,-4.42
170,9.58,5.88,-4.64
180,10.74,5.07,-4.36
190,11.33,3.71,-3.81
200,11.04,1.87,-2.38
210,9.82,-0.04,-0.3
220,8.44,-2.17,1.75
230,7.12,-4.24,2.77
240,5.78,-6.69,3.37
250,3.78,-8.94,3.97
260,0.25,-10.68,4.84
270,-4.35,-9.87,6.35
280,-9.12,-7.63,8.15
290,-14.31,-2.8,11.64
300,-17.24,0.97,15.69
310,-15.95,1.44,19.65
320,-13.92,0.91,21.95
330,-13.13,0.58,21.92
340,-14.23,0.6,21.19
350,-14.96,0.34,20.24
360,-15.59,0.32,19.66
370,-16.2,0.48,19.4
380,-16.8,0.86,19.21
390,-17.58,1.57,19.4
400,-18.05,2.39,19.79
410,-18.44,2.78,20.5
420,-18.26,2.81,21.48
430,-17.43,1.94,22.04
440,-15.74,0.8,23.0
450,-13.13,-3.33,22.99
460,-10.52,-7.93,21.54
470,-7.57,-13.05,18.36
480,-5.92,-16.47,13.37
490,-5.28,-17.05,7.01
500,-5.32,-15.43,1.47
510,-4.02,-12.08,-3.7
520,-2.04,-8.98,-8.58
530,0.49,-6.22,-12.86
540,2.79,-3.86,-16.64
550,4.58,-1.94,-19.19
560,6.19,-0.44,-19.4
570,7.42,0.53,-17.83
580,7.78,1.43,-15.5
590,7.57,2.14,-12.72
600,6.87,2.93,-10.35
610,5.92,3.69,-8.99
620,5.11,4.41,-7.94
630,4.17,5.09,-7.6
640,3.33,5.72,-7.92
650,2.49,6.33,-8.16
660,1.69,6.88,-8.07
670,0.74,7.38,-7.98
680,-0.06,7.67,-7.62
690,-0.7,7.91,-7.18
700,-1.19,8.04,-6.84
710,-1.51,8.14,-6.4
720,-1.61,8.27,-6.24
730,-1.56,8.33,-6.22
740,-1.49,8.38,-6.12
750,-1.5,8.39,-6.13
760,-1.31,8.53,-5.91
770,-1.24,8.67,-5.73
780,-1.39,8.88,-5.26
790,-1.53,9.09,-4.94
800,-1.63,9.28,-4.65
810,-1.7,9.47,-4.3
820,-1.92,9.58,-4.01
830,-2.08,9.64,-3.98
840,-2.37,9.7,-4.13
850,-2.53,9.69,-4.14
860,-2.64,9.71,-3.98
870,-2.6,9.62,-4.02
880,-2.44,9.48,-4.41
890,-2.25,9.36,-4.88
900,-2.1,9.27,-5.09
910,-1.83,9.16,-5.14
920,-1.53,9.07,-5.2
930,-1.21,8.91,-5.21
940,-0.96,8.83,-5.26
950,-0.66,8.7,-5.32
960,-0.39,8.6,-5.54
970,-0.17,8.53,-5.82
980,0.05,8.47,-5.92
990,0.17,8.43,-5.98
1000,0.29,8.36,-5.99
