timestamp,x,y,z
0,-5.46,9.5,0.68
10,-4.81,9.31,0.57
20,-4.04,9.08,0.42
30,-3.28,8.89,0.03
40,-2.5,8.56,-0.3
50,-1.65,8.26,-0.83
60,-0.73,7.96,-1.43
70,0.29,7.71,-2.05
80,1.4,7.43,-2.52
90,2.5,7.17,-2.64
100,3.63,6.89,-2.55
110,4.9,6.57,-2.53
120,6.06,6.13,-2.22
130,7.41,5.75,-1.88
140,8.48,5.32,-1.29
150,9.17,4.85,-0.41
160,9.47,4.17,0.34
170,9.34,3.47,0.8
180,9.44,2.25,1.36
190,9.33,0.33,2.01
200,8.27,-1.81,2.73
210,6.77,-4.45,3.33
220,4.0,-6.4,4.8
230,-0.39,-6.84,7.18
240,-5.52,-6.21,9.32
250,-9.65,-5.01,11.11
260,-11.94,-3.55,12.59
270,-11.33,-4.19,13.95
280,-9.42,-4.64,15.48
290,-8.88,-4.63,17.23
300,-8.88,-4.27,18.81
310,-10.85,-2.81,20.11
320,-12.56,-1.56,21.71
330,-13.2,-0.5,23.75
340,-12.49,-0.5,25.57
350,-13.92,0.55,26.32
360,-14.22,0.48,25.63
370,-13.07,0.01,24.3
380,-11.85,-0.45,22.72
390,-10.73,-1.14,21.52
400,-9.38,-1.66,20.5
410,-8.53,-2.44,18.96
420,-7.19,-4.09,16.61
430,-5.9,-5.76,13.33
440,-5.07,-7.25,9.43
450,-4.43,-7.72,5.79
460,-4.41,-6.9,2.74
470,-4.85,-5.67,-0.44
480,-5.56,-3.7,-3.02
490,-5.15,-1.85,-4.71
500,-4.8,-0.1,-6.0
510,-4.11,1.45,-7.01
520,-3.22,2.81,-7.74
530,-2.46,3.93,-8.03
540,-1.85,4.84,-7.79
550,-1.35,5.58,-7.44
560,-0.51,5.89,-6.67
570,0.04,6.27,-6.05
580,-0.01,6.9,-5.71
590,-0.61,7.49,-5.46
600,-1.32,8.01,-5.2
610,-1.78,8.35,-4.8
620,-1.84,8.47,-4.15
630,-1.62,8.51,-3.49
640,-1.56,8.62,-3.02
650,-1.53,8.72,-2.67
660,-1.57,8.84,-2.46
670,-1.79,9.04,-2.28
680,-1.81,9.12,-1.88
690,-1.7,9.14,-1.43
700,-1.59,9.1,-1.15
710,-1.41,9.09,-0.99
720,-1.28,9.1,-0.92
730,-1.34,9.2,-0.88
740,-1.43,9.32,-0.79
750,-1.57,9.3,-0.68
760,-1.69,9.28,-0.53
770,-1.89,9.23,-0.4
780,-2.14,9.24,-0.24
790,-2.54,9.32,0.01
800,-2.95,9.43,0.2
810,-3.37,9.55,0.27
820,-3.73,9.62,0.35
830,-3.94,9.62,0.47
840,-3.99,9.57,0.46
850,-4.01,9.44,0.38
860,-3.99,9.41,0.54
870,-4.0,9.43,0.56
880,-4.09,9.45,0.28
890,-4.09,9.42,0.03
900,-3.99,9.36,-0.02
910,-3.8,9.27,-0.09
920,-3.71,9.23,-0.28
930,-3.66,9.21,-0.57
940,-3.56,9.19,-0.88
950,-3.51,9.14,-0.79
960,-3.19,9.06,-0.16
970,-2.94,9.09,0.14
980,-2.9,9.17,0.07
990,-3.01,9.25,-0.1
1000,-3.1,9.33,-0.25
