timestamp,x,y,z
0,-4.43,9.08,-4.31
10,-4.31,8.85,-4.4
20,-3.97,8.7,-4.58
30,-3.46,8.45,-4.93
40,-2.54,8.22,-5.02
50,-1.81,8.04,-5.19
60,-1.16,7.7,-4.99
70,-0.5,7.45,-4.83
80,0.06,7.3,-4.91
90,0.73,7.0,-4.95
100,1.79,6.88,-5.07
110,2.72,6.73,-5.28
120,3.51,6.3,-5.06
130,4.55,6.49,-4.34
140,5.17,6.22,-4.09
150,5.41,6.08,-4.02
160,6.6,5.69,-4.05
170,7.08,5.44,-3.88
180,7.49,5.12,-3.6
190,8.57,4.62,-2.62
200,7.97,4.11,-0.25
210,8.76,2.76,1.83
220,7.3,0.76,3.02
230,7.07,0.36,6.46
240,5.99,-1.61,6.71
250,3.24,-3.35,7.05
260,0.33,-4.55,7.98
270,-2.11,-6.05,9.74
280,-5.52,-5.5,5.26
290,-10.17,-6.77,12.15
300,-13.15,-5.67,12.24
310,-13.32,-5.07,13.66
320,-12.51,-5.61,15.53
330,-11.47,-5.46,17.59
340,-10.94,-5.19,19.38
350,-11.91,-3.57,20.83
360,-13.69,-1.26,22.38
370,-15.7,-0.8,23.45
380,-16.43,0.62,24.94
390,-16.8,1.29,26.48
400,-17.19,1.47,27.24
410,-17.22,1.53,26.24
420,-17.14,1.09,24.81
430,-16.11,0.07,24.3
440,-15.08,-1.53,23.49
450,-13.76,-3.49,22.28
460,-12.4,-6.3,20.88
470,-10.24,-10.53,18.82
480,-7.82,-14.12,15.52
490,-5.07,-17.15,11.16
500,-4.06,-17.89,6.05
510,-3.68,-16.02,0.85
520,-3.49,-12.84,-3.46
530,-3.06,-9.59,-7.22
540,-1.68,-6.69,-11.31
550,0.05,-4.46,-14.6
560,1.52,-2.6,-16.98
570,2.92,-0.86,-18.19
580,3.9,0.57,-18.1
590,4.31,1.19,-16.99
600,4.71,2.51,-14.83
610,4.4,3.15,-12.76
620,3.89,3.79,-11.01
630,3.26,4.3,-9.9
640,2.6,5.01,-9.34
650,1.86,5.7,-9.12
660,1.04,6.31,-9.24
670,0.46,6.92,-8.74
680,0.02,7.33,-7.72
690,-0.46,7.62,-6.96
700,-1.02,7.87,-6.86
710,-1.32,8.07,-6.42
720,-1.53,8.24,-6.07
730,-1.71,8.32,-6.13
740,-1.63,8.46,-6.0
750,-1.47,8.4,-5.54
760,-1.22,8.46,-5.25
770,-0.99,8.53,-5.03
780,-0.86,8.55,-4.98
790,-0.82,8.73,-4.83
800,-0.76,8.94,-4.35
810,-0.92,9.13,-3.92
820,-1.19,9.22,-3.87
830,-1.4,9.37,-4.01
840,-1.59,9.54,-4.22
850,-1.82,9.68,-4.13
860,-2.04,9.72,-3.78
870,-2.21,9.7,-3.5
880,-2.29,9.67,-3.5
890,-2.33,9.62,-3.66
900,-2.31,9.5,-3.91
910,-2.4,9.17,-4.12
920,-2.13,9.42,-3.75
930,-2.21,9.19,-3.3
940,-2.18,9.16,-3.41
950,-2.18,9.1,-3.47
960,-2.28,9.13,-3.49
970,-2.34,9.24,-3.74
980,-2.38,9.29,-4.09
990,-2.33,9.27,-4.41
1000,-2.21,9.18,-4.64
