timestamp,x,y,z
0,-7.96,8.18,5.78
10,-8.5,8.64,6.14
20,-8.77,8.75,6.38
30,-8.58,9.06,6.19
40,-8.68,9.21,6.12
50,-8.21,8.99,5.8
60,-7.51,8.56,4.92
70,-6.46,8.13,3.8
80,-6.0,7.31,2.56
90,-5.4,6.68,1.53
100,-3.88,6.75,0.9
110,-2.58,6.35,0.14
120,-1.6,5.85,-0.96
130,0.01,5.46,-2.1
140,1.94,5.09,-3.11
150,4.21,5.45,-4.56
160,6.08,4.88,-4.07
170,6.86,4.75,-4.7
180,8.64,4.83,-5.71
190,10.49,4.26,-5.52
200,11.87,3.41,-5.48
210,11.86,2.74,-3.96
220,11.98,-0.04,-1.14
230,10.93,-1.38,-4.12
240,9.23,-5.87,0.46
250,4.8,-8.8,1.39
260,-2.81,-10.62,4.33
270,-11.49,-9.62,8.72
280,-17.5,-6.79,12.62
290,-18.34,-5.17,17.03
300,-15.49,-4.6,20.46
310,-12.91,-3.66,22.67
320,-11.8,-2.21,23.98
330,-11.68,-0.99,25.06
340,-11.54,0.26,25.61
350,-10.9,1.31,26.22
360,-10.77,2.44,27.25
370,-11.04,3.09,28.21
380,-11.38,3.42,28.26
390,-11.42,3.13,27.79
400,-11.71,2.3,27.61
410,-11.8,0.56,27.24
420,-11.49,-2.0,26.29
430,-11.65,-5.85,24.38
440,-9.69,-11.5,21.06
450,-7.13,-16.63,16.1
460,-5.05,-20.28,9.49
470,-4.81,-19.79,2.26
480,-4.85,-17.2,-4.39
490,-3.49,-13.39,-10.04
500,-1.11,-9.97,-16.6
510,1.87,-5.78,-22.65
520,4.71,-1.88,-24.46
530,6.15,0.45,-22.83
540,6.97,1.8,-19.51
550,6.62,2.78,-15.71
560,5.88,3.56,-12.47
570,4.69,4.36,-10.1
580,3.33,5.29,-8.33
590,1.85,6.17,-6.9
600,0.4,6.96,-5.65
610,-1.01,7.68,-4.64
620,-2.43,8.43,-3.87
630,-3.59,9.02,-3.07
640,-4.36,9.42,-2.33
650,-4.76,9.55,-1.82
660,-4.68,9.6,-1.36
670,-4.33,9.58,-1.05
680,-4.05,9.5,-0.87
690,-3.65,9.33,-0.89
700,-3.6,9.27,-1.16
710,-3.73,9.24,-1.19
720,-3.72,9.26,-0.87
730,-3.7,9.29,-0.56
740,-3.71,9.33,-0.47
750,-3.84,9.37,-0.45
760,-4.12,9.52,-0.29
770,-4.24,9.65,-0.23
780,-4.35,9.6,-0.3
790,-4.19,9.49,-0.34
800,-4.1,9.47,-0.35
810,-4.08,9.47,-0.41
820,-4.04,9.41,-0.56
830,-3.85,9.29,-0.75
840,-3.68,9.19,-0.86
850,-3.62,9.18,-0.9
860,-3.56,9.21,-1.08
870,-3.51,9.15,-1.03
880,-3.44,9.1,-0.84
890,-3.47,9.08,-0.83
900,-3.48,9.15,-0.96
910,-3.5,9.22,-1.13
920,-3.41,9.17,-1.03
930,-3.26,9.08,-0.82
940,-3.22,9.1,-0.89
950,-3.22,9.11,-1.06
960,-3.22,9.11,-1.25
970,-3.21,9.06,-1.26
980,-3.19,9.02,-1.18
990,-3.2,9.0,-1.27
1000,-3.26,9.0,-1.39
