timestamp,x,y,z
0,-1.54,10.0,-6.36
10,-1.26,9.81,-6.38
20,-0.88,9.65,-6.27
30,-0.5,9.51,-5.96
40,-0.02,9.4,-5.42
50,0.38,9.27,-4.79
60,0.71,9.14,-4.22
70,1.05,9.06,-3.85
80,1.29,9.05,-3.76
90,1.56,9.05,-3.81
100,1.8,8.99,-3.77
110,2.12,8.82,-3.57
120,2.49,8.63,-3.29
130,2.93,8.38,-3.13
140,3.59,8.17,-3.2
150,4.54,7.84,-3.4
160,5.87,7.43,-3.66
170,7.71,6.9,-4.07
180,9.73,6.33,-4.55
190,11.92,5.45,-4.57
200,14.36,4.29,-3.48
210,16.47,2.86,-1.74
220,17.47,0.51,0.44
230,16.73,-1.66,2.38
240,14.46,-3.91,3.74
250,11.66,-6.28,4.37
260,9.12,-9.36,3.8
270,6.25,-11.89,2.1
280,2.22,-13.25,-0.22
290,-2.1,-13.81,-2.06
300,-6.85,-12.51,-2.05
310,-10.23,-11.07,0.57
320,-12.73,-9.81,4.38
330,-17.19,-7.78,7.72
340,-23.73,-4.6,10.78
350,-29.86,-2.16,15.66
360,-33.55,-1.47,20.78
370,-34.72,-1.96,24.67
380,-33.55,-2.23,24.33
390,-30.63,-3.81,22.6
400,-28.02,-5.57,19.74
410,-25.81,-6.68,17.09
420,-24.59,-6.77,15.13
430,-24.84,-7.24,13.46
440,-25.91,-6.72,11.58
450,-27.05,-6.33,10.05
460,-26.82,-7.47,9.07
470,-25.5,-10.14,8.26
480,-23.45,-14.25,7.22
490,-19.7,-18.09,6.06
500,-14.78,-21.35,4.8
510,-9.97,-21.9,1.76
520,-5.99,-19.62,-2.32
530,-1.22,-16.13,-3.88
540,1.76,-12.62,-6.74
550,5.43,-9.12,-9.29
560,8.69,-6.67,-9.76
570,11.05,-5.05,-9.51
580,13.19,-3.23,-9.61
590,15.32,-1.95,-9.16
600,17.06,-1.37,-8.32
610,17.67,-0.71,-7.37
620,16.87,-0.12,-6.38
630,15.76,0.4,-5.69
640,14.62,0.77,-5.18
650,13.43,1.22,-4.85
660,12.48,1.68,-4.84
670,11.69,2.15,-5.06
680,11.1,2.6,-5.38
690,10.69,3.0,-5.6
700,10.25,3.43,-5.88
710,9.77,3.91,-6.06
720,9.3,4.32,-6.06
730,8.74,4.65,-6.05
740,8.15,4.97,-5.94
750,7.24,5.29,-5.74
760,6.12,5.61,-5.34
770,5.13,6.06,-5.03
780,4.23,6.53,-4.84
790,3.71,7.02,-4.79
800,3.31,7.53,-4.88
810,2.99,8.02,-4.99
820,2.72,8.43,-5.16
830,2.49,8.84,-5.17
840,2.15,9.11,-5.15
850,1.75,9.3,-5.0
860,1.54,9.41,-4.78
870,1.27,9.44,-4.58
880,0.93,9.46,-4.45
890,0.71,9.52,-4.38
900,0.54,9.58,-4.44
910,0.53,9.69,-4.44
920,0.67,9.68,-4.36
930,0.95,9.68,-4.36
940,1.24,9.66,-4.35
950,1.5,9.58,-4.39
960,1.73,9.52,-4.49
970,1.98,9.45,-4.51
980,2.19,9.37,-4.39
990,2.35,9.28,-4.21
1000,2.54,9.17,-4.01
