timestamp,x,y,z
0,-4.04,10.18,-2.87
10,-4.3,10.13,-2.88
20,-4.64,9.99,-2.37
30,-4.92,9.9,-1.78
40,-5.21,9.79,-1.23
50,-4.87,9.52,-1.21
60,-4.25,9.14,-1.86
70,-3.32,8.74,-2.76
80,-1.95,8.54,-3.63
90,-0.63,8.36,-3.81
100,0.83,8.2,-3.4
110,2.2,7.82,-2.58
120,3.68,7.39,-1.75
130,5.07,7.45,-1.35
140,6.46,7.05,-1.02
150,7.88,6.63,-1.04
160,9.23,5.94,-2.02
170,10.59,5.37,-3.06
180,11.59,5.0,-3.82
190,12.29,4.09,-4.44
200,12.91,2.57,-4.67
210,12.31,0.39,-3.87
220,11.17,-1.99,-2.29
230,9.62,-4.34,0.75
240,8.63,-7.19,3.1
250,7.21,-10.6,4.3
260,2.26,-12.75,4.95
270,-3.8,-12.19,7.11
280,-10.55,-8.6,11.03
290,-15.45,-3.13,14.93
300,-16.82,-0.53,18.89
310,-16.08,-0.97,21.7
320,-14.12,-1.82,22.71
330,-16.21,-0.66,22.09
340,-18.63,1.41,23.62
350,-21.01,2.74,25.1
360,-22.31,4.22,26.09
370,-22.5,5.18,26.56
380,-21.43,5.09,25.97
390,-19.11,3.9,25.31
400,-15.98,1.29,24.0
410,-12.48,-2.04,22.17
420,-9.88,-5.04,19.41
430,-7.45,-9.9,15.4
440,-5.93,-11.96,10.55
450,-5.7,-12.32,4.34
460,-5.02,-9.26,-1.4
470,-4.94,-7.61,-6.17
480,-4.65,-5.72,-7.29
490,-2.34,-3.58,-9.96
500,-1.26,-1.98,-11.76
510,0.4,-0.74,-12.25
520,2.55,0.62,-11.71
530,4.2,2.08,-11.38
540,4.97,3.25,-11.13
550,5.25,4.34,-10.69
560,5.28,5.27,-9.93
570,5.04,5.99,-8.82
580,4.6,6.49,-7.92
590,4.07,7.0,-7.3
600,3.66,7.46,-6.7
610,3.21,8.06,-6.59
620,2.87,8.32,-6.22
630,2.57,8.65,-5.73
640,2.35,8.79,-5.31
650,2.22,8.88,-4.94
660,2.13,8.93,-4.49
670,1.92,8.99,-4.1
680,1.61,9.14,-3.73
690,1.32,9.23,-3.32
700,1.11,9.34,-3.03
710,0.9,9.43,-2.88
720,0.62,9.58,-2.72
730,0.36,9.74,-2.61
740,0.21,9.83,-2.69
750,0.03,9.89,-2.7
760,-0.09,10.02,-2.61
770,-0.23,10.1,-2.64
780,-0.29,10.14,-2.75
790,-0.33,10.14,-2.91
800,-0.36,10.1,-3.07
810,-0.36,10.04,-3.21
820,-0.25,9.95,-3.38
830,-0.27,9.85,-3.12
840,-0.27,9.83,-2.52
850,-0.14,9.81,-2.0
860,0.01,9.77,-1.81
870,0.13,9.77,-2.03
880,0.18,9.8,-2.28
890,0.19,9.79,-2.41
900,0.14,9.78,-2.7
910,0.12,9.77,-3.08
920,0.15,9.71,-3.45
930,0.21,9.68,-3.61
940,0.25,9.61,-3.58
950,0.32,9.52,-3.46
960,0.36,9.39,-3.51
970,0.28,9.29,-3.52
980,0.28,9.34,-3.0
990,0.18,9.34,-2.7
1000,0.19,9.33,-2.74
