timestamp,x,y,z
0,-9.87,10.29,3.74
10,-10.36,10.39,4.52
20,-9.43,9.84,5.5
30,-7.98,9.16,6.06
40,-6.38,8.62,6.47
50,-4.84,8.53,5.96
60,-3.52,8.32,4.78
70,-2.12,7.78,3.44
80,-0.56,7.36,1.95
90,0.95,6.74,0.4
100,2.39,6.07,-0.95
110,3.68,5.97,-2.82
120,4.5,6.1,-4.04
130,4.75,5.93,-4.53
140,4.67,6.07,-4.43
150,4.75,6.33,-4.18
160,5.59,6.18,-3.82
170,6.74,5.51,-3.56
180,7.6,4.98,-2.88
190,7.97,4.3,-2.2
200,8.03,3.5,-1.54
210,7.89,2.1,-1.14
220,7.22,0.41,-1.47
230,6.17,-1.58,-1.01
240,4.48,-4.19,0.39
250,1.85,-6.41,2.64
260,-2.23,-6.73,5.17
270,-7.31,-6.9,7.55
280,-11.77,-4.76,11.37
290,-13.68,-3.14,14.71
300,-13.42,-2.0,17.87
310,-12.19,-1.28,21.27
320,-10.65,-0.93,24.15
330,-10.36,-0.19,25.08
340,-10.6,0.56,24.97
350,-10.44,0.76,24.67
360,-9.62,0.64,23.92
370,-8.93,0.25,22.7
380,-8.5,0.13,21.16
390,-8.28,0.19,19.98
400,-8.18,0.33,19.05
410,-8.11,0.42,18.3
420,-7.67,0.21,17.46
430,-7.14,-0.36,16.45
440,-7.09,-0.73,15.21
450,-6.27,-1.63,13.84
460,-5.61,-2.54,11.81
470,-5.25,-3.08,8.83
480,-5.17,-3.35,5.31
490,-4.95,-2.82,1.92
500,-4.0,-1.88,-0.31
510,-3.34,-0.59,-2.44
520,-2.97,0.72,-4.29
530,-2.45,2.2,-5.77
540,-1.67,3.37,-6.22
550,-1.05,4.25,-6.46
560,-0.72,5.16,-6.43
570,-0.72,5.9,-5.97
580,-0.94,6.62,-5.48
590,-1.18,7.21,-4.86
600,-1.41,7.71,-4.16
610,-1.56,8.08,-3.56
620,-1.7,8.36,-3.13
630,-1.75,8.54,-2.67
640,-1.76,8.71,-2.11
650,-1.71,8.85,-1.53
660,-1.54,8.92,-0.89
670,-1.42,9.06,-0.08
680,-1.23,9.19,0.64
690,-1.1,9.19,1.15
700,-1.13,9.13,1.15
710,-1.23,9.08,1.02
720,-1.36,9.02,0.94
730,-1.53,8.99,0.7
740,-1.65,8.99,0.7
750,-1.56,8.95,0.92
760,-1.51,8.91,1.25
770,-1.59,8.88,1.63
780,-1.77,8.94,2.05
790,-2.02,9.06,2.43
800,-2.2,9.11,2.64
810,-2.4,9.16,2.75
820,-2.63,9.17,2.81
830,-2.81,9.27,2.89
840,-2.93,9.33,2.85
850,-3.02,9.33,2.73
860,-3.07,9.28,2.75
870,-3.04,9.21,2.71
880,-3.08,9.19,2.59
890,-3.05,9.11,2.57
900,-2.95,9.01,2.49
910,-2.86,8.94,2.29
920,-2.79,8.91,2.17
930,-2.7,8.92,2.09
940,-2.66,8.93,2.01
950,-2.59,8.9,2.06
960,-2.55,8.88,2.17
970,-2.54,8.91,2.13
980,-2.52,8.9,2.11
990,-2.5,8.88,2.1
1000,-2.49,8.9,2.16
