timestamp,x,y,z
0,-3.88,9.71,-3.69
10,-4.41,9.75,-3.92
20,-4.87,9.92,-4.01
30,-4.94,9.87,-4.08
40,-5.01,9.86,-3.81
50,-4.88,9.75,-3.1
60,-4.53,9.42,-1.99
70,-4.08,9.59,-1.06
80,-3.38,9.32,-0.57
90,-2.34,9.32,-0.45
100,-1.91,9.16,-0.47
110,-0.76,8.98,-0.67
120,0.24,8.7,-0.9
130,1.3,8.39,-1.2
140,2.52,8.14,-1.67
150,3.59,7.68,-2.33
160,4.86,7.31,-3.03
170,6.2,6.96,-3.81
180,7.76,6.51,-4.7
190,9.62,6.08,-5.95
200,11.77,5.54,-7.2
210,13.74,4.34,-7.35
220,15.13,3.05,-6.76
230,15.67,0.71,-6.69
240,14.57,-2.15,-5.31
250,13.03,-5.4,-4.16
260,11.7,-8.64,-2.01
270,10.02,-12.49,-0.06
280,6.43,-16.04,2.71
290,0.5,-16.93,4.14
300,-5.28,-15.6,6.51
310,-10.82,-12.5,9.35
320,-15.16,-9.27,13.41
330,-18.07,-6.58,19.11
340,-17.75,-4.14,25.06
350,-16.12,-3.49,28.93
360,-15.64,-2.33,31.58
370,-17.08,-1.41,31.92
380,-18.29,-0.65,30.54
390,-17.81,-0.51,27.22
400,-17.44,-0.28,24.22
410,-16.31,0.23,21.85
420,-14.65,0.45,19.9
430,-13.57,0.67,18.25
440,-12.74,1.07,17.06
450,-11.46,0.8,16.34
460,-9.0,-0.22,15.9
470,-7.29,-1.74,15.72
480,-6.08,-2.8,14.92
490,-4.52,-6.28,12.68
500,-3.01,-8.37,9.28
510,-1.59,-9.01,5.62
520,-0.96,-8.08,2.17
530,-0.86,-6.08,-0.85
540,-1.51,-3.82,-4.68
550,-0.99,-2.03,-7.93
560,0.08,-0.41,-10.99
570,1.43,1.45,-12.9
580,2.69,3.03,-13.59
590,3.35,4.14,-13.22
600,3.78,5.02,-11.92
610,3.88,5.94,-10.25
620,3.51,6.43,-8.89
630,3.1,6.96,-7.62
640,2.71,7.42,-6.46
650,1.99,7.92,-5.76
660,1.11,8.43,-5.02
670,0.41,8.79,-4.11
680,-0.3,9.08,-3.71
690,-0.92,9.31,-3.45
700,-1.44,9.53,-3.3
710,-1.92,9.69,-3.4
720,-2.31,9.74,-3.49
730,-2.57,9.67,-3.39
740,-2.76,9.59,-3.27
750,-3.01,9.54,-3.14
760,-3.18,9.58,-2.8
770,-3.04,9.55,-2.35
780,-2.83,9.58,-2.21
790,-2.72,9.63,-2.4
800,-2.54,9.66,-2.48
810,-2.29,9.7,-2.48
820,-2.0,9.67,-2.59
830,-1.66,9.56,-2.82
840,-1.46,9.46,-3.1
850,-1.37,9.43,-3.15
860,-1.2,9.36,-2.79
870,-1.17,9.37,-2.56
880,-1.2,9.42,-2.58
890,-1.28,9.46,-2.7
900,-1.35,9.48,-2.78
910,-1.49,9.49,-2.79
920,-1.63,9.5,-2.73
930,-1.72,9.5,-2.7
940,-1.81,9.47,-2.78
950,-1.93,9.43,-2.73
960,-2.13,9.45,-2.5
970,-2.28,9.5,-2.26
980,-2.32,9.52,-2.0
990,-2.18,9.59,-1.91
1000,-2.15,9.63,-2.09
