timestamp,x,y,z
0,0.42,9.17,-5.01
10,0.32,9.19,-5.17
20,0.09,9.25,-5.46
30,-0.06,9.34,-5.82
40,-0.22,9.39,-6.25
50,-0.69,9.54,-6.58
60,-0.91,9.6,-6.74
70,-0.83,9.56,-6.9
80,-0.69,9.38,-6.79
90,-0.64,9.17,-6.57
100,-0.71,9.05,-6.21
110,-0.37,8.85,-5.77
120,0.38,8.6,-5.24
130,1.25,8.33,-4.86
140,2.43,7.85,-4.76
150,4.28,7.19,-4.83
160,6.84,6.42,-4.84
170,9.54,5.66,-5.23
180,11.95,4.87,-5.46
190,13.9,3.71,-5.14
200,14.83,2.16,-4.45
210,15.01,0.65,-3.4
220,13.78,-1.17,-2.21
230,11.51,-3.04,-1.54
240,9.57,-5.16,-0.97
250,7.69,-7.44,-0.2
260,5.3,-9.73,0.72
270,2.8,-11.91,1.63
280,0.44,-14.25,2.4
290,-3.92,-15.78,3.77
300,-9.79,-15.33,5.22
310,-16.9,-12.98,7.36
320,-22.28,-10.91,10.88
330,-23.27,-10.52,15.8
340,-24.09,-10.23,19.75
350,-25.4,-9.36,21.03
360,-27.19,-8.12,20.44
370,-26.8,-7.53,20.34
380,-26.12,-6.82,19.98
390,-24.97,-6.05,19.18
400,-22.78,-5.6,18.07
410,-19.97,-5.53,17.31
420,-17.04,-5.41,16.55
430,-14.73,-5.18,16.01
440,-13.12,-4.95,16.03
450,-11.64,-4.96,16.51
460,-11.17,-4.86,16.0
470,-11.37,-4.89,14.49
480,-11.95,-4.93,12.82
490,-12.7,-4.93,10.97
500,-13.65,-5.04,9.1
510,-14.73,-5.29,6.82
520,-15.78,-5.98,4.29
530,-16.5,-7.03,1.71
540,-15.92,-8.64,-0.12
550,-13.17,-11.5,-0.46
560,-8.25,-14.11,-0.54
570,-2.92,-14.23,-2.64
580,0.5,-10.51,-7.98
590,3.11,-5.19,-14.35
600,6.2,-1.36,-16.59
610,8.31,0.89,-16.08
620,9.04,1.7,-14.35
630,9.79,1.71,-11.96
640,10.66,2.14,-10.45
650,11.35,2.72,-9.32
660,11.1,3.27,-8.71
670,10.43,3.78,-8.31
680,9.24,4.4,-7.95
690,7.71,5.11,-7.82
700,6.31,5.93,-7.66
710,5.4,6.47,-6.95
720,4.87,6.96,-6.62
730,4.69,7.34,-6.69
740,4.57,7.53,-6.66
750,4.22,7.69,-6.49
760,3.48,7.87,-6.12
770,2.68,8.05,-5.48
780,2.25,8.16,-4.9
790,1.97,8.35,-4.75
800,1.79,8.59,-4.82
810,1.66,8.82,-4.97
820,1.5,9.02,-4.99
830,1.19,9.23,-4.89
840,0.86,9.39,-4.81
850,0.6,9.47,-4.56
860,0.35,9.54,-4.3
870,0.11,9.63,-4.05
880,0.1,9.64,-3.95
890,0.16,9.65,-3.96
900,0.06,9.73,-3.92
910,0.02,9.79,-3.89
920,0.16,9.81,-4.01
930,0.37,9.82,-4.07
940,0.45,9.78,-3.86
950,0.51,9.76,-3.76
960,0.7,9.68,-3.77
970,0.9,9.57,-3.77
980,0.88,9.49,-3.62
990,0.88,9.44,-3.47
1000,1.05,9.42,-3.46
