timestamp,x,y,z
0,-3.07,9.29,0.62
10,-3.25,9.34,0.57
20,-3.55,9.41,0.56
30,-4.11,9.58,0.62
40,-4.95,9.95,0.56
50,-5.56,10.24,0.48
60,-5.73,10.23,0.26
70,-5.72,10.16,0.01
80,-5.29,9.88,-0.07
90,-4.71,9.68,-0.4
100,-4.18,9.44,-0.76
110,-3.39,9.08,-1.24
120,-2.36,8.6,-1.77
130,-1.31,8.36,-2.45
140,-0.21,7.9,-3.25
150,0.99,7.65,-4.06
160,2.33,7.51,-5.11
170,3.54,7.21,-5.87
180,4.63,6.65,-6.48
190,5.43,6.09,-6.74
200,6.25,5.45,-5.86
210,7.44,3.94,-4.52
220,8.38,2.42,-4.65
230,8.75,-0.27,-3.08
240,8.29,-2.94,-1.54
250,6.73,-5.22,-0.85
260,4.3,-6.76,-0.13
270,0.63,-8.29,0.39
280,-3.0,-8.48,0.9
290,-5.62,-8.21,2.42
300,-7.1,-7.76,5.38
310,-7.76,-7.17,8.56
320,-9.05,-6.35,13.21
330,-11.5,-4.08,19.71
340,-13.94,-2.31,26.84
350,-14.98,-0.55,32.76
360,-15.97,0.12,35.9
370,-16.58,-1.34,37.49
380,-17.99,-0.99,34.05
390,-17.28,-2.03,30.94
400,-16.19,-3.16,25.87
410,-15.46,-3.47,22.68
420,-14.85,-3.81,21.02
430,-14.45,-4.34,19.09
440,-11.54,-4.98,16.35
450,-9.55,-6.29,14.27
460,-8.0,-7.56,11.23
470,-5.94,-8.26,7.9
480,-4.17,-8.77,4.11
490,-2.74,-7.73,1.16
500,-1.81,-5.46,-2.29
510,-0.5,-3.09,-3.32
520,-0.13,-1.24,-4.05
530,0.09,0.8,-6.07
540,0.53,2.29,-7.33
550,1.46,3.6,-7.47
560,2.27,4.55,-7.68
570,2.55,5.47,-7.33
580,2.68,6.27,-6.36
590,2.26,7.1,-5.5
600,1.75,7.78,-4.74
610,1.12,8.34,-4.08
620,0.43,8.74,-3.41
630,-0.18,9.1,-2.57
640,-0.5,9.29,-1.89
650,-0.71,9.34,-1.39
660,-1.06,9.36,-1.19
670,-1.37,9.36,-1.06
680,-1.74,9.34,-0.96
690,-2.02,9.32,-0.63
700,-2.26,9.41,-0.07
710,-2.43,9.49,0.14
720,-2.66,9.59,-0.08
730,-2.68,9.53,-0.48
740,-2.6,9.41,-0.57
750,-2.57,9.28,-0.66
760,-2.62,9.25,-0.72
770,-2.7,9.22,-0.89
780,-2.77,9.16,-0.97
790,-2.88,9.18,-0.64
800,-3.05,9.33,-0.38
810,-3.28,9.37,-0.36
820,-3.34,9.41,-0.29
830,-3.48,9.44,-0.12
840,-3.61,9.56,0.13
850,-3.63,9.56,0.24
860,-3.64,9.52,0.22
870,-3.57,9.44,0.1
880,-3.54,9.43,-0.04
890,-3.39,9.35,-0.07
900,-3.26,9.34,-0.27
910,-3.15,9.32,-0.37
920,-3.09,9.3,-0.38
930,-3.02,9.26,-0.31
940,-2.96,9.24,-0.45
950,-2.91,9.24,-0.49
960,-2.88,9.24,-0.44
970,-2.85,9.27,-0.52
980,-2.83,9.29,-0.64
990,-2.79,9.3,-0.76
1000,-2.68,9.29,-0.8
